name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
feng,u/f+4,m (TJ),13,15~17 js9~,-13~-11,Launch (JG?),Launch (JG?),
feng,u/f+3+4,mhh,"10,10,10","24~26 tc6~23, 31~33, 37~38 js33~",-10~-9,Launch,Launch,
feng,u/f+3+4 (Third hit miss),mh,"10,10","24~26, 31~33 js33~",-16~-14,Launch,Launch,
feng,u/f+3+4 (second and third hit miss),m,10,24~26 js33~,-28~-26,-17~-15,-17~-15,
feng,"u/f+3+4, 3","mhh, h","10,10,10,21",24~26 33~,-6~-5,KND,KND,
feng,"f, F+2",m,25,18~19 (19~),-9~-8,KND,KND,
feng,"f, F+3",m,30,32~33 (33~),+8~+9s,+8~+9s,JG,
feng,"f, F+4",m,13,19~20 (20~),-15~-14,Launch (JG?),Launch (JG?),
feng,"f, F+4, 3","m, m","13,21",19~20 (20~)a,-14~-13,JG,JG,
feng,"f, F+4, d3","m, m","13,21",19~20 (20~),-14~-13,JG,JG,
feng,"f, F+1+2",m,21,23~24 (24~) pc6~22,-12~-11,KND,KND,Power crush
feng,"f, F+1+2* (Very long hold)",m,28,39~40 (40~) pc6~22,+3~+4,+14~+15,+14~+15,Power crush
feng,"b, f+1",m,25,25~26 (25~),-15~-14,KND,CS,
feng,"f, f, f+3",m (TJ),30,20~25a (23~) js5~,+6~+11g,KND,KND,
feng,WS+1,m,13,14,-1,+5,+5,
feng,"WS+1, 2","m, m","13,13",14,-10,+1,+1,
feng,"WS+1, 2, 1","m, m, m","13,13,20",14,-12~-11,KND,KND,
feng,WS+2,m,17,15~16,-9~-8,KND,KND,
feng,WS+3,m,16,15~16a,-12~-11,Launch (JG?),Launch (JG?),
feng,WS+4,m,18,11~12,-7~-6,+7~+8,+29g(m),
feng,WS+1+2,m(h or m punch parry),20,23~24 (3~8),-9~-8,KND(+16),KND,
feng,FC+d/f+1,l,19,21~22s cs1~,-12~-11,-1~-0,KND,
feng,FC+d/f+2,m,25,18s,-14,CS,CS,
feng,SS+2,h,18,15b(24~),+3,+9,+9,Homing
feng,SS+3,h,12,18~19 (27~),-13~-12,-2~-1,-2~-1,
feng,"SS+3, b",h,12,18~19b (27~),-11~-10,0~+1,0~+1,
feng,"SS+3, 2","h, m","12,20",18~19 (27~)b,-5~-4,CS,CS,
feng,SS+4 (Close),l,21,20~22 (29~),-31,KND,KND,
feng,SS+4,l,14,20~22 (29~) cs13~,-31,-3~-1,KND,
feng,SS+1+2,m,24,22~23 (31~),+1~+2,KND,KND,
feng,Grounded face up 3+4,m,20,30~33 js28~,-5~-2,KND,KND,
feng,Opponent Down d+3+4,On grounded opponent(l),19,24~25,-13~-12,-2~-1,-2~-1,
feng,1+3+4,(Special),-,24~25,-,-,-,
feng,1+2+3+4,(Special),-,24~25,-,-,-,
feng,1+2+3+4*,(Special),-,24~25,-,-,-,
feng,f+3+4,(STC),-,(3~),-,-,-,
feng,f+3+4 ,"Parry, m(STC)",21,3~,-17,KND,KND,
feng,STC b,(KNP),-,b,-,-,-,
feng,STC 1,m,20,20~23 (40~),-14~-11,KND,KND,
feng,STC 2,m?,15,15~16 (35~),-13~-12,Launch (JG?),Launch (JG?),
feng,STC 3,h,30,20~21 (40~),+8~+9,KND,KND,
feng,STC 4,l,20,20(40~),-14,+2,KND,
feng,STC 1+2,m,7,15~16 (35~),-9~-8,+2~+3,+2~+3,
feng,"STC 1+2, 1","m, h","7,8",15~16 (35~),-11,0,0,
feng,"STC 1+2, 1, 2","m, h, h","7,8,18",15~16 (35~),-11,KND,KND,
feng,b+3+4,(KNP),-,15~16 (35~),-,-,-,
feng,KNP f,(Special)(Parry)(KNP),-,15~16 (35~),-,-,-,
feng,KNP 1,l (TC),22,20~21s (35~) cs15~,-13~-12,+8~+9s,KND,
feng,KNP 2,h,20,14(29~),-9,KND,KND,
feng,KNP 3,m (TJ),17,22~23a (37~) js15~,-12~-11,Launch (JG?),Launch (JG?),
feng,KNP 4,m (TJ),30,31~34as (46~) js15~,-7~-4,KND,KND,
feng,"KNP 4, 3+4","m (TJ), m","30,20",js38~,-3~-0,KND,KND,
feng,qcf,(Special),-,s,-,-,-,
feng,qcf+1,l (TC),23,22~23 (24~) cs6~,-14~-13,+2~+3,KND,
feng,qcf+2,m?,22,22~23 (24~),-14~-13,Launch,Launch,
feng,qcf+1+2,m,23,16~17 (18~),+4~+5s,+8~+9s,KND,
feng,qcf+3+4,(STC),-,16~17 (18~),-,-,-,
feng,"qcf, ,",-,-,16~17 (18~),-,-,-,
feng,B+3~4 ,(Special),-,b,-,-,-,
feng,BT 1,h,12,12,-3,+14,+14,
feng,BT 2,m,12,16b,-6,+5,+5,
feng,"BT 2, 2","m, m","12,17",16,-13~-11s,KND,KND,
feng,BT 3,m,30,32~33,+8~+9s,+8~+9s,JG,
feng,BT 4,h,18,10,-8,KND,KND,
feng,BT 1+2,m,22,16~17b,-5~-4,CS,CS,
feng,BT d+3 (Close),l (TC),21,18~20s cs6~,-26,KND,KND,
feng,BT d+3,l (TC),14,18~20s cs6~,-26,-4~-2,KND,
feng,BT 1+4 or 2+3,h(Throw),50,13,Throw(KND),Throw(KND),Throw(KND),
feng,1,h,7,10,+1,+8,+8,
feng,2,h,8,10,-3,+5,+5,
feng,3,h,15,16,-11,0,0,
feng,4,h,17,11,-8,+3,KND,
feng,f+1,h,7,10,+1,+8,+8,
feng,f+2,m,12,16~17,-8~-7,+3~+4,FS (+10~+11g) 23~24,
feng,f+3,m,10,21,-3,+9,+9,
feng,f+4,h (TJ),15,18~19,-9~-8,CS,CS,
feng,d/f+1,m,12,14,0,+6,+36g(m),
feng,d/f+2,m,15,20,-9,+4,+4,
feng,d/f+3,m,21,18~19,-7~-6,Launch,Launch,
feng,d/f+4,m,15,15,-6,+5,+5,
feng,d+1,Sm (TC),5,10s cs4~,-5,+6,+6,
feng,d+2,l (TC),17,20~21s cs6~,-12~-11,-1~0,KND,
feng,d+3,l (TC),12,16s cs4~,-17,-3,-3,
feng,d+4,l,7,14~15,-11~-10,0~+1,0~+1,
feng,d+3+4,l (TC),7,12s cs4~,-13,-2,-2,
feng,d/b+1,m,12,16,-12,+4,+4,
feng,d/b+2,l (TC),5,20~21 cs6~,-11~-10,0~+1,0~+1,
feng,d/b+3,l (TC),12,16~17s cs6~,-15~-14,+4~+5s,+4~+5s,
feng,d/b+4,l (TC),20,30~32s cs6~,-26,KND,KND,Homing
feng,b+1,h,17,10~11,-10~-9,+1~+2,KND,
feng,b+2,m?,15,17,-11,0s,0s,
feng,b+3,m,12,23~24,-8~-7,+3~+4,+3~+4,
feng,b+4,m,14,12,-9,+2,+2,
feng,u/b or u or u/f+1,m (TJ),12,18~19 js6~,-7~-6,+4~+5 (+12~+13),+4~+5 (+12~+13),
feng,u/b+2,mh,"13,21","16,32~33",-10~-9,+9~+10,+9~+10,
feng,u+2,m (TJ),30,38~40 js9~,+2~+4,KND,KND,
feng,u/f+2,m,18,18,-10,+3,CS,
feng,u/b or u or u/f+3,m (TJ),22,21~23 js9~,-2~0,KND,KND,
feng,u/b+4,m (TJ),11,15~17 js9~,-20~-18,-8~-6,-8~-6,
feng,u+4,m (TJ),15,15~17 js9~,-13~-11,KND,Launch (JG?),
feng,u/f+4,m (TJ),13,15~17 js9~,-13~-11,Launch (JG?),Launch (JG?),
feng,"u/f, n+4",m,25,"23(29,35) js9~33",-11(-13),Launch (JG?),Launch (JG?),
feng,WS+1,m,11,14,-1,+5,+5,
feng,WS+2,m,17,15~16,-9~-8,KND,KND,
feng,WS+3,m,16,15~16a,-12~-11,Launch (JG?),Launch (JG?),
feng,WS+4,m,18,11~12,-7~-6,+4~+5,+29g(m),
feng,FC+d/b or d+1,Sm (TC),5,10s cs1~,-5,+6,+6,
feng,FC+d/b or d+2,Sm (TC),8,11s cs1~,-4,+7,+7,
feng,FC+3,l (TC),12,16s cs1~,-17,-3,-3,
feng,FC+4,l (TC),10,12s cs1~,-15,-4,-4,
feng,SS+1,h,7,10(11~),+1,+8,+8,
feng,SS+2,h,18,15b(24~),-1,+9,+9,Homing
feng,SS+3,h,12,18~19 (27~),-13~-12,-2~-1,-2~-1,
feng,SS+4 (Close),l,21,20~22 (29~),-31,KND,KND,
feng,SS+4,l,14,20~22 (29~) cs13~,-31,-3~-1,KND,
feng,SS+3+4,h,15,16(17~),-11,0,0,
feng,BT 1,h,12,12,-1,+14,+14,
feng,BT 2,m,12,16b,-6,+5,+5,
feng,BT 3,m,30,32~33,+8~+9s,+8~+9s,JG,
feng,BT 4,h,18,10,-8,KND,KND,
feng,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
feng,BT d+3 (Close),l (TC),21,18~20s cs6~,-26,KND,KND,
feng,BT d+3,l (TC),14,18~20s cs6~,-26,-4~-2,KND,
feng,BT d+4,l,12,10s cs1~,-11,+3,+3,
