name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
hwoarang,"LFS 3, 3","m, m(LFF)","10,15",14,-14,KND,KND,
hwoarang,"LFS 3, F","m, (LFS)",10,14,+2,+8,+13,
hwoarang,"LFS 3, 4","m, h, (RFS)","10,15",14,9G,20g,20,
hwoarang,"LFS 3, d/f or f+4","m, h(LFF)","10,23",14,-1,KND,KND,
hwoarang,LFS 4,"h (TJ), (RFS)",24,14,+2,KND,KND,
hwoarang,LFS 1+4,! (TJ)(LFF),80,67F,KND,KND,KND,
hwoarang,"LFS 1+4 , b, b (Cancel)",(LFF),-,66~69 54~,-,-,-,
hwoarang,LFS f+3,"m, (LFS)",23,19,4,KND,CS (20~21),
hwoarang,LFS f+4,m(RFF),17,16,-7,4,4,
hwoarang,"LFS f+4, 3","m, h (TJ)(RFF)","17,26",js17~,3,KND,KND,
hwoarang,LFS d/f+3,m(LFF),12,22,-14,-4,-4,
hwoarang,"LFS d/f+3, 4","m, m(LFF)","12,20",22,-14,KND,KND,
hwoarang,"LFS d/f+3, f (Cancel)",(LFS),-,22~23,-,-,-,
hwoarang,LFS d+3,l(LFF),7,16,-17,-6,-6,
hwoarang,"LFS d+3, 4","l, h, (RFS)","7,10",16,8g,15g,19,
hwoarang,LFS d or d/f+4,l (TC)(LFF),12,28F,-23,KND,KND,
hwoarang,LFS d/b+4,l(RFF),17,20,-12,+4,KND,
hwoarang,LFS b+1,m,18,15,-13,0,CS (0),
hwoarang,LFS b+3,m (TJ)(RFF),23,20,-12,+14k,+14k,"Homing, Tail spin, Power crush"
hwoarang,LFS b+4,m(RFF),21,16,-8,+7,CS,
hwoarang,LFS u/f+3,m (TJ)(LFF),13,28,-6,KND,KND,
hwoarang,"LFS u/f+3, 4","m (TJ), m(LFF)","13,12",js1~,-8,Launch (JG?),Launch (JG?),
hwoarang,"LFS u/f+3, 4, 3","m (TJ), m, h(LFF)","13,12,23",1~,-,KND,-,
hwoarang,LFS u/f+4,m (TJ)(LFF),20,19F,-14,JG,JG,
hwoarang,LFS u/f+3+4,mh (TJ)(LFF),"10,8","14,25 js9~",-10,+1,+1,
hwoarang,"LFS u/f+3+4, 4","mh (TJ), m (TJ)(LFF)","10,8,13",js1~,-13,+1,+1,
hwoarang,LFS f or b or u or d,(Special),-,1~,-,-,-,
hwoarang,"f, n+4 ",(Special),-,1~,-,-,-,
hwoarang,RFS 3+4,(LFS),-,1~,-,-,-,
hwoarang,RFS 1,m(LFF),15,16,-2,+9,+9,
hwoarang,RFS 2,h(RFF),7,13,+5,+7,+7,
hwoarang,RFS 3,"h (TJ), (LFS)",24,14,2,KND,KND,
hwoarang,RFS 4,m(RFF),20,14,-14,KND,KND,
hwoarang,RFS f+3,m(LFF),17,16,-7,4,4,
hwoarang,"RFS f+3, 4","m, h (TJ)(LFF)","17,26",js17~,3,KND,KND,
hwoarang,RFS f+4,"hh, (RFS)","8,10","8,18",+1,+3,+7,
hwoarang,"RFS f+4, 4","hh, h(RFF)","8,10,12","8,18",-6,Launch (JG?),Launch (JG?),
hwoarang,RFS d/f+4,m(LFF),17,17,1,8s,KND,
hwoarang,RFS d/b or d or d/f+3,l (TC)(LFF),12,28,-23,KND,KND,
hwoarang,RFS d+4,l(LFF),11,20,-31,-1 (KND),-1 (KND),
hwoarang,"RFS d+4, 3","l, m(LFF)","11,25",20,-14,KND,KND,
hwoarang,RFS b+3,m(LFF),21,16,-10,JG,JG,
hwoarang,RFS b+4,m (TJ)(LFF),23,20 pc8~19 js15~,-12,+14kg,+14kg,"Homing, Tail spin, Power crush"
hwoarang,RFS f or b or u or d,(Special),-,20~22 8~19 15~,-,-,-,
hwoarang,1,h,7,10,+1,+8,+8,
hwoarang,2,h,9,10,0,+8,+9,
hwoarang,3,h,15,14,-7,+4,+4,
hwoarang,4,h,14,11~12,-6~-5,+5~+6,+5~+6,
hwoarang,f+1,h,7,10,+1,+8,+8,
hwoarang,f+2,m(RFF),15,16,-2,+9,+9,
hwoarang,f+3,(Special),-,16,-,-,-,
hwoarang,f+4,"h, (RFS)",21,17~23,+8~+12,+19~+23g,+19~+23g,
hwoarang,d/f+1,m,10,13~14,0~+1,+7~+8,+7~+8,
hwoarang,d/f+2,m,13,15~16,-7~-6,Launch (JG?)(+4a),Launch (JG?),
hwoarang,d/f+3,m,12,22~23,-14~-13,-4~-3,-4~-3,Power crush
hwoarang,d/f+4,m(RFF),20,16~17,-8~-7,+8~+9,KND,"Homing, Tail spin"
hwoarang,d/f+1+2,m,12,13~14,-3~-2,+8~+9,+8~+9,
hwoarang,d/b or d+1,Sm (TC),5,10s cs4~,-5,+6,+6,
hwoarang,d/b or d+2,Sm (TC),8,11s cs4~,-4,+7,+7,
hwoarang,d+3,l,7,17,-13,-2,-2,
hwoarang,d+4,l (TC),7,19s cs6~,-17,-6,-6,
hwoarang,d/b or d+1 ,Sm (TC),5,10s cs4~,-5,+6,+6,
hwoarang,d/b or d+2 ,Sm (TC),8,11s cs4~,-4,+7,+7,
hwoarang,d/b+3,l (TC),12,19s cs4~,-13,0,+7,
hwoarang,d/b+4,l,12,16,-12,-8,-1,
hwoarang,b+1,m,18,15,-13,0,CS (0),
hwoarang,b+2,h,18,13~15,-9~-7,+15~+17kg,+15~+17kg,
hwoarang,b+3,m,17,16~18,-19~-17,Launch (JG?),Launch (JG?),
hwoarang,b+4,h(RFF),20,13~14,-9~-8,+2~+3,CS,
hwoarang,u/b or u or u/f+1,m (TJ),12,18 js9~,-8,+3,+3,
hwoarang,u/b or u+2,h,17,15~16,-12~-11,+9~+10g,+9~+10g,
hwoarang,u/f+2,m (TJ),22,26 js13~,+5s,+4s,KND,
hwoarang,u/b+3,m,8,16~17,-14~-13,-3~-2,-3~-2,
hwoarang,u+3,"h (TJ), (LFS)",33,20 js9~,+3,uKZD,uKZD,
hwoarang,u/f+3,m (TJ),15,28~29 js9~,-6~-5,KND,KND,
hwoarang,u/b+4,m (TJ),18,17~20 js5~15,-8~-5,+10~+13,+10~+13,
hwoarang,u+4,"m (TJ), (RFS)",18,16~18 js9~,0~+2,+11~+13g,+11~+13,
hwoarang,u/f+4,"h (TJ), (RFS)",12,22~23 js1~,-2~-1,+4~+5,+4~+5,
hwoarang,"u/f, n+4",m,25,"23(29,35) js9~33",-11(-13),Launch (JG?),Launch (JG?),
hwoarang,WS+1,m,12,10~11,-4~-3,+7~+8,+7~+8,
hwoarang,WS+2,m,15,15~16,-7~-6,+4~+5,Launch (JG?),
hwoarang,WS+3,m,20,14~18,-7~-3,KND,KND,
hwoarang,WS+4,m,12,11~12,-3~-2,+8~+9,+8~+9,
hwoarang,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
hwoarang,FC+2,Sm (TC),8,11s cs1~,-4,+7,+7,
hwoarang,FC+3,l (TC),12,16s cs1~,-14,-3,-3,
hwoarang,FC+4,l (TC),10,12s cs1~,-15,-4,-4,
hwoarang,SS+1,h,7,10(11~),+1,+8,+8,
hwoarang,SS+2,h,9,10(11~),0,+8,+9,
hwoarang,SS+3,m,15,18~19 (28~),-12~-11,-1~0,FS (+5~+6),
hwoarang,SS+4,l(RFF),18,19~20 (29~),-13~-12,+5~+6s,KND,
hwoarang,BT 1 or 2,h,15,8,-8,+3,+3,
hwoarang,BT 3,h,25,10,-8,KND,KND,
hwoarang,BT 4,m(RFF),20,14~16,-13~-11,Launch (JG?),Launch (JG?),
hwoarang,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
hwoarang,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
