name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
steve,"WS+1, 1","m, h","12,7",11~12,-3,+3,+3,
steve,"WS+1, 1,","m, h, (Special)","12,7",11~12,-6,0,0,
steve,"WS+1, 2","m, m","12,20",11~12,-13~-12,+3~+4s,KND,
steve,WS+2,m,17,14~16,-7~-5,+4~+6a,Launch (JG?),
steve,"WS+2, 3 or 4 to Weave ","m, (Special)",17,14~16,-7~-5,+4~+6a,Launch (JG?),
steve,FC+d/f+1,"l (TC), (PAB)",12,15~16 cs1~,-12~-11,+2~+3,+2~+3,
steve,FC+d/f+2,m?,20,18~19,-15~-14,Launch,Launch,
steve,Opponent Down d+1+2,l(On grounded opponent),12,17,-11,+2,+2,
steve,2+3+4,(Special),-,17,-,-,-,
steve,3 (to LWV),(LWV),-,17,-,-,-,
steve,LWV 1,m,14,15(23~),-10,+1,+1,
steve,"LWV 1, 1","m, m","14,22",15(23~),-13~-11,KND,KND,
steve,"LWV 1, B","m, (FLK)",14,15(23~),-3,+8,+8,
steve,"LWV 1, B, d/b (Cancel)","m, (FLK)",14,15(23~),-4,+7,+7,
steve,"LWV 1, f+1","m, m","14,9",15(23~),-3,+3,+3,
steve,"LWV 1, f+1, 1","m, m, h","14,9,8",15(23~),+3,+7,CS,
steve,"LWV 1, f+1, 1, B","m, m, h, (FLK)","14,9,8",15(23~),+4,+8,CS,
steve,"LWV 1, f+1, 1, B, d/b (Cancel)","m, m, h, (FLK)","14,9,8",15(23~)s,+2,+6,CS,
steve,LWV 2,m,13,14~16 (22~),-5~-3,+4~+6,+4~+6,
steve,"LWV 2, f","m, (Special)",13,14~16 (22~),-1~+1,+8~+10,+8~+10,
steve,"LWV 2, 1","m, m","13,21",14~16 (22~),-8,+4s,KND,
steve,4 (to RWV),(RWV),-,14~16 (22~),-,-,-,
steve,RWV 1,m,13,14~16 (22~),-5~-3,+4~+6,+4~+6,
steve,"RWV 1, f","m, (Special)",13,14~16 (22~),-1~+1,+8~+10,+8~+10,
steve,"RWV 1, 2","m, m","13,15",14~16 (22~),-13~-11,Launch (JG?),Launch (JG?),
steve,RWV 2,m,22,15~16 (23~),-13~-12,KND,KND,Wallbounce
steve,3+4 (to ALB),(ALB),-,15~16 (23~),-,-,-,
steve,"3+4, F",(PAB),-,15~16 (23~),-,-,-,
steve,ALB 2,m,22,23~24,-8~-7,KND,KND,
steve,ALB d+2,l (TC),17,21(34) cs6~,-12,+1s,KND,
steve,ALB U,(Special),-,21(34) 6~,-,-,-,
steve,ALB D,(Special),-,21(34) 6~,-,-,-,
steve,"3+4, d or u, F (two spins)",(PAB),-,21(34) 6~,-,-,-,
steve,ALB d or U 1 (two spins),m,34,12~13 (49~50),-8~-7,KND,KND,
steve,ALB d or U d+1 (two spins),l (TC),30,22~23 (58~59) cs6~,-12~-11,KND,KND,
steve,f+3 or f+4 FC+d/f+3 or d/f+4 (to DCK),(Special) (TC)(DCK),-,22~23 (58~59) 6~,-,-,-,
steve,DCK 1,m,17,19~20 (25~),-7~-6,CS (10),Launch,
steve,DCK 2,m,15,19~21 (25~),-14~-12,Launch (JG?),Launch (JG?),
steve,DCK 1+2,m,3,16(22~),-6,0,0,
steve,"DCK 1+2, 1","m, m","3,3",16(22~),-9,+2,+2,
steve,"DCK 1+2, 1, 2","m, m, m","3,3,3",16(22~),-9,-3,-3,
steve,"DCK 1+2, 1, 2, 1","m, m, m, m","3,3,3,3",16(22~),-9,+2,+2,
steve,"DCK 1+2, 1, 2, 1, 2","m, m, m, m, m","3,3,3,3,3",16(22~),-9,-3,-3,
steve,"DCK 1+2, 1, 2, 1, 2, 1","m, m, m, m, m, m","3,3,3,3,3,3",16(22~),-9,+2,+2,
steve,"DCK 1+2, 1, 2, 1, 2, 1, 2","m, m, m, m, m, m, m","3,3,3,3,3,3,",16(22~),-9,-3,-3,
steve,"DCK 1+2, 1, 2, 1, 2, 1, 2, 1","m, m, m, m, m, m, m, m","3,3,3,3,3,3,",16(22~),-9,+2,+2,
steve,"DCK 1+2, 1, 2, 1, 2, 1, 2, 1, 2","m, m, m, m, m, m, m, m, m","3,3,3,3,3,3,",16(22~),-10,-4,-4,
steve,"DCK 1+2, 1, 2, 1, 2, 1, 2, 1, 2, 1","m, m, m, m, m, m, m, m, m, m","3,3,3,3,3,3,",16(22~),-12,Launch,Launch,
steve,DCK f+2,h,21,15~16 (21~),-7~-6,KND,CS,Tail spin
steve,"DCK f+2, 3 or 4 to Weave ","h, (Special)",21,15~16 (21~),+1~+2,KND,CS,Tail spin
steve,"f+3, F* or f+4, F* (to Ext DCK)",(Special) (TC)(Ext DCK),-,15~16 (21~),-,-,-,
steve,Ext DCK 1,m,21,19~20 (50~),-7~-6,KND,Launch,
steve,Ext DCK 2,m,21,19~21 (50~),-14~-12,Launch,Launch,
steve,Ext DCK f+2,h,28,15~16 (46~),+5~+6,CS,CS,Tail spin
steve,"Ext DCK f+2, 3 or 4 to Weave ","h, (Special)",28,15~16 (46~),+9~+10 (+15~+16),CS,CS,Tail spin
steve,"Ext DCK 1+2, ,,","m, , , ","3,,,",16(47~),-6,0,0,
steve,f+3+4 (to PAB),(PAB),-,16(47~),-,-,-,
steve,PAB F,(PAB),-,16(47~),-,-,-,
steve,PAB d/b (Cancel),(Special) (TC),-,s,-,-,-,
steve,PAB 1,h(PAB),10,12~13 (13~),-2~-1,+9~+10,+9~+10,
steve,"PAB 1, 2","h, h","10,14",12~13 (13~),0~+1,+8~+9,+8~+9,
steve,"PAB 1, 2, 1","h, h, m, (PAB)","10,14,21",12~13 (13~),-13~-11,+8~+10s,Launch (3rd hit),
steve,PAB 2 or u/b+2,"h(Absorbs 1 h/m hit), (PAB)",19(31),14(15~),-3,+2(KND),CS,Homing
steve,PAB 1+2,h(Throw),45,11(12~),-,Throw(KND),-,
steve,PAB f+2,"m?, (PAB)",18,18~19 (19~),-13~-12,KND,KND,
steve,"PAB f+2, 1","m, m","18,25",18~19 (19~),+1~+2,KND,KND,
steve,PAB f+1+2,"h, (PAB)",5,15~16 (16~),+6~+7,+4~+5,+4~+5,
steve,PAB d/f+1,m(PAB),12,15~16 (16~),-9~-8,+2~+3,+2~+3,
steve,"PAB d/f+1, 1","m, m(PAB)","10,14",15~16 (16~),-10~-9,+1~+2,+1~+2,
steve,"PAB d/f+1, 1, 2","m, m, m(PAB)","10,14,12",15~16 (16~),-11,-3,-3,
steve,"PAB d/f+1, 1, 2, 1","m, m, m, m","10,14,12,20",15~16 (16~),-13,KND,KND,
steve,"PAB d/f+1, 2","m, h","10,20",15~16 (16~),-6~-5,KND,KND,Tail spin
steve,PAB d/f+2,"m, (PAB)",16,16~17 (17~),-10~-9,Launch (JG?),Launch (JG?),
steve,PAB d+1,"l (TC), (PAB)",12,15~16 (16~) cs6~,-12~-11,+2~+3,+2~+3,
steve,PAB d+2,l (TC),25,28~29s (29~) cs6~,-12~-11,+7~+8,KND,
steve,PAB b+1,m,15,17~18 (18~),-19~-18,-6~-5,-6~-5,
steve,"PAB b+1, 1","m, h","15,10",17~18 (18~),-7~-6,-1~0,-1~0,
steve,"PAB b+1, 1, 2","m, h, m","15,10,12",17~18 (18~),-11~-9,-5~-3,-5~-3,
steve,"PAB b+1, 1, 2, 1","m, h, m, m","15,10,12,21",17~18 (18~),-10,KND,KND,
steve,"PAB b+1, 1, 2, 1, B","m, h, m, m, (FLK)","15,10,12,21",17~18 (18~),-3,KND,KND,
steve,PAB b+2,m(SWY),25,28~29 (29~),-14~-13,KND,KND,Wall bounce
steve,PAB u or u/f+2,m (TJ),23,17~19a (18~) js9~,-15~-13,Launch,Launch,
steve,b+3 or b+4 (to SWY),(Special) (TC)(SWY),-,17~19 (18~) 9~,-,-,-,
steve,SWY 1,m,26,16~17 (22~),-1~0s,+6~+7s,KND,
steve,SWY 2,m (TC),30,17~18 (27~) cs1~,-18~-17,CS,CS,
steve,"SWY 1+2 or +d, b, f, u direction",h(Throw),0,10(20~),-,Throw(+1),-,
steve,b+3+4 (to FLIK),(FLIK),-,10(20~),-,-,-,
steve,"b+3+4, 3 or 4 to Weave ",(Special),-,10(20~),-,-,-,
steve,FLIK 1,h,14,12(17~),-4,+7,+7,
steve,"FLIK 1, b+3+4 (One to three hits)","h, (ALB)",14,12,+14,+25g,+25g,
steve,"FLIK 1, 1","h, h","14,8",12,-8,+1,+1,
steve,"FLIK 1, 1, 1","h, h, h","14,8,8",12,-9,0,0,
steve,"FLIK 1, 1, 1, 2","h, h, h, m","14,8,8,22",12,-7,KND,KND,
steve,"FLIK 1, B","h, (FLK)",14,12,-1,+10,+10,
steve,"FLIK 1, B , d/b (Cancel)","h, (FLK)",14,12s,-3,+8,+8,
steve,"FLIK 1, 1, B","h, h, (FLK)","14,8",12,-3,+5,+5,
steve,"FLIK 1, 1, B, d/b (Cancel)","h, h, (FLK)","14,8",12s,-5,+3,+3,
steve,"FLIK 1, 1, 1, B","h, h, h, (FLK)","14,8,8",12,-4,+4,+4,
steve,"FLIK 1, 1, 1, B, d/b (Cancel)","h, h, h, (FLK)","14,8,8",12s,-6,+2,+2,
steve,"FLIK 1, f+1","h, m","14,17",12,-5,0s(+9s),KND,
steve,"FLIK 1, d or u+1","h, h","14,23",12,0~+2,+18,Tail spin,Tail spin
steve,FLIK 2,m,21,18~19 (23~),-5,KND,Launch,
steve,FLIK 1+2,h(Throw),40,12(17~),-,Throw(KND),-,
steve,FLIK b+2,h,27,14~15 (19~) pc8~13,-9,KND,KND,Power crush
steve,FLIK f+3+4,(PAB),-,14~15 (19~) 8~13,-,-,-,
steve,FLIK b+1+2,Absorbs 1 h/m hit,-,2~,-,-,-,
steve,FLIK etc,-,-,2~,-,-,-,
steve,1,h,7,10,+1,+8,+8,
steve,2,h,12,12,-1,+5,+5,
steve,3 (to LWV),(LWV),-,12,-,-,-,
steve,4 (to RWV),(RWV),-,12,-,-,-,
steve,f+1,h,7,10,+1,+8,+8,
steve,f+2,m?,11,21~22,-6~-5,+5~+6,+5~+6,
steve,f+3 (to DCK),(Special) (TC)(DCK),-,s,-,-,-,
steve,f+4 (to DCK),(Special) (TC)(DCK),-,s,-,-,-,
steve,d/f+1,m,12,13~14,-2~-1,+5~+6,+5~+6,
steve,d/f+2,m,18,16~17,-11~-10,+6~+7,KND (JG?),Homing
steve,d/f+3 (to DCK),(Special) (TC)(DCK),-,s,-,-,-,
steve,d/f+4 (to DCK),(Special) (TC)(DCK),-,s,-,-,-,
steve,d+1,l (TC),14,16s cs6~,-13,0,0,
steve,d+2,l (TC),13,17 cs6~,-18,-5,-5,
steve,d+3 (to LWV),(LWV),-,17 6~,-,-,-,
steve,d+4 (to RWV),(RWV),-,17 6~,-,-,-,
steve,d/b+1,Sm (TC),5,10s cs4~,-5,+6,+6,
steve,d/b+2,l (TC),21,26~27 cs6~,-12~-11,+1~+2s,KND,
steve,d/b+3,l,10,16,-15,+1,+1,
steve,d/b+4 (to SWY),(Special) (TC)(SWY),-,s,-,-,-,
steve,b+1,h,17,13~14,-14~-13,+2~+3,CS,
steve,b+2,m?,20,17~18,-14,CS,CS,
steve,b+3 (to SWY),(Special) (TC)(SWY),-,s,-,-,-,
steve,b+4 (to SWY),(Special) (TC)(SWY),-,s,-,-,-,
steve,u/b or u+1,m (TJ),12,18 js9~,-8,+3,+3,
steve,u/f+1,m (TJ),18,19~21 js9~,-6~-4,+5~+7,+5~+7,
steve,u/b+2,h,17,15~16,-12~-11,+9~+10g,+9~+10g,
steve,u or u/f+2,m (TJ),20,22~25 js9~,-14~-11,KND,KND,
steve,u/b+3 (Cancel),(Special),-,22~25 9~,-,-,-,
steve,u or u/f+3,l (TJ),20,36~37 js9~35,-12~-11,+9~+10,+9~+10,
steve,u/b+4 (Cancel),(Special),-,36~37 9~35,-,-,-,
steve,u or u/f+4,m (TJ),27,23~24,-14~-13,Launch (JG?),Launch (JG?),
steve,WS+1,m,12,11~12,-3~-2,+3~+4,+8~+9,
steve,WS+2,m,17,14~16,-7~-5,+4~+6a,Launch (JG?),
steve,WS+3 (to LWV),(LWV),-,14~16,-,-,-,
steve,WS+4 (to RWV),(RWV),-,14~16,-,-,-,
steve,FC+d/b or d+1,Sm (TC),5,10s cs1~,-5,+6,+6,
steve,FC+d/b+2,l (TC),21,26~27 cs1~,-12~-11,+1~+2s,KND,
steve,FC+d+2,Sm,8,11s cs1~,-4,+7,+7,
steve,FC+d/b or d+3 (to LWV),(LWV),-,11 1~,-,-,-,
steve,FC+d/b or d+4 (to RWV),(RWV),-,11 1~,-,-,-,
steve,SS+1,h,7,10(11~),+1,+8,+8,
steve,SS+2,h,12,12(13~),-1,+5,+5,
steve,SS+3 (to LWV),(LWV),-,12(13~),-,-,-,
steve,SS+4 (to RWV),(RWV),-,12(13~),-,-,-,
steve,BT 1 or 2,h,15,8,-8,+3,+3,
steve,BT 3 or 4,(Special),-,8,-,-,-,
steve,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
steve,BT d+3 or 4,(Special),-,10 1~,-,-,-,
