name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
lee,"f+2, 1","m, h","12,24",14~15,-10~-9,KND,KND,
lee,f+3,m,6,15,-18,-7,-7,
lee,"f+3, 3","m, m","6,3",15,-18,-7,-7,
lee,"f+3, 3, 3","m, m, h","6,3,3",15,-18~-17,-7~-6,-7~-6,
lee,"f+3, 3, 3, 3","m, m, h, h","6,3,3,3",15,-18~-17,-7~-6,-7~-6,
lee,"f+3, 3, 3, 3, 3","m, m, h, h, h","6,3,3,3,3",15,-18~-17,KND,KND,
lee,"f+3, 3, 3, 3, 3, 4","m, m, h, h, h, h","6,3,3,3,3,",15,-4~-3,KND,KND,Tail spin
lee,"f+3, 3, 3, 3, 3, 4, 3","m, m, h, h, h, h, (HMS)","6,3,3,3,3,",15,-7~-6,KND,KND,Tail spin
lee,f+4,h,13,11,-7,+4,+4,
lee,"f+4, 1","h, h","13, 16",11,-2,+13,+13,
lee,"f+4, 3","h, m","13,18",11,-8~-6,+6~+8s,KND,
lee,"f+4, 3, 4","h, m, (HMS)","17,24",11,-4~-2,+10~+12s,KND,
lee,f+1+2,hh,"10,24","13,28~29",-13~-12,KND,KND,
lee,f+3+4,mm (TJ),"10,20","30~32, 34~36 js14~33",+4~+6s,+8~+10s,+8~+10s,
lee,f+3+4 (Second hit miss),m,10,30~32s js14~33,-14~-12s,-3~-1s,-3~-1s,
lee,d/f+1,m,13,13~14,-1~0,+5~+6,+5~+6,
lee,d/f+2,m,12,15~16,-7~-6,Launch (JG?)(+4a),Launch (JG?),
lee,d/f+3,m,14,15~16,-8~-7,+3~+4,+3~+4,
lee,"d/f+3, 2","m, h","14,11",15~16,-6~-5,+5~+6,+5~+6,
lee,"d/f+3, 2, 3","m, h, m","14,11,23",15~16,-16~-15,Launch,Launch,
lee,d/f+4,m,16,13~14,-9~-8,+2~+3,+2~+3,
lee,"d/f+4, 3","m, (HMS)",16,13~14,-9~-8,+2~+3,+2~+3,
lee,d/f+1+2,m,18,20~21,-9~-8,-2~-1,-2~-1,
lee,"d/f+1+2, 3","m, h","18,23",20~21,-3~-1,KND,KND,Tail spin
lee,"d/f+1+2, 3, 4","m, h, (HMS)","18,23",20~21,-9~-7,KND,KND,Tail spin
lee,d+2,m,18,18~19,-6~-5,+8~+9,+8~+9,
lee,d+3,l (TC),17,16s cs6~,-17,-3,KND,
lee,"d+3, 4","l (TC), (HMS)",15,16s cs6~,-15,-1,KND,
lee,d+4,l,7,12,-13,-14,-2,
lee,"d+4, n+4","l, h","7,16",12,-9,+2,Launch (JG?),
lee,"d+4, n+4~3j","l, h! (TJ)","7,60",12a,KND,KND,KND,
lee,"D+4, 4","l, l","7,8",12,-15,-16,-4,
lee,"D+4, 4, 4","l, l, l","7,8,5",12,-15,-16,-4,
lee,"D+4, 4, 4, 4","l, l, l, m","7,8,5,21",12,-20~-19,KND,KND,
lee,"D+4, 4, 4, 4, 3","l, l, l, m, (HMS)","7,8,5,21",12,-11~-10,KND,KND,
lee,"D+4, 4, 4, 4, 3, d/b (Cancel)","l, l, l, m, (HMS)","7,8,5,21",12s,-8,KND,KND,
lee,d+3+4,h! (TJ),60,60a cs25~44 js45~,KND,KND,KND,
lee,"d+3+4, 3+4 (Cancel)",(HMS),-,s,-,-,-,
lee,d/b+3,l,13,20~21,-12~-11,+2~+3,+2~+3,
lee,d/b+1+2,"!, !","20,30","76,90",CS,CS,CS,
lee,d/b+3+4,l?,17,23~25,-13~-11,+4~+6,KND,
lee,b+1,h,8,15,0,+6,+6,
lee,"b+1, 1","h, m","8,6",15,-5,+6,+6,
lee,"b+1, 1, 2","h, m, h","8,6,15",15,-11,+1,+1,
lee,"b+1, 1, 3+4","h, m, (HMS)","8,6",15,-1,+10,+10,
lee,"b+1, 1~f, n (Cancel)","h, (MS)",8,15,-5,+1,+1,
lee,b+1:1,"h, m","12,6",15,-5,+6,+6,
lee,"b+1:1, 2","h, m, h","12,6,23",15,-6,KND,KND,
lee,"b+1:1, 3+4","h, m, (HMS)","12,6",15,-1,+10,+10,
lee,"b+1:1~f, n (Cancel)","h, (MS)",12,15,-5,+1,+1,
lee,b+2,h,13,14,-5,+1,+1,
lee,"b+2, f, n","h, (MS)",13,14,-1,+5,+5,
lee,"b+2, 4","h, h","13,12",14,-8~-7,-6~-5,KND,
lee,"b+2, 4, 3+4","h, h, (HMS)","13,12",14,-10~-9,-8~-7,KND,
lee,"b+2, 4, 3","h, h, h (TJ)","13,12,21",js13~,-3,KND,KND,Tail spin
lee,b+3,l,9,15,-14,-3,-3,
lee,"b+3, 3","l, h","9,15",15,-12,-3,-3,
lee,"b+3, 3, f","l, h, (MS)","9,15",15,-7,+2,+2,
lee,b+4,m,22,20~22,-3~-1,+7~+9s (KND),KND,
lee,"b+4, 3","m, (HMS)",22,20~22,-2~0,+8~+10s (KND),KND,
lee,b+1+2,Absorbs 1 h/m hit,-,20~22,-,+7b,-,
lee,b+1+2(when done) 4(When parry successful),"(Special), m",30,20,-,KND,Tail spin,
lee,b+3+4,m,25,20 pc8~19,-15,KND,KND,Power crush
lee,"u/b, b","(Special) (TJ), (HMS)",-,20 8~19,-,-,-,
lee,u/b+3,m,20,18~22 js17~,-13~-9,KND,Launch,
lee,u+3,(Special) (TJ),-,a,-,-,-,
lee,"u+3, D",(Special) (TJ),-,as,-,-,-,
lee,"u+3, 3+4","(Special) (TJ), (HMS)",-,a,-,-,-,
lee,u/f+3,m (TJ),12,25~26 js12~,-9~-8,+2~+3,+2~+3,
lee,"u/f+3, 1","m (TJ), m","12,18",s js1~4,-12~-11,+3~+4,KND,
lee,"u/f+3, 4","m (TJ), h","12,23",js1~4,-3~-1,KND,KND,Tail spin
lee,u/f+4,m (TJ),13,15~16 js9~,-13~-12,Launch (JG?),Launch (JG?),
lee,u/f+3+4,h (TJ),27,22~24 js9~,+5~+7,KND,KND,
lee,"u/f+3+4, 3+4","h (TJ), (HMS)",32,22~24 js9~,+8~+10,KND,KND,
lee,"f, F+3",m,26,14,-11~-10,KND,KND,
lee,"f, F+4",h,22,16~17 (17~) cs5~12,-5~-4,KND,KND,
lee,"d, D/B+4",m,24,22~24 (24~),-17~-15,Launch(JG?),Launch(JG?),
lee,"b, B+4",h,23,18~21 (19~),+2~+5,KND,KND,"Homing, Tail spin"
lee,"b, B+4, 3","h, (HMS)",23,8~21 (20~),0~+3,KND,KND,"Homing, Tail spin"
lee,"f, f, f+3 or WR+3",m,14,14~15 (17~) js9~,-9~-8,KND,KND,
lee,"f, f, f+3, 4","m, m","14,26",js1~,+3~+5,KND,KND,
lee,"f, f, f+3, 4, 3+4","m, m, (HMS)","14,26",js1~,+4~+6,KND,KND,
lee,WS+2,m,12,14~16,-8~-6,+3~+5,+3~+5,
lee,"WS+2, 3","m, m","12,24",14~16,-13~-12,Launch,Launch,
lee,"WS+2, 4","m, h","12,23",14~16,-6~-5,+16~+17kg,+16~+17kg,Tail spin
lee,WS+3,m,16,10~12,-21~-19,-10~-8,-10~-8,
lee,"WS+3, 3","m, m","16,11",10~12,-15~-13,-4~-2s,-4~-2s,
lee,"WS+3, 3, 4","m, m (HMS)","16,11",10~12,-15~-13,-4~-2s,-4~-2s,
lee,"WS+3, 3, D+3","m, m, l","16,11,8",10~12,-19,-8,-8,
lee,"WS+3, 3, D+3, n+3","m, m, l, m","16,11,8,10",10~12,-19,-8,-8,
lee,"WS+3, 3, D+3, n+3, 3","m, m, l, m, h","16,11,8,10,",10~12,-16,-5,-5,
lee,"WS+3, 3, D/F+3","m, m, m","16,11,10",10~12,-19,-8,-8,
lee,"WS+3, 3, D/F+3, n+3","m, m, m, h","16,11,10,10",10~12,-16,-5,-5,
lee,"WS+3, 3, D/F+3, n+3, 3","m, m, m, h, m","16,11,10,10,",10~12,-19,-8,-8,
lee,"In+f-Kick D+3, ,,",l,10,10~12,-19,-8,-8,
lee,"In+f-Kick U+3, ,,",m,15,10~12,-19,KND,KND,
lee,WS+4,m,16,11~12,-6~-5,+5~+6,+5~+6,
lee,"WS+4, 3","m, (HMS)",16,11~12,-9~-8,+2~+3,+2~+3,
lee,FC+d/f+4,l (TC),17,16~17s cs1~,-14~-13,-3s~-2s,KND,
lee,"FC+d/f+4, 3","l (TC), (HMS)",17,16~17s cs1~,-12~-11,-1s~0s,KND,
lee,FC+u/b+4,m (TJ),15,18~28s (18~) js9~,-17~-7,-6~+4,-6~+4,
lee,FC+u+4,m (TJ),22,18~28s (18~) js9~,-17~-7,Launch (JG?),Launch (JG?),
lee,FC+u/f+4,m (TJ),25,18~28s (18~) js9~,-17~-7,Launch (JG?),Launch (JG?),
lee,"FC+u/b or u or u/f+4, 3","m (TJ), (HMS)",(15or22or)25,18~28s (18~) js9~,-17~-7,Launch (JG?) (-6~+4),Launch (JG?) (-6~+4),
lee,FC+U/B+4,m (TJ),25,14~17 js9~,-31~-28,-20~-17,-20~-17,
lee,FC+u or U/F+4,m (TJ),28or30,14~17 js9~,-31~-28,KND,KND,
lee,"FC+u/b or u or U/F+4, d",m,33or37or40,14~16s js9~,-31~-28,KND (-20~-17),KND,
lee,FC+u/b or u or U/F+3+4,mm (TJ),"30,20","46~49, 56~58d js9~",-4~-2,KND,KND,
lee,FC+u/b or u or U/F+3+4 (First hit only),m (TJ),30,46~49d js9~,-24~-21,KND,KND,
lee,"FC+d/f, d, D/F+3",l (TC),22,16~20d (19~) cs1~15 js16~,-23~-19,KND,KND,
lee,SSR+3+4,m,28,20~23 (29~),-11~-8,KND,KND,Tail spin
lee,"SSR+3+4, 4","m, (HMS)",28,20~23 (29~),-19~-16,KND,KND,Tail spin
lee,SSL+3+4,h,25,17~20 (25~),-2~+1,KND,KND,Tail spin
lee,"SSL+3+4, 3","h, (HMS)",25,17~20 (25~),-5~-2,KND,KND,Tail spin
lee,3+4 or From certain moves (to HMS),(HMS),-, RC,-,-,-,
lee,HMS d or u,(HMS),-,-,-,-,-,
lee,HMS f,(HMS),-,-,-,-,-,
lee,HMS d/b or D (Cancel),(Special),-, RC,-,-,-,
lee,HMS b (Cancel),(Special),-,-,-,-,-,
lee,HMS 1,h (HMS),10,12,0,+7,+7,
lee,"HMS 1, 1, …","h, h HMS)","10,10, …",12,-1,+7,+7,
lee,"HMS 1, 1, …, f, n (Cancel)",(MS),"10,",12s,-3,+4,+4,
lee,"HMS 1, 4","h, m","10,17",12,-8,0,KND,
lee,"HMS 1, 4, 3","h, m (HMS)","10,15",12,-8,0,0,
lee,HMS 2,m,23,19~20,-13~-12,Launch,Launch,
lee,HMS 3,h,21,17~19 pc8~16,-4~-2,KND,KND,"Homing, Power crush, Tail spin"
lee,HMS 3 Hit when close ,"h, (throw)","21(,20)",17~19 8~16,-,Throw(KND),-,
lee,HMS 4,l (TC),30,24~26s cs6~,-26,KND,KND,
lee,HMS 1+2,mm,"10,15","15,26~27",-7~-6,+6~+7,+6~+7,
lee,HMS u/f+3,m (TJ),24,20~22 js9~,-9,KND,KND,Wall bounce
lee,"HMS u/f+3, D",m (TJ),24,20~22s js9~,-9,KND,KND,
lee,HMS u/f+4,m (TJ),20,25~29 js16~,-8~-4s,KND,KND,
lee,"f, n or HMS f (to MS)",(Special) (TC)(MS),-,25~29 16~,-,-,-,
lee,MS 3,m (TJ),10,15~16 (17~) js9~,-12~-11,-1~0,-1~0,
lee,"MS 3, 4","m (TJ), m (TJ)","10,10",js1~,-13~-12,Launch (JG?),Launch (JG?),
lee,MS 3+4,l (TJ),17,"29~33a,d (31~) js6~23",-35~-31,KND,KND,
lee,"MS etc, ,",-,-,"29~33, (31~) 6~23",-,-,-,
lee,"MS b, n",(Sway),-,(s),-,-,-,
lee,Sway 4,l (TC),18,21~22 cs1~,-13~-12,+3~+4,KND,
lee,Sway n command,-,-,21~22 1~,-,-,-,
lee,1,h,7,10,+1,+8,+8,
lee,2,h,10,10,+1,+7,+7,
lee,3,m,16,14,-8,+7,+7,
lee,4,h,16,11,-9,+7,Launch (JG?),
lee,f+1,h,7,10,+1,+8,+8,
lee,f+2,m,12,14~15,-9~-8,+2~+3,+2~+3,
lee,f+3,m,6,15,-18,-7,-7,
lee,f+4,h,13,11,-7,+4,+4,
lee,d/f+1,m,13,13~14,-1~0,+5~+6,+5~+6,
lee,d/f+2,m,12,15~16,-7~-6,Launch (JG?)(+4a),Launch (JG?),
lee,d/f+3,m,14,15~16,-8~-7,+3~+4,+3~+4,
lee,d/f+4,m,16,13~14,-9~-8,+2~+3,+2~+3,
lee,d/b or d+1,Sm (TC),5,10s cs4~,-5,+6,+6,
lee,d+2,m,18,18~19,-6~-5,+8~+9,+8~+9,
lee,d+3,l (TC),17,16s cs6~,-17,-3,KND,Rage art
lee,d+4,l,7,12,-13,-14,-2,
lee,d/b or d+1 ,Sm (TC),5,10s cs4~,-5,+6,+6,
lee,d/b+2,Sm (TC),8,11s cs4~,-4,+7,+7,
lee,d/b+3,l,13,20~21,-12~-11,+2~+3,+2~+3,
lee,d/b+4,l (TC),7,12s cs4~,-13,-2,-2,
lee,b+1,h,8,15,0,+6,+6,
lee,b+2,h,13,14,-5,+1,+1,
lee,b+3,l,9,15,-14,-3,-3,
lee,b+4,m,22,20~22,-3~-1,+7~+9s (KND),KND,
lee,u/b or u or u/f+1,m (TJ),12,18 js9~,-8,+3,+3,
lee,u/b or u or u/f+2,h,17,15~16,-12~-11,+9~+10g,+9~+10g,
lee,u/b+3,m,20,18~22 js17~,-13~-9,KND,Launch,
lee,u+3,(Special) (TJ),-,a,-,-,-,
lee,u/f+3,m (TJ),12,25~26 js12~,-9~-8,+2~+3,+2~+3,
lee,u/b+4,m (TJ),11,15~17,-19~-17,-8~-6,-8~-6,
lee,u+4,m (TJ),15,15~17,-13~-11,KND,Launch (JG?),
lee,u/f+4,m (TJ),13,15~16 js9~,-13~-12,Launch (JG?),Launch (JG?),
lee,u/b or u+3+4,m (TJ),25,21,-17,KND,KND,
lee,"u/f, n+4",m,25,"23(29,35) js9~33",-11(-13),Launch (JG?),Launch (JG?),
lee,WS+1,m,12,12~13,-2~-1,+9~+10,+9~+10,
lee,WS+2,m,12,14~16,-8~-6,+3~+5,+3~+5,
lee,WS+3,m,16,10~12,-21~-19,-10~-8,-10~-8,
lee,WS+4,m,16,11~12,-6~-5,+5~+6,+5~+6,
lee,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
lee,FC+2,Sm (TC),8,11s cs1~,-4,+7,+7,
lee,FC+d/b or d+3,l (TC),12,13s cs1~,-17,-3,-3,
lee,FC+d/f+3,l (TC),12,16s cs1~,-17,-3,-3,
lee,FC+d/b or d+4,l (TC),10,12s cs1~,-15,-4,-4,
lee,SS+1,h,7,10(11~),+1,+8,+8,
lee,SS+2,h,10,10(11~),+1,+7,+7,
lee,SS+3,m,16,14(15~),-8,+3,+3,
lee,SS+4,h,16,11(12~),-9,+7,Launch (JG?),
lee,BT 1 or 2,h,15,8,-8,+3,+3,
lee,BT 3 or 4,h,25,10,-8,KND,KND,
lee,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
lee,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
