name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
jin,f+1+2,hh,"14,24","14,23~24",-9~-8,KND,KND,Wall bounce
jin,f+1+2 (Second hit whiff),h,14,14,-27,-16,-16,
jin,d/f+1,m,10,13~14,-3~-2,+4~+5,+6~+7,
jin,"d/f+1, 4","m, h","10,18",13~14,-9~-6,+10~+13kg,KND,Tail spin
jin,"d/f+1, 4~4","m, m","10,24",13~14,-12,CS,CS,
jin,d/f+2,m,15,15~16,-7~-6,+4~+5a,Launch (JG?),
jin,d/f+3,m,12,14,-16,-5,-5,
jin,"d/f+3, 3","m, h","12,14",14,-8,+8,+8,
jin,"d/f+3, 3, f","m, h, (CDS)","12,14",14,-7,+9,+9,
jin,"d/f+3, 3, b","m, h, (Special)","12,14",14,-8,+8,+8,
jin,d/f+4,m,22,20~21,-3~-2,+8~+9s,KND,
jin,d/f+1+2,m(Absorbs 1 h/m hit),20,23~24 (3~10),-12~-11,+6~+7 (KND),+6~+7 (KND),
jin,d+1,m,24,21,-7,KND,KND,Wall bounce
jin,d+3,l,7,15~16,-13~-12,-2~-1,-2~-1,
jin,"d+3, 3","l, m","7,10",15~16,-16,-1,-1,
jin,d+4,l (TC),13,16~17 cs6~,-12~-11,-1~0,-1~0,
jin,d+3+4,mm,"5,20","15,25~27 js16~",-19~-17,Launch (JG?),Launch (JG?),
jin,d+3+4 (Second hit miss),m,5,15 js16~,-30,-19,-19,
jin,d/b+2,m,12,16,-10,-4,FS(+3) 16,
jin,"d/b+2, 2","m, h","12,11",16,-12,-7 (CS),-7,
jin,"d/b+2, 2, 3","m, h, m","12,11,21",16,-9~-8,CS,CS,
jin,"d/b+2, 3","m, m","12,23",16,-8~-6,KND,KND,
jin,d/b+3,h (TC),28,19~21 cs4~,-13~-11,KND,KND,Tail spin
jin,d/b+4,l,18,20~21,-13~-12,+3~+4,KND,
jin,d/b+1+2,m((Special)),0,25~55,-25~+5,-10~+30,-10~+30,
jin,b+2,m,12,15~16,-11~-10,0~+1,0~+1,
jin,"b+2, 1","m, m","12,10",15~16,-9~-8,+2~+3,+2~+3,
jin,b+3,m,17,16,-6,+5,CS,
jin,"b+3, f","m, (CDS)",17,15~16,-2~-1,+9~+10,CS,
jin,b+4,m,21,17~18,-7~-6,KND,KND,
jin,u/b+1+2,!,70,75,KND,KND,KND,
jin,u/f+2,m,18,15~16,-7~-6,+6~+7,KND,
jin,u/b+3,m (TJ),13,22~23 js9~,-11~-10,+4~+5,CS,
jin,u or u/f+3,m (TJ),17,22~23 js9~,-9~-8,+6~+7,CS (10~+11),
jin,u+4,m (TJ),15,15~17 js9~,-13~-11,KND,Launch (JG?),
jin,u/f+4,m (TJ),13,15~17 js9~,-13~-11,Launch (JG?),Launch (JG?),
jin,"f, F+2",m,24,14~15 (15~),-8~-7,KND,KND,
jin,"f, F+3",m,20,23~25 (24~),0~+2,Launch,Launch,
jin,"f, F+3, 1","m, h","20,5",23~25 (24~),+1,+7,+7,
jin,"f, F+3, 1, 3","m, h, h","20,5,10",23~25 (24~),-6,+4,+4,
jin,"f, F+3, 1, 3, 2","m, h, h, m","20,5,10,10",23~25 (24~),-1,+4,+4,
jin,"f, F+3, 1, 3 , 2, 1","m, h, h, m, m","20,5,10,10",23~25 (24~),-7,+7,+7,
jin,"f, F+3, 1, 3 , 2, 1, 4","m, h, h, m, m, l","20,5,10,10",23~25 (24~),-13~-12,+3~+4,+3~+4,
jin,"f, F+4",m,19,21~24 (22~),+4~+7s,+8~+11s,KND,
jin,"b, f+2",m,15,15~16 (15~),-7~-6,+4~+5,FS (+11~+12g) 24~25,
jin,"b, f+2, 1","m, h","15,10",15~16 (15~),-5,+6,+6,
jin,"b, f+2, 1, 2","m, h, m","15,10,20",15~16 (15~),-5~-4,KND,KND,
jin,"b, f+2, 3","m, m","15,17",15~16 (15~),-12,+6,CS,
jin,"b, f+2, 3, f","m, m, (CDS)","15,17",15~16 (15~),-1,+17g,CS,
jin,WS+1,m,10,13~14,-6~-5,+5~+6,+5~+6,
jin,"WS+1, 2","m, m","10,16",13~14,-8~-7,+3~+4s,+3~+4s,
jin,"WS+1, 2, f","m, m, (CDS)","10,16",13~14,-9~-8,+2~+3s,+2~+3s,
jin,WS+2,m,14,14~15,-12~-11,Launch (JG?),Launch (JG?),
jin,WS+3,m,20,16~18,-9~-7,+10~+12kg,KND,"Homing, Tail spin"
jin,WS+4,m,16,11~12,-3~-2,+8~+9,+8~+9,
jin,Opponent Down d+2,l(On grounded opponent),19(24),19~20,-13~-12,+3~+4,+3~+4,
jin,1+3+4,(Special),-,19~20,-,-,-,
jin,d+1+2 (to ZEN),(Special) (TC)(CDS),-,(10~),-,-,-,
jin,b+1 (to CDS),(Special) (TC)(CDS),-,(5~),-,-,-,
jin,CDS F,(Special),-,(5~),-,-,-,
jin,ZEN or CDS D/F,(Crouch dash),-, RC,-,-,-,
jin,ZEN or CDS 1,m,14,16~17 (21~),-3~-2,+8~+9,+8~+9,
jin,"ZEN or CDS 1, 2","m, m","14,21",16~17 (21~),-14~-13,KND,KND,
jin,"ZEN or CDS 1, 3","m, h","14,18",16~17 (21~),-9,KND,KND,
jin,ZEN or CDS 2,m,27,22~23 (27~),-14~-13,KND,KND,
jin,ZEN or CDS 3,m,20,17~18 (22~),-9~-8,+10~+11kg,Launch,"Tail spin, Homing"
jin,ZEN or CDS 4,l (TC),20,25~26s (30~) cs1~,-26,KND,KND,
jin,ZEN or CDS 1+2,hh,"8,20","13,29~30 (18~)",-13~-12,Launch,Launch,
jin,ZEN or CDS 3+4,h (TJ),25,22~27 (27~) js10~,+8~+13g,KND,KND,
jin,"f, n, d, d/f",(Crouch dash),-,22~27 (27~) 10~,-,-,-,
jin,"f, n, d, d/f, u/f",(Special) (TJ)(Crouch dash),-,22~27 (27~) 10~,-,-,-,
jin,"f, n, d, D/F+1",m,20,16~17 (20~),-13~-12,Launch (JG?),Launch (JG?),
jin,"f, n, d, d/f+1",m,22,16~17 (19~),-13~-12,Launch (JG?),Launch (JG?),
jin,"f, n, d, D/F+2",h,20,11~12 (15~),-10~-9,Launch,Launch,
jin,"f, n, d, d/f+2",h,25,11~12 (14~),+5~+6,KND,KND,
jin,"f, n, d, d/f+3",m,20,16~18 (19~),-9~-7,+10~+12kg,Launch,"Homing, Tail spin"
jin,"f, n, d, d/f+4",l,10,20~21 (23~),-31,Launch,Launch,
jin,"f, n, d, d/f+4, 3+4","l, m (TJ)","10,27",d js26~,-14~-4,KND,KND,
jin,"f, n, d, d/f,",-,-, 26~,-,-,-,
jin,1,h,7,10,+1,+8,+8,
jin,2,h,9,10,0,+9,+9,
jin,3,h,19,14,-7,+4,+4,
jin,4,h,18,13~14,-9~-8,+16~+17kg,KND,"Homing, Tail spin"
jin,f+1,h,7,10,+1,+8,+8,
jin,f+2,h,12,16~17,-5~-4,+4~+5,+4~+5,
jin,f+3,m,16,12,-8,+3,+3,
jin,f+4,m,21,16~17,-8~-7,+4~+5,KND,
jin,d/f+1,m,10,13~14,-3~-2,+4~+5,+6~+7,
jin,d/f+2,m,15,15~16,-7~-6,+4~+5a,Launch (JG?),
jin,d/f+3,m,12,14,-16,-5,-5,
jin,d/f+4,m,22,20~21,-3~-2,+8~+9s,KND,
jin,d+1,m,24,21,-7,KND,KND,Wall bounce
jin,d+2,Sm (TC),8,11s cs4~,-4,+7,+7,
jin,d+3,l,7,15~16,-13~-12,-2~-1,-2~-1,
jin,d+4,l (TC),13,16~17 cs6~,-12~-11,-1~0,-1~0,
jin,d/b+1,Sm (TC),5,10s cs4~,-5,+6,+6,
jin,d/b+2,m,12,16,-10,-4,FS(+3) 16,
jin,d/b+3,h (TC),28,19~21 cs4~,-13~-11,KND,KND,Tail spin
jin,d/b+4,l,18,20~21,-13~-12,+3~+4,KND,
jin,b+1 (to CDS),(Special) (TC)(CDS),-,20~21,-,-,-,
jin,b+2,m,12,15~16,-11~-10,0~+1,0~+1,
jin,b+3,m,17,16,-6,+5,CS,
jin,b+4,m,21,17~18,-7~-6,KND,KND,
jin,u/b or u or u/f+1,m (TJ),12,18 js9~,-8,+3,+3,
jin,u/b or u+2,h,17,15~16,-12~-11,+9~+10g,+9~+10g,
jin,u/f+2,m,18,15~16,-7~-6,+6~+7,KND,
jin,u/b+3,m (TJ),13,22~23 js9~,-11~-10,+4~+5,CS,
jin,u or u/f+3,m (TJ),17,22~23 js9~,-9~-8,+6~+7,CS (10~+11),
jin,u/b+4,m (TJ),11,15~17 js9~,-20~-18,-8~-6,-8~-6,
jin,u+4,m (TJ),15,15~17 js9~,-13~-11,KND,Launch (JG?),
jin,u/f+4,m (TJ),13,15~17 js9~,-13~-11,Launch (JG?),Launch (JG?),
jin,"u/f, n+4",m,25,"23(29,35) js9~33",-11(-13),Launch (JG?),Launch (JG?),
jin,WS+1,m,10,13~14,-6~-5,+5~+6,+5~+6,
jin,WS+2,m,14,14~15,-12~-11,Launch (JG?),Launch (JG?),
jin,WS+3,m,20,16~18,-9~-7,+10~+12kg,Launch,"Homing, Tail spin"
jin,WS+4,m,16,11~12,-3~-2,+8~+9,+8~+9,
jin,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
jin,FC+2,Sm (TC),8,11s cs1~,-4,+7,+7,
jin,FC+3,l (TC),12,16s cs1~,-17,-3,-3,
jin,FC+4,l (TC),10,12s cs1~,-15,-4,-4,
jin,SS+1,h,7,10(11~),+1,+8,+8,
jin,SS+2,h,9,10(11~),0,+9,+9,
jin,SS+3,h,19,14(15~),-7,+4,+4,
jin,SS+4,h,18,13~14 (14~),-9~-8,+16~+17kg,CS,"Homing, Tail spin"
jin,BT 1 or 2,h,15,8,-8,+3,+3,
jin,BT 3 or 4,h,25,10,-8,KND,KND,
jin,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
jin,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
