name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
dragunov,u+4,m (TJ),21,22~23 js9~,-13~-12,KND,KND,
dragunov,u/f+4,m (TJ),21,22~23 js9~,-9~-8,KND,KND,
dragunov,u/f+3+4,"h(Throw)?,  (TJ)",42,38~42(d),-,Throw(KND),-,
dragunov,"f, F+2",m,20,15~16 (16~),-12~-11,KND,KND,
dragunov,"f, F+2~1+2",h(Throw),35,43~44,-,Throw(KND),-,
dragunov,"f, F+3",h,35,21~23 (22~),+3~+5,KND,KND,"Homing, Tail spin"
dragunov,"f, F+4",m,21,26~28as (27~),-1~+1,+3~+5s,KND,
dragunov,qcb+2,m,23,26~27 (26~),-15~-14,Launch (JG?),Launch (JG?),
dragunov,"f, f, f+2",m,25,15~17 (18~),+6~+8,KND,TFU,
dragunov,"f, f, f+4","m(, (throw))","25(,25)",20~21 (23~),-7~-6,Throw(KND),Throw(KND),
dragunov,WR+3,"l(, (throw))","20(,20)",17 cs12~ ar10~,-15,Throw(KND),Throw(KND),
dragunov,WR+3 (Far),l,20,17~18 cs12~ ar10~,-15~-14,KND,KND,
dragunov,WS+1,m,12,12~13,-3~-2,+4~+5,+4~+5,
dragunov,"WS+1, 2","m, h","12,18",12~13,-7~-6,+10~+11kg,KND,Tail spin
dragunov,"WS+1, 3","m, m","12,20",12~13,-13~-12,KND,KND,Wall bounce
dragunov,WS+2,m,15,15~16,-12~-11,Launch (JG?),Launch (JG?),
dragunov,WS+3,m,21,16~17,-9~-8,KND,KND,Wall bounce
dragunov,WS+4,m,15,11~12,-5~-4,+6~+7,+6~+7,
dragunov,WS+1+2,m,28,12~13,-14~-13,KND,KND,
dragunov,SS+2,m,16,20~21 (29~),-10~-9,-4~-3,+1~+2,
dragunov,"SS+2, 3","m, h(, (throw))","16,17(,20)",20~21 (29~),-9,+5,Throw(KND),
dragunov,"SS+2, 1+2","m, hm","16,8,12",20~21 (29~),-4~-3,+2~+3s,+2~+3s (+8~+9s),
dragunov,"SS+2, 1+2, 4","m, hm, h","16,8,12,28",20~21 (29~),-10~-9,CS,CS,
dragunov,"SS+2, 1+2, 1+2","m, hm, m(Throw)","16,8,12,5",20~21 (29~),-,Throw(KND),-,
dragunov,"SS+2, 1+2, 1+2, 1 or 2 or 3 or 4 (Cancel)","m, hm, (Special)","16,8,12",20~21 (29~) Air,-51~-50,-45~-44s,-45~-44s (-39~-38s),
dragunov,SS+3+4,(Special) (TC),-,s,-,-,-,
dragunov,BT d+3,m,20,16,-11,KND,KND,
dragunov,Face down Grounded 1+2,(Special),-,s(b),-,-,-,
dragunov,"Face down Grounded 1+2, 1+2","(Special), m(Throw)",5,30,-,Throw(KND),-,
dragunov,Opponent Down d+3+4,On grounded opponent(l),19,24,-11,0,0,
dragunov,qcf,(Special),-,24,-,-,-,
dragunov,qcf+1,h,20,15~16 (17~),-3~-2,CS,CS,
dragunov,qcf+2,m,25,18~19 (20~),-14,Launch (JG?),Launch (JG?),
dragunov,qcf+3,l (TC),"17(,20)",17s(19~) cs12~ ar10~,-15,-6,Throw(KND),
dragunov,qcf+3 (Far),l (TC),17,17~18s (19~) cs12~ ar10~,-14~-13,-5~-4,KND,
dragunov,qcf+4,m,"23,(10)",17~18 (19~),-10~-9,Throw(KND),Throw(KND),
dragunov,"qcf+4 When hit 1, 3, 4, 2",Chained,"25,10,20",17~18 (19~),-,Throw(KND),-,
dragunov,"qcf+4 When hit 2, 4, 3, 1",Chained,"25,10,20",17~18 (19~),-,Throw(KND),-,
dragunov,qcf+1+2,m,28,12~13 (14~),-15~-14,KND,KND,
dragunov,1,h,7,10,+1,+8,+8,
dragunov,2,h,10,10,0,+9,+9,
dragunov,3,m,10,15~16,-9~-8,+2~+3,+2~+3,
dragunov,4,h,15,12,-9,-1,+7,
dragunov,f+1,h,7,10,+1,+8,+8,
dragunov,f+2,h,16,19~20,-8~-7,+3~+4,+8~+9,
dragunov,f+3,m,11,20,-6,+2,+2,
dragunov,f+4,h,16,14~15,-7~-6,+4~+5,+4~+5,
dragunov,d/f+1,m,13,13,-2,+7,+7,
dragunov,d/f+2,m,14,15~16,-12~-11,Launch (JG?),Launch (JG?),
dragunov,d/f+3 (Close),"m(, (throw))","16(,20)",17,-6,Throw(KND),Throw(KND),
dragunov,d/f+3,m,16,17~20,-6~-3,+5~+8s,+10~+13s,
dragunov,d/f+4,m,14,12,-9,+2,+2,
dragunov,d+1,m,18,18~19,0~+1s,+7~+8s,KND,
dragunov,d+2,l (TC),17,18~19s cs6~,-13~-12,0,+13~+14g,
dragunov,d+3,l,13,17~18,-16~-15,-4~-3,0~+1s,
dragunov,d+4,l,12,15~16,-15~-14,-9~-8,-4~-3,
dragunov,d/b+1,Sm (TC),5,10s cs4~,-5,+6,+6,
dragunov,d/b+2,m,12,14~15,-7~-6,+4~+5,+4~+5,
dragunov,d/b+3 (Close),l (TC),21,27 cs6~,-26?,KND,Throw(KND),
dragunov,d/b+3,l (TC),14,27 cs6~,-26?,-5?,KND,
dragunov,d/b+4,l (TC),7,12s cs4~,-13,-2,-2,
dragunov,b+1,m,14,17,-10,+1,+1,
dragunov,b+2,m,14,15s,-3,+8,+8,
dragunov,b+3,h,17,14~15,-9~-8,+11~+12kg,+11~+12kg,"Homing, Tail spin"
dragunov,b+4,m,15,15,-4,+7,+7,
dragunov,u/b or u+1 or u/f+1+2,m (TJ),12,18 js9~,-8,+3,+3,
dragunov,u/f+1,h,20,15,-9,KND,KND,
dragunov,u/b+2,h,18,20,-5,+9,CS,
dragunov,u or u/f+2,m (TJ),20,30~31 js9~29,-5~-4,KND,KND,
dragunov,u/b+3,m (TJ),16,17~21,-17~-13,-6~-2,-6~-2,
dragunov,u+3,m (TJ),16,17~21,-13~-9,KND,KND,
dragunov,u/f+3,m (TJ),16,17~21,-7~-3,KND,KND,
dragunov,u/b+4,m (TJ),21,22~23 js9~,-17~-16,KND,KND,
dragunov,u+4,m (TJ),21,22~23 js9~,-13~-12,KND,KND,
dragunov,u/f+4,m (TJ),21,22~23 js9~,-9~-8,KND,KND,
dragunov,"u/f, n+4",m,25,"23(29,35) js9~33",-11(-13),Launch (JG?),Launch (JG?),
dragunov,WS+1,m,12,12~13,-3~-2,+4~+5,+4~+5,
dragunov,WS+2,m,15,15~16,-12~-11,Launch (JG?),Launch (JG?),
dragunov,WS+3,m,21,16~17,-9~-8,KND,KND,Wall bounce
dragunov,WS+4,m,15,11~12,-5~-4,+6~+7,+6~+7,
dragunov,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
dragunov,FC+2,Sm (TC),8,11s cs1~,-4,+7,+7,
dragunov,FC+3,l (TC),12,16s cs1~,-17,-3,-3,
dragunov,FC+4,l (TC),10,12s cs1~,-15,-4,-4,
dragunov,SS+1,h,7,10(11~),+1,+8,+8,
dragunov,SS+2,m,16,20~21 (29~),-10~-9,-4~-3,+1~+2,
dragunov,SS+3,m,10,15~16 (16~),-9~-8,+2~+3,+2~+3,
dragunov,SS+4,h,15,12(13~),-9,-1,+7,
dragunov,BT 1 or 2,h,15,8,-8,+3,+3,
dragunov,BT 3 or 4,h,25,10,-8,KND,KND,
dragunov,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
dragunov,BT d+3,m,20,16,-11,KND,KND,
dragunov,BT d+4,l,12,10s cs1~,-11,+3,+3,
