name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
asuka,d+1+2 or FC+d/b or d+1+2,l (TC),20,20 cs15~,-18,KND,KND,
asuka,d+3+4,lh (TJ),"5,20","14,24 js5~",-6(-25s),Launch (JG?),Launch (JG?),
asuka,d/b+1,m (TC),13,14 cs6~13,-9,+4,+9,
asuka,"d/b+1, 2","m (TC), h","13,25",14,-9,KND,KND,Tail spin
asuka,d/b+2,m,22,23~24 cs3~20,-11~-10,Launch,Launch,
asuka,d/b+3,l,17,21,-12,+4s,+14g,
asuka,b+1,"l (TC)(, (throw))",17,29~30s cs6~,-10~-9,+6~+7,Throw(KND),
asuka,b+2,m,12,15,-4s,+1s,+1s,
asuka,"b+2, 1","m, m","12,14",15,-7,+4,+4,
asuka,"b+2, 4","m, l(LCT)","12,14",cs15~,-11~-9,0~+2,+3~+5,
asuka,"b+2, 1+2","m, h","12,7",15~,-9,+2,+1,
asuka,"b+2, 1+2, d (Cancel)",m,12,15~s,-6s,-1s,-1s,
asuka,"b+2, 1+2, 4","m, h, m","12,7,20",15~,-13~-12,KND,KND,Tail spin
asuka,b+3,m (TJ),15,16~17 js10~,-19~-18,Launch (JG?),Launch (JG?),
asuka,"b+3, 2","m, m?","15,20",16~17 10~,-20~-19,Launch (JG?),Launch (JG?),
asuka,"b+3, 2, (d/b, d or d/f) (Cancel)","m, (Special)?",15,16~17 10~s,-33~-32,Launch (JG?),Launch (JG?),
asuka,"b+3, 4","m (TJ), l (TC)(LCT)","15,14",cs1~,-11~-9,0~+2,+3~+5,
asuka,b+4,m,17,15~16,-8~-7,+8~+9,CS,
asuka,"b+4, 2","m, m","17,12",15~16,-12~-11,+4~+5s,+4~+5s,
asuka,"b+4, 2, 3","m, m, m","17,12,21",15~16,-16~-13,KND,KND,
asuka,b+1+4,hl,"15,8","12,29~30",-8~-7,+5~+6,+5~+6 +7~+8,
asuka,"b+1+4 (First hit only, Second hit miss)",h,15,12,-25,-14,-14,
asuka,"b+1+4, 3","hl, l?","15,8,18",12,-13~-12,-2~-1,KND,
asuka,"b+1+4, 4","hl, m","15,8,23",12,-14~-13,+5b,+5b,Tail spin
asuka,u/f+2,h (throw),"20(,20)",14,-7,Throw(KND),Throw(KND),
asuka,u/f+2 (No throw),h,20,14,-7,+,+,
asuka,u/b or u or u/f+3,m (TJ),17,20~21 js11~,-3~-2,+8~+9,KND,
asuka,u/b+4,m (TJ),25,20~21 js9~,-15~-14,Launch (JG?),Launch (JG?),
asuka,u or u/f+4,m (TJ),25,20~21 js9~,-13~-12,Launch (JG?),Launch (JG?),
asuka,"f, F+1",m,30,23~24 (24~),+4~+5,KND,KND,
asuka,"f, F+2",m,16,15~16 (16~),-13~-12,-3~-2,-3~-2,
asuka,"f, F+2, 1","m, h","16,21",15~16 (16~),-5~-4,KND,KND,
asuka,"f, F+2, 3","m, m","16,21",15~16 (16~),-8~-7,KND,KND,
asuka,"f, F+2, 1+2","m, m","16,25",15~16 (16~),-13~-12,ED,ED,
asuka,"f, F+3",m,23,20~21s (21~),-9~-8,+11k,KND,"Tail Spin, Homing"
asuka,"f, F+4",h (TJ),28,20~21 (21~) js6~,-3~-2,KND,KND,Tail spin
asuka,"u/b, b",(Special) (TJ),-,a,-,-,-,
asuka,"u/b, b, 3 or f, f, f+3",m (TJ),32,24~28 (69~) js3~,0~+4,KND,KND,
asuka,WS+1,m,12,14,-7~-6,+4~+5,+4~+5,
asuka,"WS+1, 4","m, h","12,20",14,-12,KND,KND,
asuka,WS+2,m,18,13~14,-8~-7,+8~+9,+8~+9,
asuka,"WS+2, 1","m, h","18,10",13~14,-2,+9,+9,
asuka,WS+3,m,20,18~19 js18~,-16~-15,JG,JG,
asuka,WS+4,m,15,11~12,-3~-2,+8~+9,+8~+9,
asuka,WS+1+2,m?,20,21,-2,+5,CS (17),
asuka,"WS+1+2, D (Cancel)",(Special)?,-,s,-,-,-,
asuka,FC+3+4 WS+3+4,mm (TJ),"10,10","21~22, 31~32 js5~22",-6~-5,+5~+6s,+5~+6s,
asuka,"FC+3+4, D",mm (TJ),"10,10","21~22, 31~32s js5~22",-6~-5,+5~+6s,+5~+6s,
asuka,"FC+3+4, 3","mm (TJ), mm (TJ)","10,10,10,10",js21~,0~+1s,KND,KND,
asuka,"FC+3+4, 3, D","mm (TJ), mm (TJ)","10,10,10,10",s js21~,0~+1s,KND,KND,
asuka,FC+d/f+2,l (TC),10,16~17s cs1~,-11~-10,0~+1,+18~+19,
asuka,FC+d/f+3,m,20,17 cs1~17,-9,KND,KND,Wall Bounce
asuka,SS+2,m,23,13~14 (22~),-9~-8,KND(KND),KND(KND),
asuka,SS+4,h,18,17~21 (26~),-6~-2,+7~+11,KND,
asuka,f+1,m,17,20,-7,+4,+4,
asuka,"f+1, 3","m, m","17,17",20,-5,+6,KND,
asuka,"f+1, 3, 1","m, m, h","17,17,12",20,-8,+3,+3,
asuka,"f+1, 4","m, lh (TJ)","17,5,20",js10~,-6(-25s),Launch (JG?),Launch (JG?),
asuka,"f+1, d+4","m, l (TC)","17,22",s cs6~,-26,KND,KND,Homing
asuka,"f+1, d+4, D/B (Cancel)","m, (Special)",17, 6~s,-26,-15,-15,
asuka,d/b+4,l (TC)(LCT),14,22~24 cs6~,-11~-9,0~+2,+3~+5,
asuka,"d/b+4, D",l (TC)(LCT),14,22~24s cs6~,-11~-9,0~+2,+3~+5,
asuka,"d/b+4, 4","l (TC), l (TC)(LCT)","14,15",cs1~,-7~-5,+4~+6,KND,
asuka,"d/b+4, 4, D","l (TC), l (TC)(LCT)","15,15",s cs1~,-11~-9,0~+2,KND,
asuka,"d/b+4, 4, 4","l (TC), l (TC), l (TC)(LCT)","18,20,21",cs1~,-7~-5,+4~+6,KND,
asuka,"d/b+4, 4, 4, D","l (TC), l (TC), l (TC)(LCT)","18,20,21",s cs1~,-11~-9,0~+2,KND,
asuka,LCT 3,h(LCT),21, 1~,-3,Launch,Launch,
asuka,LCT 1+4,lh(LCT),"5,8", 1~,-3(-19s),+9,+9,
asuka,1,h,8,10,-2,+9,+9,
asuka,2,h,9,12,-11,0,0,
asuka,3,m,17,14,-7,+9,+9,
asuka,4,h,18,11,-7,+7,Launch (JG?),
asuka,f+1,m,17,20,-7,+4,+4,
asuka,f+2,m?,20,17~18,-18~-17,Launch (JG?),Launch (JG?),
asuka,f+3,m,24,14~16 (31~33),-2~0,KND,KND,Tail spin
asuka,f+4,h,21,19~21,+3~+5,KND,KND,"Homing, Tail spin"
asuka,d/f+1,m,10,13~14,-3~-2,+8~+9,+8~+9,
asuka,d/f+2,m,14,15~16,-6~-5,Launch (JG?)(+5a),Launch (JG?),
asuka,d/f+3,m,22,20~21,-8~-7,KND,KND,
asuka,d/f+4,m,16,12,-9,+2,+2,
asuka,d+1,Sm,5,10s cs4~,-5,+6,+6,
asuka,d+2,m,18,18,-4s,+9s,KND,
asuka,d+3,l (TC),12,16s cs4~,-17,-3,-3,
asuka,d+4,l (TC),7,12s cs4~,-13,-2,-2,
asuka,d/b+1,m (TC),13,14 cs6~13,-9,+4,+9,
asuka,d/b+2,m,22,23~24 cs3~20,-11~-10,Launch,Launch,
asuka,d/b+3,l,16,21,-12,+4s,+14g,
asuka,d/b+4,l (TC)(LCT),14,22~24 cs6~,-11~-9,0~+2,+3~+5,
asuka,b+1,"l (TC)(, (throw))",17,29~30s cs6~,-10~-9,+6~+7,Throw(KND),
asuka,b+2,m,12,15,-4s,+1s,+1s,
asuka,b+3,m (TJ),15,16~17 js10~,-19~-18,Launch (JG?),Launch (JG?),
asuka,b+4,m,17,15~16,-8~-7,+8~+9,CS,
asuka,u/b or u or u/f+1,m (TJ),12,18 js9~,-8,+3,+3,
asuka,u/b or u+2,h,17,15~16,-12~-11,+9~+10g,+9~+10g,
asuka,u/f+2,h (throw),"20(,20)",14,-7,Throw(KND),Throw(KND),
asuka,u/f+2 (No throw),h,20,14,-7,+,+,
asuka,u/b or u or u/f+3,m (TJ),17,20~21 js11~,-3~-2,+8~+9,KND,
asuka,u/b+4,m (TJ),25,20~21 js9~,-15~-14,Launch (JG?),Launch (JG?),
asuka,u or u/f+4,m (TJ),25,20~21 js9~,-13~-12,Launch (JG?),Launch (JG?),
asuka,WS+1,m,12,114,-7~-6,+4~+5,+4~+5,
asuka,WS+2,m,18,13~14,-8~-7,+8~+9,+8~+9,
asuka,WS+3,m,20,18~19 js18~,-16~-15,JG,JG,
asuka,WS+4,m,15,11~12,-3~-2,+8~+9,+8~+9,
asuka,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
asuka,FC+d/b or d+2,Sm (TC),8,11s cs1~,-4,+7,+7,
asuka,FC+d/b or d+3,l (TC),12,16s cs1~,-17,-3,-3,
asuka,FC+4,l (TC),10,12s cs1~,-15,-4,-4,
asuka,SS+1,h,8,10(11~),-2,+9,+9,
asuka,SS+2,m,23,13~14 (22~),-9~-8,KND(KND),KND(KND),
asuka,SS+3,m,17,14(15~),-7,+9,+9,
asuka,SS+4,h,18,17~21 (26~),-6~-2,+7~+11,KND,
asuka,BT 1 or 2,h,15,8,-8,+3,+3,
asuka,BT 3 or 4,h,25,10,-8,KND,KND,
asuka,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
asuka,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
