name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
armorking,"f, F+3",h,23,17,0,KND,KND,"Homing, Tail spin"
armorking,"f, F+3, D",h (special),23,-,+8,KND,KND,"Homing, Tail spin"
armorking,"f, F+4",m,30,17,-14,KND,KND,Wall bounce
armorking,"f, F+1+2",m (TJ),28,22 js18,-18,KND,KND,
armorking,"f, F+3+4",h (TJ),35,23 js14,-10,KND,KND,
armorking,"f, f, f+3",m (TJ),30,23 js3,+10g,KND,KND,
armorking,"f, f, f+3+4",m (TJ),40,28 js9,+17g,KND,KND,
armorking,WR+4,l (TJ),20,20 js7,-24,KND,KND,
armorking,FC+1,sm (TC),5,10,-5,+6,+6,
armorking,FC+2,sm (TC),8,11,-4,+7,+7,
armorking,FC+3,l (TC),12,18,-16,-2,-2,
armorking,FC+4,l (TC),12,14,-15,-4,-4,
armorking,WS+1,m,16,16,-10,JG,JG,
armorking,WS+2,m,17,12,-10,+2,KND,
armorking,WS+3,h,28,16,0,KND,KND,
armorking,WS+4,m,20,11,-6,+5,+5,
armorking,FC+d/f+2,m,23,24,+1,KND,KND,
armorking,SS+2,m,10,15,-12,-1,-1,
armorking,"SS+2, 1","m, m",10,-,-13s,JG,JG,
armorking,SS+4,m,22,19,-12,KND,KND,
armorking,SS+3+4,m (TC),28,24 js13,-6,KND,KND,
armorking,"SS+3+4, Any button",m (TC) (special),28,-,-26g,KND,KND,
armorking,1+2+3+4,h! (charge),30,33,-,-,-,
armorking,"charge f, N, d, d/f+2",m,24,63,0,JG,JG,
armorking,charge qcf+1+2,h!,30,73,0g,0g,0g,
armorking,opponent grounded d+4,l,20,19,-16,-5,-5,
armorking,"opponent grounded d+4, 4","l, l","20, 8",-,-16,-5,-5,
armorking,"opponent grounded d+4, 4, 4","l, l, l","20, 8, 6",-,-16,-5,-5,
armorking,BT 1 or 2,h,15,8,-8,+3,+3,
armorking,BT 3,m,20,13,-20,KND,KND,
armorking,BT 4,m,20,18,-10,KND,KND,
armorking,BT 1+4,m!,20,41,KND,KND,KND,
armorking,BT d+1 or d+2,sm,10,10,-2,+9,+9,
armorking,BT d+3 or d+4,l,12,10,-11,+3,+3,
armorking,"f, N, d, d/f ",-,-,-,-,-,-,
armorking,"f, N, d, d/f+1",h,23,15,+6,KND,KND,
armorking,"f, N, d, d/f+2",h,20,11,-10,JG,JG,
armorking,"f, N, d, d/f+3",h!,23,31,KND,KND,KND,
armorking,"f, N, d, d/f+4",m (TJ),22,16 js11,-9,KND,KND,
armorking,"f, N, d, d/f+1+2",h!,12,28,+7g~+17g,+7g~+17g,+7g~+17g,
