name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
noctis,FC+4,l,10,12 cs,-15,-4,-4,
noctis,WS+1,m,10,13,-8,+6,+6,
noctis,"WS+1, 2","m,m","10,23",13,-13,+2,KND,
noctis,ws+2,m,15,15,-9,-3,-3,
noctis,"ws+2, 2","m,m","13,23",15,-14,+5,Tail Spin,Tail spin
noctis,ws+3,m,12,14,-7,+9,+9,
noctis,"ws+3,2","m,m","12,5(,20)",14,-11,throw,throw,
noctis,ws+4,m,15,11,-6,+5,+5,
noctis,FC+d/f+1,m,25,16,-9,KND,KND,
noctis,FC+d/f+2,l,17,20 cs,-13,+4s,+13g,Homing
noctis,1+2+3+4,-,-,-,-,-,-,
noctis,1+3+4,-,-,-,-,-,-,
noctis,SS+2,m,21,18,0,5s,KND,
noctis,BT 1,h,15,8,-8,+3,+3,
noctis,BT 2,m,16,20,-9,KND,KND,
noctis,BT 3 or 4,h,25,10,-8,KND,KND,
noctis,BT d+1 or d+2,sm,10,10,-2,+9,+9,
noctis,BT d+3 or d+4,l,12,10,-11,+3,+3,
noctis,f+3+4,-,-,cs,-,-,-,
noctis,"f+3+4, 1",m,24,18,-13,KND,KND,"Power crush, Wall bounce"
noctis,"f+3+4, 3+4",l,17,20 cs,-20,KND,KND,
noctis,In rage d+1+2,m,55,20,-32,throw,throw,
noctis,In rage f+2+3,m,"10(,30)",18,+2,throw,throw,
noctis,-,-,-,-,-,-,-,
