name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
kazuya,d/b+4,l,18,20~21,-12~-11,+4~+5,+17g,
kazuya,b+1,h,13,11~12,-10~-9,+1~+2,+1~+2,
kazuya,"b+1, 2","h, m","13,20",11~12,-14,KND,KND,
kazuya,b+2,m,12,14~15,-8~-7,+4~+5,+4~+5,
kazuya,"b+2,1","m,m","12,20",14~15,-14~-13,KND,KND,
kazuya,"b+2, 4","m, h","12,12",14~15,-3,+8,+8,
kazuya,"b+2, 4, 1","m, h, m","12,12,22",14~15,-14~-12,KND,KND,
kazuya,b+3,h,15,18~19,-8~-7,+3~+4,+3~+4,
kazuya,"b+3, 1","h, h","15,10",18~19,0,+6,+6,
kazuya,"b+3, 1, 4","h, h, l","15,10,10",18~19,-10~-9,+7~+8,+7~+8,
kazuya,"b+3, 1, 4, 1","h, h, l, m","15,10,10,15",18~19,-14,KND,KND,
kazuya,"b+3, 1, 4, 3","h, h, l, l","15,10,10,12",18~19,-13,+1,+1,
kazuya,b+4,h,20,17~18,-5~-4,+16~+17kg,KND,"Tail spin, Homing"
kazuya,b+1+2,m,21,22,-12,+5,CS(13),
kazuya,b+1+4,!,25,43~44 ar43~,Launch,Launch,Launch,
kazuya,B+1+4,!,60,63~64 ar63~,Launch,Launch,Launch,
kazuya,u or u/f+3,m (TJ),25,19~20 js9~,-9~-8,KND,KND,
kazuya,u or u/f+4,m (TJ),16,25~27 js9~,-12~-10,-1~+1,-1~+1,
kazuya,"u/f+4, 4","m (TJ), l","16,12",25~27 9~,-23,KND,KND,
kazuya,"u/f+4, 4, 4","m (TJ), l, l","16,12,10",25~27 9~,-23,KND,KND,
kazuya,"u/f+4, 4, 4, 4","m (TJ), l, l, m","16,12,10,20",25~27 9~,-17,KND,KND,
kazuya,"f, F+2",h,30,13(14~),-11,KND,KND,
kazuya,"f, F+3",m,25,20~22 (21~),-3~-1s,KND,KND,
kazuya,"f, F+4",m,22,17~18 (18~),-9~-8,+5~+6,bKZD,
kazuya,"f, f, f+3 or WR+3",m (TJ),30,22~25a (25~) js3~,+9~+12g,KND,KND,
kazuya,WS+1,m,10,13~14,-5~-4,+5~+6,+5~+6,
kazuya,"WS+1, 2","m, m","10,12",13~14,-12~-11,Launch (JG?),Launch (JG?),
kazuya,WS+2,m,25,16~17,-18~-17,CS,CS,Homing
kazuya,WS+3,m,24,21~23,-5~-3,KND,KND,"Homing, Tail spin"
kazuya,WS+4,m,13,11~12,-3~-2,+8~+9,+8~+9,
kazuya,"WS+4, 4","m, m","13,16",11~12,-15~-14,-4~-3s,-4~-3s,
kazuya,FC+d/f+3+4,m (TC),24,23s cs1~ ar13~,-11s,KND,KND,
kazuya,SS+3,m,23,23(32~),-7,CS,CS,
kazuya,SS+1+2,h,25,16~17 (25~),-6~-5,KND,KND,Tail spin
kazuya,Opponent Down d+3+4,On grounded opponent(l),20,23,-12,-1,-1,
kazuya,"Odd frame f, n (SSL)",(Special),-,23,-,-,-,
kazuya,"Even frame f, n (SSR)",(Special),-,23,-,-,-,
kazuya,"f, n, D/F+2",h,20,11~12 (14~),-10~-9,Launch (JG?),Launch (JG?),
kazuya,"f, n, d/f+2",h,23,11~12 (13~),+5~+6,Launch (JG?),Launch (JG?),
kazuya,"f, n, d/f+1",m,30,22~24 (24~) ar22~,-16~-14,Launch,Launch,
kazuya,"f, n, d/f+3",h (TJ),40,18~27 (20~) js10~,-9~0,KND,KND,
kazuya,"f, n, d/f+4",l,15,16(18~),-23,-3s (KND),KND,
kazuya,"f, n, d, D/F",(Special),-,16(18~),-,-,-,
kazuya,"f, n, d, D/F+2",h,23,11~12 (15~),-10~-9,Launch (JG?),Launch (JG?),
kazuya,"f, n, d, d/f+2",h,23,11~12 (14~),+5~+6,Launch (JG?),Launch (JG?),
kazuya,"f, n, d, d/f+1",m?,30,22~24 (25~) ar22~,-16~-14,Launch,Launch,
kazuya,"f, n, d, d/f+3",h (TJ),40,18~27 (21~) js10~,-9~0,KND,KND,
kazuya,"f, n, d, d/f+4",l,15,16(19~),-23,-3s (KND),KND,
kazuya,"f, n, d, d/f+4, 4","l, l","15,12",16(19~),-23,KND,KND,
kazuya,"f, n, d, d/f+4, 1","l, m","15,27",16(19~),-16,KND,KND,
kazuya,in rage u/b+1+2 (to DVK),m (DVK),-,20 pc5~,-6,KND,KND,
kazuya,DVK u/b+1+2,(Special),-,16(19~),-,-,-,
kazuya,DVK 1+2,h!,40,42~,KND,KND,KND,
kazuya,DVK 3+4,! (TJ),30,69a~,KND,KND,KND,
kazuya,"DVK 3+4, 3+4","(Special) (TJ), ! (TJ)",30,113a~,KND,KND,KND,
kazuya,DVK f+4,m,20,19~20,+4~+5s,+7~+8s (+15~+16),KND,
kazuya,DVK f+1+2,m?,21,22~23,-9~-8,CS,CS,
kazuya,DVK d/f+1,m,11,15~16,-7~-6,+9~+10,+9~+10,
kazuya,"DVK d/f+1, 2","m, m","11,11",15~16,-12~-11,Launch (JG?),Launch (JG?),
kazuya,DVK u or u/f+1+2, (Sky)!,26,20~32,KND,KND,KND,
kazuya,"DVK f, F+2",m,"20, 15",16(17~),-12,Throw(CS),Throw(CS),
kazuya,"DVK f, n, d, d/f+1",m,30,22~24 (25~) ar22~,-16~-14,Launch,Launch,
kazuya,"DVK f, n, d, d/f+1 When hit U/F","m, (throw)","30,15",22~24 (25~) ar22~,-16~-14,Throw(KND),Throw(KND),
kazuya,"DVK f, n, d, D/F+2",m,23,11~12 (15~),-10~-9,Launch (JG?),Launch (JG?),
kazuya,"DVK f, n, d, d/f+2",m,23,11~12 (14~),-6~-5,Launch (JG?),Launch (JG?),
kazuya,"DVK f, n, d, d/f+4",l,15,16(19~),-23,-3s (KND),KND,
kazuya,"DVK f, n, d, d/f+4, 1","l, m","15,27",16(19~),-16,KND,KND,
kazuya,"DVK f, n, d, d/f+4 , 1, f, n, d, d/f+1","l, m, m","15,27,20",ar22~,-17~-15,Launch,Launch,
kazuya,"DVK f, n, d, d/f+4 , 1, f, n, d, d/f+1 When hit U/F","l, m, (throw)","15,27,20,15",ar22~,-17~-15,Throw(KND),Throw(KND),
kazuya,"DVK f, n, d, d/f+4, 4","l, l","15,12",22~,-23,KND,KND,
kazuya,DVK SS+2,m,25,17~18 (26~),-22~-21,Launch,Launch,
kazuya,DVK d+1+2 (Opponent Down),l(On grounded opponent),20,22~30,-16~-8,KND,KND,
kazuya,1,h,7,10,+1,+8,+8,
kazuya,2,h,12,12,-3,+8,+8,Rage art
kazuya,3,h,14,14,-8,+4,+4,
kazuya,4,h,18,12,-9,+2,CS,
kazuya,f+1,h,7,10,+1,+8,+8,
kazuya,f+2,m(h or m punch parry),25,20 pc8~19,-12,KND,KND,Power crush
kazuya,f+3,m,22,19~20,-13~-12,+5~+6,+23g(KND),
kazuya,f+4,m,20,19~20,+4~+5s,+7~+8s,KND,
kazuya,d/f+1,m,11,15~16,-7~-6,+9~+10,+9~+10,
kazuya,d/f+2,m,22,14,-12,+5,CS(13),Homing
kazuya,d/f+3,m,13,18~19,-7~-6,+9~+10,+9~+10,
kazuya,d/f+4,m,10,13~14,-9~-8,+2~+3,+2~+3,
kazuya,d/b or d+1,Sm (TC),5,10s cs4~,-5,+6,+6,
kazuya,d+2,Sm (TC),8,11s cs4~,-4,+7,+7,
kazuya,d+3,l (TC),12,16s cs4~,-17,-3,-3,
kazuya,d+4,l (TC),7,12s cs4~,-13,-2,-2,
kazuya,d/b or d+1 ,Sm (TC),5,10s cs4~,-5,+6,+6,
kazuya,d/b+2,m,20,20s,-9s,KND,KND,
kazuya,d/b+3,l (TC),14,19~20s,-12~-11,-1~0,+7~+8s,
kazuya,d/b+4,l,18,20~21,-12~-11,+4~+5,+17g,
kazuya,b+1,h,13,11~12,-10~-9,+1~+2,+1~+2,
kazuya,b+2,m,12,14~15,-8~-7,+4~+5,+4~+5,
kazuya,b+3,h,20,18~19,-8~-7,+3~+4,+3~+4,
kazuya,b+4,h,20,19~20,-5~-4,+16~+17kg,KND,"Tail spin, Homing"
kazuya,u/b or u or u/f+1,m (TJ),12,18 js9~,-8,+3,+3,
kazuya,u/b or u or u/f+2,h,17,15~16,-12~-11,+9~+10g,+9~+10g,
kazuya,u/b+3,m (TJ),25,21 js9~,-17,KND,KND,
kazuya,u or u/f+3,m (TJ),25,19~20 js9~,-9~-8,KND,KND,
kazuya,u/b+4,m (TJ),-,15,-19,-8,-8,
kazuya,u or u/f+4,m (TJ),16,25~27 js9~,-12~-10,-1~+1,-1~+1,
kazuya,"u/f, n+4",m,25,"23(29,35) js9~33",-11(-13),Launch (JG?),Launch (JG?),
kazuya,WS+1,m,10,13~14,-5~-4,+5~+6,+5~+6,
kazuya,WS+2,m,25,16~17,-18~-17,CS,CS,Homing
kazuya,WS+3,m,24,21~23,-5~-3,KND,KND,"Homing, Tail spin"
kazuya,WS+4,m,13,11~12,-3~-2,+8~+9,+8~+9,
kazuya,WS+1+2,m,12,12~13,-2~-1,+9~+10,+9~+10,
kazuya,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
kazuya,FC+2,Sm (TC),18,11s cs1~,-4,+7,+7,
kazuya,FC+3,l (TC),12,16s cs1~,-17,-3,-3,
kazuya,FC+4,l (TC),10,12s cs1~,-15,-4,-4,
kazuya,SS+1,h,7,10(11~),+1,+8,+8,
kazuya,SS+2,h,12,12(13~),-3,+8,+8,
kazuya,SS+3,m,23,23(32~),-7,CS,CS,
kazuya,SS+4,h,18,12(13~),-9,+2,CS,
kazuya,SS+3+4,h,14,14(15~),-8,+4,+4,
kazuya,BT 1 or 2,h,15,8,-8,+3,+3,
kazuya,BT 3 or 4,h,25,10,-8,KND,KND,
kazuya,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
kazuya,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
