name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
anna,"d/f+3, 1, b",m (CJM),13,14,-15,-3,-3,
anna,"d/f+3, 1","m, h","13,10",14,-3,+7,7,
anna,"d/f+3, 1, 2","m, h, h","13,10,6",14,-2,+9,+9,
anna,"d/f+3, 1, 4","m, h, h","13,10,20",-,-3,-3,2,
anna,"d/f+3, 1, 4, 2","m, h, h, h","13,10,20,12",-,-4,0,0,
anna,"d/f+3, 1, 4, 2, u or b","m, h, h, h (SS)","13,10,20,12",-,-5,6,6,
anna,"d/f+3, 1, 4, 2, 3","m, h, h, h, h","13,10,20,12,20",-,0,KND,KND,
anna,"d/f+3, 1, 4, 2, u/f+3","m, h, h, h, m","13,10,20,12,22",-,-3,KND,KND,
anna,"d/f+3, 1, 4, 2, 1+2","m, h, h, h, m","13,10,20,12,21",-,-18,KND,KND,
anna,"d/f+3, 2","m, h","13,12",-,0,+1,+11,
anna,"d/f+3, 2, D/F","m, h (CD)","13,12",-,-1,0,10,
anna,"d/f+3, 2, u or b","m, h (SS)","13,12",-,-1,0,10,
anna,"d/f+3, 2, 1","m, h, h","13,12,6",-,-3,4,4,
anna,"d/f+3, 2, 1, 4","m, h, h, h","13,12,6,18",-,7,JG,JG,
anna,"d/f+3, 2, 1, d+4","m, h, h, l (TC)","13,12,6,12",-,-13,-2,-2,
anna,"d/f+3, 2, 3","m, h, h","13,12,15",-,-10,1,1,
anna,"d/f+3, 2, 4","m, h, h","13,12,22",-,-6,KND,KND,Tail spin
anna,"d/f+3, 2, d+3","m, h, l (TC)","13,12,10",-,-14,-3,-3,
anna,"d/f+3, 3","m, h","13,6",-,-14,-3,-3,
anna,"d/f+3, 3, 3","m, h, h","13,6,8",-,-11,0,0,
anna,"d/f+3, 3, 3, 1","m, h, h, h","13,6,8,14",-,-9,15,15,
anna,"d/f+3, 3, 3, 3","m, h, h, h","13,6,8,20",-,-6,KND,KND,Tail spin
anna,"d/f+3, 4","m, h","13,20",-,-6,KND,KND,Tail spin
anna,d/f+4,l,14,16,-16,+5s,KND,
anna,d/f+1+2 or CJM d/f+1+2,m,0,16,1,5,19,
anna,d+1,sm,5,10 cs4,-5,6,6,
anna,"d+1 or FC+1, 4","sm, m","5,10",-,-11,0,0,
anna,d+2,m,17,16,-1s,+5s,KND,
anna,d+3,l (TC),12 cs4,16,-17,-3,-3,
anna,"d+3 or FC+3, 2","l, m","12,10",-,-13,JG,JG,
anna,"d+3 or FC+3, 4","l, h","12,18",-,-6,5,JG,
anna,"d+3 or FC+3, 4, 1","l, h, m","12,18,20",-,+2s,+5s,KND,
anna,d+4,l,7,12,-13,-2,-2,
anna,"d+4 or FC+4, 1","l, h","7(10),10",-,0,6,11,
anna,"d+4 or FC+4, 1, u or d",l (SS),7(10),-,-15,-4,-4,
anna,"d+4 or FC+4, 1, b",l (CJM),7(10),-,-10,1,1,
anna,d+1+2,m!,50,60,KND,KND,KND,
anna,d/b+1,m,16,16,-12,3,3,
anna,"d/b+1, D",m,16,-,-12,3,3,
anna,"d/b+1, 4","m, m","16,17",-,-15,-1,KND,
anna,d/b+2,sm,8,11,-4,7,7,
anna,"d/b+2 or FC+d/b+2 or FC+d+2, 4","sm, m","8,10",-,-10,1,1,
anna,d/b+3,l (TC),21,27 cs6,-17,JG,JG,
anna,d/b+4,l (TC),18,25 cs6,-18,-7,-7,
anna,"d/b+4, 3","l (TC), l (TC)","18,14",-,-16,-5,KND,
anna,"d/b+4, 4","l (TC), m (TJ)","18,15",-,-20S,Throw(KND),Throw(KND),
anna,d/b+1+2,m,30,20 pc8,-13,KND,KND,Power crush
anna,d/b+3+4 (clean hit),l (TC),27,24,-26,-4,-4,
anna,d/b+3+4,l (TC),18,24 cs 6,-26,-6,-4,
anna,"d/b+3+4, 3","l (TC), h (TJ)","27(18),23",-,-7,KND,KND,
anna,b+1,m,14,18,-11,0,0,
anna,"b+1, 2","m, h","14,12",-,-12,-1,-1,
anna,"b+1, 2, 2","m, h, m (TJ)","14,12,24",-,-11,KND,KND,
anna,b+2,h,10,15,-9,1,1,Homing
anna,"b+2, 2","h, h","10,20",-,-2,KND,KND,
anna,b+4,m,17,20,-9,9,KND,"Tail spin, homing"
anna,u/b or u+1,m (TJ),12,18 js9,-12,3,3,
anna,u/b or u or u/f+1,h,17,15,-12,9,9,
anna,u/f+1,h,10,13,-4,7,7,
anna,"u/f+1, 3","h, m","10,17",-,-16,7,KND,
anna,"u/f+1, 3, 3+4","h, m, mm","10,17,10,10",-,-4,JG,JG,
anna,u/b+3,m (TJ),15,14 js6,-15,-4,-4,
anna,u+3,m (TJ),20,14 js6,-15,KND,KND,
anna,u/f+3,m (TJ),22,25 js10,-3,KND,KND,
anna,u/f+4,h (TJ),20,18 js9,-11,-3,-3,
anna,"u/f+4, 3","h (TJ), l","20, 10",-,-17,-6,-6,
anna,"u/f+4, 3, 4","h (TJ), l, h","20,10,14",-,-6,5,JG,
anna,"u/f+4, 3, 4, u or b","h (TJ), l, h (SS)","20, 10",-,-7,4,4,
anna,U/B+4,m,15,18,-18,-12,-12,
anna,"U/B+4, D",m (TJ),15,-,-19,-13,-13,
anna,U+4,m (TJ),18,18,-18,JG,JG,
anna,"U+4, D",m (TJ),18,-,-19,JG,JG,
anna,U/F+4,m (TJ),21,18 js13,-18,JG,JG,
anna,"U/F+4, D",m (TJ),21,18 js13,-19,JG,JG,
anna,u/f+3+4,mm (TJ),"4,18",20 js9,-3s,+5s,+5s,
anna,"u/f, N, 4",m (TJ),25,25 js9,-9,KND,KND,
anna,"U/B,b",(TJ),-,js,-,-,-,
anna,"f, F+2",h,21,16,6,KND,KND,"Homing, Tail spin"
anna,"f, F+3",m (TJ),14,15 js13,-13,JG,JG,
anna,"f, F+3, 4","m (TJ), m","14,12",-,-23,JG,JG,
anna,"f, F+3, 4, 3","m (TJ), m, m","14,12,9",-,-14,-3,-3,
anna,"f, F+3, 4, b+3","m (TJ), m, m (CJM)","14,12,9",-,-1,10,10,
anna,"f, F+3, 4, b+3, 4, 1+2","m (TJ), m, m, m! (CJM)","14,12,9,45",-,KND,KND,KND,
anna,"f, F+4",m (TJ),20,31 js10,0,KNd,KND,
anna,"f, F+4, B",m (TJ) (CJM),20,-,-9,KND,KND,
anna,"f, F+1+2",m,25,18,-9,KND,KND,
anna,"f, f, f+2",m,10,15,-14,+1,+1,
anna,"f, f, f+2, 3","m, m (TJ)","10,28",js26,-13,KND,KND,
anna,"f, f, f+3",m (TJ),20,23 js3,-23,KND,KND,
anna,FC+1,sm (TC),5,10 cs1,-5,6,6,
anna,FC+d/b or d+2,sm (TC),8,11 cs1,-4,7,7,
anna,FC+3,l (TC),12,16 cs1,-17,-3,-3,
anna,FC+4,l (TC),10,12 cs1,-15,-4,-4,
anna,WS+1,m,13,13,-3,7,7,
anna,WS+2,m,22,18,-13,JG,JG,
anna,WS+3,m,20,11,-11,0,0,
anna,"WS+3, B",m (CJM),20,-,-3,8,8,
anna,WS+4,m,16,11,-6,5,5,
anna,FC+f+1,m,22,22,-9,KND,KNd,Wall bounce
anna,FC+f+2,m,25,20 pc8,-14s,KND,KND,
anna,FC+d/f+2,l (TC),14,20 cs1,-21,KND,KND,
anna,FC+d/f+2~1,l (TC),21,20 cs1,-21,KND,KND,
anna,FC+u/b+4,m (TJ),15,18 js13,-18,-12,-12,
anna,"FC+u/b+4, D",m (TJ),15,-,-19,-13,-13,
anna,FC+u+4,m (TJ),18,-,-18,JG,JG,
anna,"FC+u+4, D",m (TJ),18,-,-19,JG,JG,
anna,FC+u/f+4,m (TJ),21,18 js13,-18,JG,JG,
anna,"FC+u/f+4, D",m (TJ),21,18 js13,-19,JG,JG,
anna,FC+U/B+4,m (TJ),25,14 js11,-33,-22,-22,
anna,"FC+U/B+4, D",m (TJ),25,-,-27,-16,-16,
anna,FC+U+4,m (TJ),28,14 js11,-33,KND,KND,
anna,"FC+U+4, D",m (TJ),28,-,-27,KND,KND,
anna,FC+U/F+4,m (TJ),30,14 js11,-33,KND,KND,
anna,"FC+U/F+4, D",m (TJ),30,-,-27,KND,KND,
anna,SS+2,l (TC),12,20 cs6,-12,0,1,
anna,SS+3,m,23,21,4s,8s,KND,
anna,SS+1+2,mm (TJ),"8,21",19,-4,JG,JG,
anna,Opponent down d+3+4,l,20,17,-17,-6,-6,
anna,"Back against wall b,b,u/b",m,21,35,1,KND,KND,
anna,BT+1 or 2,h,15,8,-8,3,3,
anna,BT+3 or 4,h,18,10,-8,KND,KND,
anna,BT+d+1 or d+2,sm,10,10,-2,9,9,
anna,BT+d+3 or d+4,h,12,10,-11,3,3,
anna,b+3 (to CJM),(CJM),-,-,-,-,-,
anna,CJM d/f,(CD),-,-,-,-,-,
anna,CJM 1,h,14,11,-9,15,15,
anna,CJM 1,h,10,10,-13,-2,-2,
anna,"CJM 2, 1","h, m","10,12",-,-7,4,4,
anna,CJM 3,m,18,12,-12,3,KND,
anna,CJM 4,m (TC),20,27 cs14,-29,KND,KND,
anna,CJM 1+2,m ,20,17,-4s,+6s,+6s,
anna,CJM 2+3,m ,20,13,-16,KND,KND,
anna,CJM d/b or d+3,l,6,15,-11,0,0,
anna,"CJM d/b or d+3, 3","l, h","6,20",-,-7,7,7,
anna,CJM u/b+4,m (TJ),15,15 js8,-15,-4,-4,
anna,CJM u+4,m (TJ),20,15 js8,-15,-4,-4,
anna,CJM u/f+4,m (TJ),20,15 js8,-13,JG,JG,
anna,"CJM f, F",(TC) (Rol),-,cs,-,-,-,
anna,"CJM f, F+3",m (TC),27,30,-11,KND,KND,
anna,"CJM f, F+4",h,21,40,7,JG,JG,
anna,qcf,(CD),-,-,-,-,-,
anna,qcf+1,h,23,13,2,4,JG,
anna,qcf+2,m,17,16,-12,3,KND,
anna,"qcf+2, 1","m, m","17,20",-,-14,KND,KND,
anna,"qcf+2, 1, B","m, m (CJM)",17,-,-13,2,KND,
anna,qcf+3,m,14,16,-13,-2,-2,
anna,"qcf+3, 2","m, h","14,25",-,-8,KND,Tail spin,Tail spin
anna,"qcf+3, 3","m, h","14,8",-,-11,0,0,
anna,"qcf+3, 3, 1","m, h, h","14,8,14",-,-9,15,15,
anna,"qcf+3, 3, 4","m, h, h","14,8,20",-,-6,KND,KND,Tail spin
anna,qcf+4,mm (TC),"12,12",18 cs5,-12,+6k,+6k,
