name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
kazumi,b+4,m?,20,19,-13,+9,CS,
kazumi,b+1+2,"Attack returned(, m, Sm)","0,30","50~51, 76 pc6~",-13,TKF(+17),TKF(+17),Power crush
kazumi,b+3+4 or RSS B,(Special) (TJ),-,a,-,-,-,
kazumi,u/b or u or u/f+2,"h(, Sm)","12(,20)","14(,37)",-14,-8,-8,
kazumi,u/b or u or u/f+2f,"h(, Sm)","12(,20)","14(,37)",-14,+9,+9,
kazumi,u/f+3,m (TJ),20,28~29a js9~,-12~-11,KND,KND,
kazumi,"u/f+3, 4","m (TJ), m (TJ)","20,12",js1~,-7~-6,KND,KND,
kazumi,"u/f+3, 4, 1","m (TJ), m (TJ), m","20,12,24",js1~24,-11~-6,-5~0s,-5~0s,
kazumi,"u/f+3, 4, 3","m (TJ), m (TJ), m","20,12,17",js1~29,-11~-10,+8~+9k,+8~+9k,Tail spin
kazumi,u/b+4,m,11,15~16 js9~,-15~-14,-4~-3,-4~-3,
kazumi,u+4,m,15,15~16 js9~,-13~-12,KND,Launch (JG?),
kazumi,u/f+4,m,13,15~16 js13~,-13~-12,Launch (JG?),Launch (JG?),
kazumi,"f, F+2","m(, (throw))","17(,20)","13(14~) ,67 pc6~12",-13,Throw(KND),Throw(KND),Power crush
kazumi,"f, F+4",m,21,20~21 (21~),-7~-6,KND,KND,
kazumi,"b, f+2",m,12,15~16 (15~),-12~-11,-~01,FS (+6~+7) 19~20,
kazumi,"b, f+2, 1","m, m","12,9",15~16 (15~),-14~-13,-1~0,-1~0,
kazumi,"b, f+2, 1, 4","m, m, h","12,9,20",15~16 (15~),-6~-5,+13kg,+13kg,"Tail spin, Homing"
kazumi,"b, f+2, 1, 1+2","m, m, m(, Sm)","12,9,13(,20)",15~16 (15~),-14~-13,KND,KND,
kazumi,"f, f, f+2",m,24,15~16 (18~),-4~-3,KND,KND,
kazumi,WS+1,m,12,12~13,-4~-3,+7~+8,+7~+8,
kazumi,"WS+1, 2","m, m","12,23",12~13,-13~-12,KND,KND,
kazumi,WS+2,m?,20,18~19,-12~-11,Launch (JG?),Launch (JG?),
kazumi,WS+3,m,20,15~16,-11~-10,-8,-8,
kazumi,WS+3f,m,20,15~16,-11~-10,-8,-8,
kazumi,WS+4,m,13,11~12,-3~-2,+8~+9,+8~+9,
kazumi,"WS+4, 4","m, h","13,16",11~12,-6~-5,+13~+14kg,+13~+14kg,"Tail spin, Homing"
kazumi,FC+d/b or d+4,l,10,16~17s cs1~,-15~-14,-4~-3,-4~-3,
kazumi,FC+d/f+4,l,10,12 cs1~,-15,-4,-4,
kazumi,Opponent Down d+2,l(On grounded opponent),16,17~18,-13~-12,-2~-1,-2~-1,
kazumi,2+3+4,(Special),-,17~18,-,-,-,
kazumi,"f+3+4 or f, f+3+4 or b+3+4, f",(RSS) (TJ),-,a,-,-,-,
kazumi,RSS 1,m,25,19(35~) js1~10,-11,KND,KND,Wall bounce
kazumi,RSS 2,h,20,15(28~) js1~8,-10,Launch (JG?),Launch (JG?),
kazumi,RSS 3,m,20,23~27a (39~) js1~,-7~-3,+7s~+11s,+7s~+11s,
kazumi,RSS 4,l,17,18(34~) js1~10,-31,+5s(KND),+5s(KND),
kazumi,"RSS 4, 2","l, m","17,20",18(34~) 1~10,-16~-15,KND,KND,
kazumi,RSS 1+2,m,20,22(38~) js1~8,+4,+8,KND,
kazumi,RSS 3+4,"m, m","8, 14",19,-15,Launch,Launch,
kazumi,RSS f+1+2,!,30,50(66~) js1~8,CS,CS,CS,
kazumi,RSS 1+3,"m(Throw), m",15,46(62~),-,Throw(+8),-,
kazumi,1,h,7,10,+1,+8,+8,
kazumi,2,h,10,12,-3,+8,+8,
kazumi,3,m,14,15~16,-8~-7,+8~+9,+8~+9,
kazumi,4,h,18,11~12,-9~-8,+5~+6,Launch (JG?),
kazumi,f+1,h,7,10,+1,+8,+8,
kazumi,f+2,h,25,17~18 pc8~16,-9~-8,KND,KND,Power crush
kazumi,f+3,m,13,18,-8,0,0,
kazumi,f+4,h,20,16~17,-8~-7,+11~+12kg,+11~+12kg,"Tail spin, Homing"
kazumi,d/f+1,m,10,13~14,-3~-2,+6~+7,+6~+7,
kazumi,d/f+2,"m?(, Sm)","20(,9)","18a(,38)",-24,Launch,Launch,
kazumi,d/f+3,m,14,14,-9,+2,+2,
kazumi,d/f+4,m,16,15,-5,+6,+6,
kazumi,d+1,m,15,16~17,-9~-8,+2~+3,+5~+6s,
kazumi,d+2,Sm (TC),8,11s cs4~,-4,+7,+7,
kazumi,d+3,l (TC),12,16s cs4~,-17,-3,-3,
kazumi,d+4,l,10,16~17s cs4~,-13~-12,-2~-1,-2~-1,
kazumi,d+3+4,l,7,12 cs4~,-13,-2,-2,
kazumi,d/b+1,Sm (TC),5,10s cs4~,-5,+6,+6,
kazumi,d/b+2,l (TC),18,23s cs6~,-14s,-3,+6s,
kazumi,d/b+3,l,14,17,-14,+2s,+2s,
kazumi,d/b+4,l,17,20,-12,+4,KND,
kazumi,b+1,h,13,20,-16,-5,-5,
kazumi,b+2,m,12,15~16,-9~-8,+12~+13kg,+12~+13kg,"Tail spin, Homing"
kazumi,b+3,m,16,16,-8,+3,+3,
kazumi,b+4,m?,20,19,-13,+9,CS,
kazumi,u/b or u or u/f+1,m (TJ),12,18 js9~,-8,+3,+3,
kazumi,u/b or u or u/f+2,"h(, Sm)","12(,20)","14(,37)",-14,KND,KND,
kazumi,u/b+3,m (TJ),16,15~16 js9~,-20~-19,-9~-8,-9~-8,
kazumi,u+3,m (TJ),16,15~16 js9~,-20~-19,KND,KND,
kazumi,u/f+3,m (TJ),20,28~29a js9~,-12~-11,KND,KND,
kazumi,u/b+4,m,11,15~16 js9~,-15~-14,-4~-3,-4~-3,
kazumi,u+4,m,15,15~16 js9~,-13~-12,KND,Launch (JG?),
kazumi,u/f+4,m,13,15~16 js9~,-13~-12,Launch (JG?),Launch (JG?),
kazumi,"u/f, n+4",m (TJ),25,"23(29,35) js9~33",-11(-13),Launch (JG?),Launch (JG?),
kazumi,WS+1,m,12,12~13,-4~-3,+7~+8,+7~+8,
kazumi,WS+2,m?,20,18~19,-12~-11,Launch (JG?),Launch (JG?),
kazumi,WS+3,m,20,15~16,-11~-10,-8,-8,
kazumi,WS+3f,m,20,15~16,-11~-10,+9,+9,
kazumi,WS+4,m,13,11~12,-3~-2,+8~+9,+8~+9,
kazumi,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
kazumi,FC+2,Sm (TC),18,11s cs1~,-4,+7,+7,
kazumi,FC+3,l (TC),12,16s cs1~,-17,-3,-3,
kazumi,FC+d/b or d+4,l,10,16~17s cs1~,-15~-14,-4~-3,-4~-3,
kazumi,FC+d/f+4,l,10,12 cs1~,-15,-4,-4,
kazumi,SS+1,h,7,10(11~),+1,+8,+8,
kazumi,SS+2,h,10,12(13~),-3,+8,+8,
kazumi,SS+3,m,14,15~16 (15~),-8~-7,+8~+9,+8~+9,
kazumi,SS+4,h,18,11~12 (12~),-7~-6,+5~+6,Launch (JG?),
kazumi,BT 1 or 2,h,15,8,-8,+3,+3,
kazumi,BT 3 or 4,h,25,10,-8,KND,KND,
kazumi,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
kazumi,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
