name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
devilJin,d/f+2,m,15,15~16,-7~-6,+4~+5,Launch (JG?),
devilJin,d/f+3,m,10,16~17,-9~-8,+2~+3,+2~+3,
devilJin,"d/f+3, 2","m, m","10,8",16~17,-13,-7,-7,
devilJin,"d/f+3, 2, 4","m, m, m?","10,8,16",16~17a,-33~-32,Launch (JG?),Launch (JG?),
devilJin,"d/f+3, 2, 4, U","m, m, m?, (Special) (TJ)(FLY)","10,8,16",16~17a,-14~-13,Launch (JG?),Launch (JG?),
devilJin,d/f+4,m,10,13~14,-9~-8,+2~+3,+2~+3,
devilJin,"d/f+4, 4","m, m","10,16",13~14,-15~-14,-4~-3s,-4~-3s,
devilJin,d/f+1+2,m,21,20~21s,-4~-3,+7~+8s,KND,
devilJin,d+1,m?,25,18~19 pc8~17,-14,KND,KND,Power crush
devilJin,d+3,l,14,18~19,-12~-11,-1~0,+7~+8s,
devilJin,d+3+4,"m, m (TJ)","5,20","15~16, 30~31 js16~",-15~-14,Launch (JG?),Launch (JG?),
devilJin,d/b+2,l (TC),15,22~23s cs6~,-13~-12,+3~+4s,+3~+4s,
devilJin,d/b+1+2,(Special),-,22~23 6~,-,-,-,
devilJin,d/b*1+2 (Short),m,15,15~17 (25~),-6~-4,+7~+9,+7~+9,
devilJin,d/b*1+2 (Long),m,25,13~15 (39~),0~+2,+7~+9,+7~+9,
devilJin,d/b*1+2 (Very long),m,42,11~13 (61~),+7~+9,KND,KND,
devilJin,b+1,h,10,12,-6,+5,+5,
devilJin,"b+1, 2","h, m","10,20",12,-14,KND,KND,
devilJin,"b+1, 2, B (Cancel)","h, (Special)",10,12,-18,-7,-7,
devilJin,b+2,h,11,15~17,-13~-11,-2~0,-2~0,
devilJin,"b+2, 1","h, m","11,23",15~17,-16,knd,knd,
devilJin,"b+2, 1, uf","h, m","11,23, 15",15~17,-16,throw,throw,
devilJin,"b+2, 3","h, m","11,23",ar25~,-15~-13,KND,KND,Tail spin
devilJin,b+3,m,24,30~31,-16~-15,KND,KND,
devilJin,b+4,m,20,17~18,-8~-7,+6~+7,uKZD,
devilJin,When opponent attacks b+1+3 or b+2+4,"Attack returned(, m)",30,3~(30),-13,KND,KND,Power crush
devilJin,b+1+4,!,30,43~44 ar43~,Launch,Launch,Launch,
devilJin,B+1+4,!,60,63~64 ar63~,Launch,Launch,Launch,
devilJin,u/b+1+2,h!,40,32~63,KND,KND,KND,
devilJin,u+4,m (TJ),22,20~21 js9~,-36~-35,Launch (JG?),Launch (JG?),
devilJin,"u+4, U","m (TJ), (Special) (TJ)(FLY)",22,20~21 js9~,-17~-16,Launch (JG?),Launch (JG?),
devilJin,u/b or u or u/f+2,h,25,20~23,-4~-1,KND,KND,"Homing, Tail spin"
devilJin,u/f+3,m (TJ),21,28~29 js9~,+3~+4s,+7~+8s,KND,
devilJin,u/f+4,m (TJ),21,18 js8~,-8,KND,KND,
devilJin,u or u/f+1+2, (Sky)!,26,20~32,KND,KND,KND,
devilJin,u/b+2+4,m (TJ),25,56~59 js8~54,+16~+19g,KND,KND,
devilJin,u+2+4,m (TJ),30,56~59 js8~54,+16~+19g,KND,KND,
devilJin,u/f+2+4,m (TJ),35,56~59 js8~54,+16~+19g,KND,KND,
devilJin,"f, F+2",m,24,15~16 (16~),-8~-7,KND,KND,
devilJin,"f, F+3",m,16,17~19 (18~),-12~-10,-6~-4,-6~-4,
devilJin,"f, F+3, 1","m, h","16,11",17~19 (18~),+1~+2,+7~+8,+7~+8,
devilJin,"f, F+3, 1, f, f","m, h, (Special)","16,11",17~19 (18~),-2~-1,+4~+5,+4~+5,
devilJin,"f, F+3, 1, 2","m, h, h","16,11,21",17~19 (18~),-4~-1,KND,KND,"Homing, Tail spin"
devilJin,"f, F+3, 1, 3","m, h, l","16,11,13",17~19 (18~),-13,+3s,+3s,
devilJin,"f, F+3, 1, 4","m, h, m","16,11,20",17~19 (18~),-9~-8,KND,CS,
devilJin,"f, F+3, 1, d/b+1+2","m, h, (Special)","21,14",17~19 (18~),+4~+5,+10~+11,+10~+11,
devilJin,"f, F+4",h,32,17~18 (18~),+5~+6,KND,KND,"Homing, Tail spin"
devilJin,"f, F+3+4",mm (TJ),"10,23","27~28, 41~42 (28~) js10~",-13~-12s,KND,KND,
devilJin,"b, f+2",m,12,15~17 (15~),-9~-7,-1~+1,FS(+6~+8) 19~21,
devilJin,"b, f+2, 1","m, m","12,12",15~17 (15~),-10~-9,+1~+2,+1~+2,
devilJin,"b, f+2, 1, 2","m, m, m","12,12,24",15~17 (15~),-8~-7,KND,KND,
devilJin,"b, f+2, 1, d/b or d or d/f+2","m, m, m","12,12,20",15~17 (15~),-14~-13,Launch (JG?),Launch (JG?),
devilJin,"b, f+2, 1, 4","m, m, m (TJ)","12,12,21",js12~23,-8~-5s,KND,KND,
devilJin,"f, f, f+3 or WR+3 or f, n, d, d/f, U/F+3",m (TJ),30,22~25 (25~) js3~,+9~+12g,KND,KND,
devilJin,WS+1,m,12,13~14,-6~-5,+5~+6,+5~+6,
devilJin,"WS+1, 2","m, m","12,14",13~14,-7~-6,+4~+5,+4~+5,
devilJin,"WS+1, 4","m, h","12,23",13~14,-5~-4,KND,KND,Tail spin
devilJin,WS+2,m,20,15~16,-12~-11,KND,KND,Tail spin
devilJin,WS+4,m,13,11~12,-3~-2,+8~+9,+8~+9,
devilJin,"WS+4, 4","m, m","13,16",11~12,-15~-14,-4~-3s,-4~-3s,
devilJin,SS+2,m,25,17~18 (26~),-22~-21,Launch,Launch,
devilJin,SS+2 U(When hit ),"m, (throw)","25(,24,20)",17~18 (26~),-,Throw(KND),-,
devilJin,Opponent Down d+1+2,l(On grounded opponent),20,22~30,-16~-8,KND,KND,
devilJin,Grounded face up u+3+4,(Special) (TJ)(FLY),-,a,-,-,-,
devilJin,1+2+3+4,(Special) (TJ),-,a,-,-,-,
devilJin,3+4 or From certain moves (to FLY),(Special) (TJ)(FLY),-,a(s),-,-,-,
devilJin,FLY 1,h (TJ),20,18~19 (58~) js1~15,-3~-2,KND,KND,Tail spin
devilJin,FLY 2,"h! (TJ)(, (throw))","20(,30)",36(76~) js1~,-,Throw(KND),-,
devilJin,FLY 3,m (TJ),30,15~21a (55~) js1~ 輪廻~20F,-15~-9,KND,KND,
devilJin,FLY 1+2,! (TJ),30,50~100 (80~) js1~,KND,KND,KND,
devilJin,FLY f+1+2,! (TJ),30,123~163 (153~) js1~,KND,KND,KND,
devilJin,"f, n, d, D/F",(Special),-,s,-,-,-,
devilJin,"f, n, d, d/f, U/F",(Special) (TJ),-,a,-,-,-,
devilJin,"f, n, d, d/f, U/F+3",m (TJ),30,22~25 (27~) js3~,+9~+12g,KND,KND,
devilJin,"f, n, d, d/f+1",m?,30,22~24a (25~) js22~,-16~-14,Launch,Launch,
devilJin,"f, n, d, d/f+1, U/F","m, (throw)","30,15",22~23a (25~),-,Throw(KND),Throw(KND),
devilJin,"f, n, d, d/f+1, 3","m, m","30,15",js22~45,-14,KND,KND,
devilJin,"f, n, d, d/f+1, 4","m, l?","30,12",js22~45,-20~-18,KND,KND,
devilJin,"f, n, d, D/F+2",h,20,11~12 (15~),-10~-9,Launch (JG?),Launch (JG?),
devilJin,"f, n, d, d/f+2",h,23,11~15 (14~),+5~+6,Launch (JG?),Launch (JG?),
devilJin,"f, n, d, D/F (Hold as long as possible)2",h,23,12~13 (34~),-4~-3,+12~+13,+12~+13,
devilJin,"f, n, d, d/f+3",m (TJ),25,26~28 (29~) js5~,-8~-6s,KND,KND,
devilJin,"f, n, d, D/F+3",l (TC),24,33~34 (37~) js5~28,-23~-22,KND,KND,
devilJin,"f, n, d, d/f+4",l,10,16(19~),-23,KND,KND,
devilJin,"f, n, d, d/f+4, 4","l, m","10,30",16(19~),-16~-15,+4~+5s,KND,
devilJin,1,h,7,10,+1,+8,+8,
devilJin,2,h,10,10,0,+9,+9,
devilJin,3,h,16,14,-14,-3,-3,
devilJin,4,h,21,16,-9,KND,CS,
devilJin,f+1,h,7,10,+1,+8,+8,
devilJin,f+2,m,14,17~18,-8~-7,+3~+4,+3~+4,
devilJin,f+3,h,30,21~23,-4~-2,KND,KND,Tail spin
devilJin,f+4,m,10,15~16,-12~-11,-1~0,-1~0,
devilJin,d/f+1,m,11,13,-3,+8,+8,
devilJin,d/f+2,m,15,15~16,-7~-6,+4~+5,Launch (JG?),
devilJin,d/f+3,m,10,16~17,-9~-8,+2~+3,+2~+3,
devilJin,d/f+4,m,10,13~14,-9~-8,+2~+3,+2~+3,
devilJin,d+1,m?,25,18~19 pc8~17,-14,KND,KND,Power crush
devilJin,d+2,Sm (TC),8,11s cs4~,-4,+7,+7,
devilJin,d+3,l,14,18~19,-12~-11,-1~0,+7~+8s,
devilJin,d/b or d+4,l (TC),7,12s cs4~,-13,-2,-2,
devilJin,d/b+1,Sm (TC),5,10s cs4~,-5,+6,+6,
devilJin,d/b+2,l (TC),15,22~23s cs6~,-13~-12,+3~+4s,+3~+4s,
devilJin,d/b+3,l (TC),12,16s cs4~,-17,-3,-3,
devilJin,d/b or d+4 ,l (TC),7,12s cs4~,-13,-2,-2,
devilJin,b+1,h,10,12,-6,+5,+5,
devilJin,b+2,h,11,15~17,-13~-11,-2~0,-2~0,
devilJin,b+3,m,24,30~31,-16~-15,KND,KND,
devilJin,b+4,m,20,17~18,-8~-7,+6~+7,uKZD,
devilJin,u/b or u or u/f+1,m (TJ),12,18 js9~,-8,+3,+3,
devilJin,u/b or u or u/f+2,h,25,20~23,-4~-1,KND,KND,"Homing, Tail spin"
devilJin,u/b or u+3 or u/f+3+4,m (TJ),25,21 js9~,-17,KND,KND,
devilJin,u/f+3,m (TJ),21,28~29 js9~,+3~+4s,+7~+8s,KND,
devilJin,u/b+4,m (TJ),11,15~17 js9~,-12~-10,-1~+1,-1~+1,
devilJin,u+4,m (TJ),22,20~21 js9~,-36~-35,Launch (JG?),Launch (JG?),
devilJin,u/f+4,m (TJ),21,18 js8~,-8,KND,KND,
devilJin,WS+1,m,12,13~14,-6~-5,+5~+6,+5~+6,
devilJin,WS+2,m,20,15~16,-12~-11,KND,KND,Tail spin
devilJin,WS+3,h,28,16,-16,KND,KND,
devilJin,WS+4,m,13,11~12,-3~-2,+8~+9,+8~+9,
devilJin,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
devilJin,FC+2,Sm (TC),8,11s cs1~,-4,+7,+7,
devilJin,FC+3,l (TC),12,16s cs1~,-17,-3,-3,
devilJin,FC+4,l (TC),10,12s cs1~,-15,-4,-4,
devilJin,SS+1,h,7,10(11~),+1,+8,+8,
devilJin,SS+2,m,25,17~18 (26~),-22~-21,Launch,Launch,
devilJin,SS+3,h,16,14(15~),-14,-3,-3,
devilJin,SS+4,h,21,16(17~),-9,KND,CS,
devilJin,BT 1 or 2,h,15,8,-8,+3,+3,
devilJin,BT 3 or 4,h,25,10,-8,KND,KND,
devilJin,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
devilJin,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
