name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
josie,"f, f, f+3",m (TJ),30,21~24 (24~) js3~,+6~+9,KND,KND,
josie,WS+1,m,12,13,-4,+7,+14,
josie,WS+2,m,10,13,-9,+2,+2,
josie,"WS+2, 1","m, h","10,12",13,-13~-12,KND,KND,
josie,"WS+2, 1, b","m, h, (SWB)","10,12",13,-8~-7,KND,KND,
josie,WS+3,m,20,16,-7,KND,CS,
josie,WS+4,m,16,11~12,-6~-5,+5~+6,+5~+6,
josie,FC+d/f+4,l,25,21 cs1~,-15,+7,CS,
josie,"FC+d/f, d, d/f",(Special),-,s cs1~,-,-,-,
josie,1+2+3,(Special),-, 1~,-,-,-,
josie,From certain moves (to SWS),(SWS),-, 1~,-,-,-,
josie,SWS 1,h,20,14~15,-7~-6s,+5~+6s,CS,
josie,SWS 2,m,17,18~19,-6~-5,+5~+6,CS,
josie,SWS 3,l,17,20,-12,-1,KND,Homing
josie,SWS 4,m,23,23 js12~,-9,KND,KND,Wall bounce
josie,SWS F (to CD),(CD),-,23 12~,-,-,-,
josie,b+3+4 From certain moves (to SWB),(SWB),-,23 12~ cs3,-,-,-,
josie,SWB 1,h,10,15~16 (30~),-9~-8,CS,CS,
josie,SWB 2,m,21,17(32~),-13,KND,CS,
josie,SWB F (to CD),(CD),-,17(32~),-,-,-,
josie,"f, n, d, D/F From certain moves (to CD)",(CD),-,17(32~),-,-,-,
josie,"f, n, d, d/f+1",h,8,9~10 (12~),-4~-3,+7~+8,+7~+8,
josie,"f, n, d, d/f+1, 3","h, h","8,21",9~10 (12~),-9~-8,KND,KND,Tail spin
josie,"f, n, d, d/f+2",m?,20,17~18 (20~),-14~-13,Launch (JG?),Launch (JG?),
josie,"f, n, d, d/f+3",l,23,20(23~),-13,+4,KND,
josie,"f, n, d, d/f+4",m,16,11~12 (14~),-6~-5,+5~+6,+5~+6,
josie,"f, n, d, d/f+1+2",m,20,24 js8,+2,KND,KND,
josie,1,h,7,10,+1,+8,+8,
josie,2,h,8,12,+1,+7,+7,
josie,3,m,11,13~14,-8~-7,+3~+4,+3~+4,
josie,4,h,16,12,-7,+6,Launch (JG?),
josie,f+1,h,7,10,+1,+8,+8,
josie,f+2,h,10,12,-8,+3,+3,
josie,f+3,m,18,18,-3,+8,+12a,
josie,f+4,m,13,17,-4,+1,+1,
josie,d/f+1,m,14,16~17,-7~-6,+4~+5,+4~+5,
josie,d/f+2,m,10,15~16,-13~-12,Launch (JG?),Launch (JG?),
josie,d/f+3,l (TC),15,26~28 cs6~,-13~-11,+1~+3,+1~+3,
josie,d/f+4,"m, (SWS)",15,14,+11,+16g,+16,
josie,d+1,Sm (TC),5,10s cs4~,-5,+6,+6,
josie,d+2,m,20,20,-2,+3s,KND,
josie,d+3,l,11,16,-17,-6,-6,
josie,d+4,l,8,15,-10,+1,+6,
josie,d/b+1,Sm (TC),5,10s cs4~,-5,+6,+6,
josie,d/b+2,m (TC),20,20 cs6~,-11,KND,KND,
josie,d/b+3,l (TC),12,16s cs4~,-17,-3,-3,
josie,d/b+4,m,12,16,-6,+5,+5,
josie,b+1,h,10,11~12,-9~-8,+2~+3,+9~+10,
josie,b+2,h,12,14,+1,+7,Throw(KND),
josie,b+3,m,18,22~23,-6~-5,+13~+14kg,+13~+14kg,Homing
josie,b+4,m,14,16,-5,+6,+6,
josie,u/b or u or u/f+1,m (TJ),12,18 js9~,-8,+3,+3,
josie,u/b or u or u/f+2,h,17,15~16,-12~-11,+9~+10g,+9~+10g,
josie,u or u/f+3,m (TJ),20,28~29 js9~,-9~-8,KND,KND,
josie,u/b+3,m (TJ),20,28~29 js9~,-9~-8,-8,-8,
josie,u/b+4,m (TJ),11,15~17 js9~,-20~-18,-8~-6,-8~-6,
josie,u+4,m (TJ),15,15~17 js9~,-13~-11,KND,Launch (JG?),
josie,u/f+4,m (TJ),13,15~17 js9~,-13~-11,Launch (JG?),Launch (JG?),
josie,"u/f, n+4",m,25,"23(29,35) js9~33",-11(-13),Launch (JG?),Launch (JG?),
josie,u/b or u or U/F+1,m (TJ),15,"23(29,35) 9~33",–,+,+,
josie,u/b or u or U/F+1 (On the way down),m (TJ),18,"23(29,35) 9~33",–,+,+,
josie,U+2,m (TJ),18,"23(29,35) 9~33",-,-,-,
josie,u/b or U/F+2,m (TJ),18,"23(29,35) 9~33",-,-,-,
josie,u/b or u or U/F+3,m (TJ),25,"23(29,35) 9~33",-,-,-,
josie,u/b or u or U/F+3 (On the way down),m (TJ),15?,"23(29,35) 9~33",-,-,-,
josie,U/F(When landing)3,l (TJ),15,"23(29,35) 9~33",-,-,-,
josie,U/F+4,m (TJ),25,"23(29,35) 9~33",-,-,-,
josie,U/F+4 (On the way down),m (TJ),25,"23(29,35) 9~33",-,-,-,
josie,U/F(When landing)4 (While landing),m (TJ),15,"23(29,35) 9~33",-,-,-,
josie,WS+1,m,12,13,-4,+7,+14,
josie,WS+2,m,10,13,-9,+2,+2,
josie,WS+3,m,20,16,-7,KND,CS,
josie,WS+4,m,16,11~12,-6~-5,+5~+6,+5~+6,
josie,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
josie,FC+2,Sm (TC),8,11s cs1~,-4,+7,+7,
josie,FC+d/b or d+3,l (TC),12,16s cs1~,-17,-3,-3,
josie,FC+d/b or d+4,l (TC),10,12s cs1~,-15,-4,-4,
josie,SS+1,h,7,10(11~),+1,+8,+8,
josie,SS+2,h,8,12(13~),+1,+7,+7,
josie,SS+3,m,11,13~14 (14~),-8~-7,+3~+4,+3~+4,
josie,SS+4,h,16,12(13~),-7,+6,Launch (JG?),
josie,BT 1 or 2,h,15,8,-8,+3,+3,
josie,BT 3 or 4,h,25,10,-8,KND,KND,
josie,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
josie,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
