name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
kuma,b+3+4 or WS+3+4,m?,"20(,3)",22~23a,-28~-27,Launch,Launch,
kuma,u/b+1+2,m (HBS),27,42 js9,+8,JG,JG,
kuma,u/b+1+4,!,25,60,CS,CS,CS,
kuma,"u/b+1+4, 3+4","!, (HBS)",25,60,CS,CS,CS,
kuma,"u/b+1+4, hcb, u/b, u, u/f",m (TC),"40(,3)",55~120 RG,-39~-14,KND,KND,
kuma,"u/b+1+2, hcb, u/b, u, u/f During roll B (Cancel)",m (TC),"40(,3)",55~80 RG,-20~+5,KND,KND,
kuma,u+1+2,l (TJ),25,31~32 js6~30,-17~-16,KND,KND,
kuma,"u+1+2, 3+4 (Cancel)",(Special) (TJ)(HBS),-,a,-,-,-,
kuma,u/b or u+1,m (TJ),20,26~28s js9~,-6~-4,+4~+6,+4~+6,
kuma,u/f+1,m (TJ),20,26~28s js9~,-6~-4,KND,KND,
kuma,u or u/f+3,m (TJ),13,16~17 js9~,-13~-12,Launch (JG?),Launch (JG?),
kuma,"u or u/f+3, 4","m (TJ), m (TJ)","13,13",js1~,-11~-9,Launch (JG?),Launch (JG?),
kuma,"u or u/f+3, 4, 1+2","m (TJ), m (TJ), m","13,13,22",js1~8,-16~-14,KND,KND,
kuma,"u or u/f+3, 4, 1+2, 3+4","m (TJ), m (TJ), m, (HBS)","13,13,22",js1~8,-14~-13,KND,KND,
kuma,u/f+4,m (TJ),20,29~30 js9~,-6~-5,KND,KND,
kuma,"u/f+4, n+3+4","m (TJ), (HBS)",20,29~30 js9~,-1~0,KND,KND,
kuma,"u/f+4, 3","m (TJ), m (TJ)","20,20",d js1~,+7~+8,KND,KND,Tail spin
kuma,u/f+1+2,m (TJ),28,18~23 js16~,-4~+1,+3~+8 (SH),+3~+8 (SH),
kuma,"u/f+1+2, 3+4","m (TJ), (HBS)",28,18~23 js16~,-4~+1,+3~+8 (SH),+3~+8 (SH),
kuma,"f, F+2",m?,23,19~21 (20~),-19~-17,Launch(JG?),Launch(JG?),
kuma,"b, f+2",h,23,16~18 (16~),-8~-6,KND,KND,Tail spin
kuma,"b, F+2+3",l (TC),30,35~37 (38~),-12,KND,KND,Tail spin
kuma,"b, F+2+3* (Hold one period)",l (TC),35,44~46 (47~),-12,KND,KND,Tail spin
kuma,"b, F+2+3* (Hold two periods)",l (TC),40,55~57 (55~),-12,KND,KND,Tail spin
kuma,"b, F+2+3* (Hold three periods)",l (TC),45,66~68 (69~),-12,KND,KND,Tail spin
kuma,"b, F+2+3* (Very long hold)",! (TC),45,108~110 (111~),KND,KND,KND,Tail spin
kuma,"b, d/b, d, d/f+2 (d/b, d/f+2)",m,18,18s(19~),-8,KND,KND,Wall bounce
kuma,"b, d/b, d, d/f+2, 1","m, m","18,25",18(19~),-14,KND,KND,
kuma,"b, d/b, d, D/F+2, 2","m, l","18,22",18(19~),-18~-17,KND,KND,
kuma,"f, f, f+3 or WR+3",m,30,23~24 (26~) js2~,+9~+10g,KND,KND,
kuma,"f, f, f+1+2 or WR+1+2",m,30,20~25 (23~),+2~+7,KND,KND,
kuma,"f, f, f+1+2, 3+4 or WR+1+2, 3+4","m, (HBS)",30,20~25 (23~),+2~+7,KND,KND,
kuma,WS+1,m,14,13,-7,+4,+4,
kuma,"WS+1, 1","m, h","14,20",13,-9~-7,+7~+9k,+7~+9k,Tail spin
kuma,"WS+1, 2","m, m","14,34",13,+5~+6,KND,KND,
kuma,WS+2,m,20,15~16,-12~-11,Launch (JG?),Launch (JG?),
kuma,WS+3,m,21,18~20,-9~-7,KND,KND,"Homing, Tail spin"
kuma,WS+4,m,20,11~12,-6~-5,+5~+6,+5~+6,
kuma,WS+1+2,m,16,19~21,-17~-15,Launch (JG?),Launch (JG?),
kuma,"WS+1+2, 1+2","m, m","16,27",19~21,-22~-19s,KND,KND,
kuma,WS+f+1,m,12,17~18s,-6~-5,+5~+6,+5~+6,
kuma,"WS+f+1, 2","m, m","12,12(7)",17~18s,-8~-7,+3~+4,+3~+4,
kuma,"WS+f+1, 2, f+1","m, m, h","12,12,12",17~18,-10~-8,+1~+3,+1~+3,
kuma,"WS+f+1, 2, d/f+1","m, m, m","12,12,15",17~18s,-1~0,+10~+11 (Launch (JG?)),+10~+11,
kuma,"WS+f+1, 2, d+1","m, m, l (TC)","12,12,8",s cs10~,-10~-8,0~+2,0~+2,
kuma,FC+d/b or d+1,l (TC),12,19~21s cs1~,-8~-6,+2~+4,+2~+4,
kuma,"FC+d/b or d+1, 1","l (TC), l (TC)","12,8",s cs1~,+1~+3,+12~+14g,+12~+14,
kuma,"FC+d/b or d+1, 1, 1","l (TC), l (TC), m","12,8,12", 1~s,-12~-11,-1~0,-1~0,
kuma,"FC+d/b or d+1, 1, 1, 2","l (TC), l (TC), m, m","12,8,12,12", 1~s,-8~-7,+3~+4,+3~+4,
kuma,"FC+d/b or d+1, 1, 1, 2, 1","l (TC), l (TC), m, m, h","12,8,12,12,12", 1~,-10~-8,+1~+3,+1~+3,
kuma,"FC+d/b or d+1, 1, 1, 2, d/f+1","l (TC), l (TC), m, m, m","12,8,12,12,15", 1~s,-1~0,+10~+11,+10~+11,
kuma,"FC+d/b or d+1, 1, 1, 2, d+1","l (TC), l (TC), m, m, l (TC)","12,8,12,12,8",s cs10~,-10~-8,0~+2,0~+2,
kuma,FC+d/f+1,m,8,24~25,-22~-21,-12~-11s,-12~-11s,
kuma,"FC+d/f+1, 2","m, m","8,12",24~25,-22~-21,-12~-11s,-12~-11s,
kuma,"FC+d/f+1, 2, 1","m, m, m","8,12,12",24~25,-11~-10,CS,CS,
kuma,"FC+d/f+1, 2, 1, 2","m, m, m, h","8,12,12,45",24~25,+21,KND,KND,
kuma,FC+d/f+2,m,12,18~19s,-13~-12,-2~-1,-2~-1,
kuma,"FC+d/f+2, n+1","m, h","12,12",18~19,-10~-8,+1~+3,+1~+3,
kuma,"FC+d/f+2, d/f+1","m, m","12,9",18~19s,-4~-3,+7~+8,+7~+8,
kuma,"FC+d/f+2, d+1","m, l (TC)","12,8",s cs10~,-10~-8,0~+2,0~+2,
kuma,"FC+d/f+2, d/f+1, 2","m, m, m","12,9,10", 10~,-11~-10,0~+1 (Launch (JG?)),0~+1,
kuma,SS+1+2,m,23,22(31~),-9s,KND,KND,
kuma,Face down Grounded 1+2,l?,15,14~17ad,-17~-14,KND,KND,
kuma,Face up Grounded 1+2,m?,21,16~18ad,-18~-16,KND,KND,
kuma,Opponent Down d+1+4,"l, !(On grounded opponent)","16,48","114~131, 176~178",+16~+18s,+16~+18s,+16~+18s,
kuma,"Opponent Down d+1+4, 3+4 (Cancel)",(Special),-, RBT,-,-,-,
kuma,1+3+4,(Special),-,-,-,-,-,
kuma,3+4 or Face down Grounded 3+4 (to HBS),(HBS),-,s,-,-,-,
kuma,HBS 1,"l (TC), (HBS)",8,12~16 (27~) cs1~,-11~-7,0~+4,0~+4,
kuma,"HBS 1, 2","l (TC), l (TC), (HBS)","8,10",cs1~,-13~-10,0~+3,0~+3,
kuma,HBS 2,"l (TC), (HBS)",16,21~24 (36~) cs1~,-15~-12,+21~+24g,+21~+24g,
kuma,HBS 1+2,m (TC),"24(,3)",19~22 (34~) cs1~18,-15~-12,Launch,Launch,
kuma,HBS 3+4,m (TC),21,25~30 (40~) cs1~ pc8~24,-12~-7,KND,KND,Power crush
kuma,HBS f+1+2,h(Throw),30,26(41~),-,Throw(KND),-,
kuma,HBS d/f+1,m,15,16~18 (31~),-5~-3,+6~+8,+6~+8,
kuma,"HBS d/f+1, 1","m, h","15,20",16~18 (31~),-9~-7,+7~+9k,+7~+9k,Tail spin
kuma,HBS d/f+2,m,20,15~16 (30~),-17~-16,Launch (JG?),Launch (JG?),
kuma,HBS d/b or d or d/f+1+2,m (TJ) (HBS),22,16~20 (31~) js10~,-9~-5,0~+4,KND,
kuma,HBS b+1+2,l (TC),16,26~29 (42~) cs1~,-25~-22 (a),KND,KND,
kuma,"HBS b+1+2, 1+2","l (TC), l (TC)","16,33",cs1~,"-29~-27 (a,s)",KND,KND,
kuma,"HBS b+1+2, 3+4","l (TC), (HBS)",16,26~29 (42~) cs1~,-24~-21,KND,KND,
kuma,HBS b or f+3+4,"l, (Special)",25,16~21 (31~) js1~,+7~+12,KND,KND,
kuma,HBS 3 or 4,(Special),-,d(~a),-,-,-,
kuma,HBS d+3+4,(Special),-,d,-,-,-,
kuma,HBS d/b,(HBS),-,s,-,-,-,
kuma,HBS u/b or u or u/f,(HBS),-,s~t,-,-,-,
kuma,HBS F,(Special)(Low parry)(HBS),-,~,-,-,-,
kuma,HBS B,(HBS),-,~,-,-,-,
kuma,"HBS f, f",(ROL),-,a,-,-,-,
kuma,"HBS b, b",(HBS),-,"a,s",-,-,-,
kuma,"HBS b, b, 3+4",(HBS),-,",",-,-,-,
kuma,d/b or d or d/f+3+4,(Special) (TC),-,",",-,-,-,
kuma,u/f+3+4 (After stance ends),m (TJ),21,34~39 js8~,-35~-30s,KND,KND,
kuma,u/f+3+4,m (TJ),21,34~39 js8~,+10~+15s,KND,KND,
kuma,Grounded face up d+1+2 (After stance ends),m,21,28~31,-20~-17,KND,KND,
kuma,Grounded face up d+1+2,m,21,28~31,+15~+19,KND,KND,
kuma,SIT 1,l (TC),16,25~26s (46~) cs1~,-15~-14,KND,KND,
kuma,SIT 2,m,18,21~22 (42~),-15~-14,Launch (JG?),Launch (JG?),
kuma,SIT 3+4,m (TJ),20,25(46~) js2~,-21,KND,KND,
kuma,SIT b,(Special),-,"a,s",-,-,-,
kuma,"SIT b, 3+4",(HBS),-,",",-,-,-,
kuma,SIT f,(ROL),-,a,-,-,-,
kuma,FC+d/f+1+2 or SLD f (to ROL),(ROL),-,a~s,-,-,-,
kuma,ROL 1,h,31,15~16 (46~),+15~+16g,KND,KND,
kuma,ROL 2,m,21,17~19 (48~),-17~-15,Launch (JG?),Launch (JG?),
kuma,ROL 3,l,20,18~27d (49~),-18~-9,KND,KND,
kuma,ROL 4,m,20,26~30d (57~) js13~,+7~+11,KND,KND,
kuma,ROL 1+2,m (TC),"22(,3)",25~40d (56~),-15~+1,KND,KND,
kuma,ROL 3+4 (to HBS),(Special) (TC)(HBS),-,25~40 (56~),-,-,-,
kuma,1,h,10,11,0,+6,+6,
kuma,2,h,10,10,-1,+6,+6,
kuma,3,h,25,18,-5,KND,KND,
kuma,4,h,20,14,-6,+5,Launch (JG?),
kuma,f+1,h,7,10,+1,+8,+8,
kuma,f+2,h,11,13,-13,+3,+3,
kuma,f+3,h,30,20,-5,KND,KND,
kuma,f+4,h,22,15,-6,+5,Launch (JG?),
kuma,d/f+1,m,6,15~16,-9~-8,+2~+3,+2~+3,
kuma,d/f+2,m,10,15~16,-9~-8,+2~+3,+2~+3,
kuma,d/f+3,m,13,16,-9,+2,+2,
kuma,d/f+4,m,15,12,-4,+7,+7,
kuma,d+1,Sm (TC),5,10s cs4~,-5,+6,+6,
kuma,d+2,Sm (TC),8,11s cs4~,-4,+7,+7,
kuma,d+3,l (TC),12,20s cs4~,-15,-1,-1,
kuma,d+4,l (TC),10,16s cs4~,-9,+2,+2,
kuma,d/b+1,h,14,12~13,-7~-6,0~+1,0~+1,
kuma,d/b+2,l (TC),14,18s cs6~,-13,+1,+1,
kuma,d/b+3,l,15,18,-8,+3,+3,
kuma,d/b+4,l (TC),20,28~29s cs12~,-23~-22,KND,KND,
kuma,b+1,m,27,22~23 pc8~21,-13~-12,KND,KND,Power crush
kuma,b+2,m,12,15,-9,+2,+2,
kuma,b+3,h,25,18,-5,KND,KND,
kuma,b+4,h,20,14,-6,+5,Launch (JG?),
kuma,u/b or u+1,m (TJ),20,26~28s js9~,-6~-4,+4~+6,+4~+6,
kuma,u/f+1,m (TJ),20,26~28s js9~,-6~-4,KND,KND,
kuma,u/b or u or u/f+2,m,17,15~16,-12~-11,+9~+10g,+9~+10g,
kuma,u/b+3,m (TJ),20,25~26,-16~-15,KND,KND,
kuma,u or u/f+3,m (TJ),13,16~17 js9~,-13~-12,Launch (JG?),Launch (JG?),
kuma,u/b+4,m (TJ),11,15~17,-19~-17,-8~-6,-8~-6,
kuma,u+4,m (TJ),15,15~17,-13~-11,KND,Launch (JG?),
kuma,u/f+4,m (TJ),20,29~30 js9~,-6~-5,KND,KND,
kuma,WS+1,m,14,13,-7,+4,+4,
kuma,WS+2,m,20,15~16,-12~-11,Launch (JG?),Launch (JG?),
kuma,WS+3,m,21,18~20,-9~-7,KND,KND,"Homing, Tail spin"
kuma,WS+4,m,20,11~12,-6~-5,+5~+6,+5~+6,
kuma,FC+d/b or d+1,l (TC),12,19~21s cs1~,-8~-6,+2~+4,+2~+4,
kuma,FC+d/b or d+2,Sm (TC),8,11s cs1~,-4,+7,+7,
kuma,FC+3,l (TC),12,20s cs1~,-15,-1,-1,
kuma,FC+4,l (TC),10,16s cs1~,-9,+2,+2,
kuma,SS+1,h,10,11(12~),0,+6,+6,
kuma,SS+2,h,10,10(11~),-1,+6,+6,
kuma,SS+3,h,25,18(19~),-5,KND,KND,
kuma,SS+4,h,20,14(15~),-6,+5,Launch (JG?),
kuma,BT 1 or 2,h,15,8,-8,+3,+3,
kuma,BT 3 or 4,h,25,10,-8,KND,KND,
kuma,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
kuma,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
