name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
lars,b+1,m,17,15~17,-9~-7,+4~+6,KND,"Homing, Tail spin"
lars,b+2,m,12,16,-7,+4,+4,
lars,"b+2, 1","m, m","12,17",16,-10,+4,KND,
lars,"b+2, 3","m, h","12,21",16,-8~-7,KND,KND,
lars,b+3,m,14,17,-12,+4,+4,
lars,"b+3, F","m, (SEN)",14,17,-5,+11,+11,
lars,"b+3, 4","m, h","14,20",17,-8~-7,KND,KND,Tail spin
lars,b+4,m,23,15,-8,+8,Throw(KND),
lars,b+4(CH in front),"m, (throw)","27,23",15,,,Throw(KND),
lars,b+1+2,mm?,"8,20","21~22, 31~32",-11~-10,+6k,+6k,"Homing, Tail spin"
lars,b+2+3,!,45,84~85,KND,KND,KND,
lars,u/b or u or u/f+3,"m (TJ)(, m)","12(,14)","16~17s (,34) js12~",-26~-25 (13~6a),Launch,Launch,
lars,u/b+4,m (TJ),20,25~27 js9~,-9~-7,KND,KND,
lars,u or u/f+4,m (TJ),20,25~27 js9~,-9~-7,KND,KND,
lars,"f, F+2",m,20,21~22 (22~),-13~-12,Launch,Launch,
lars,"f, F+2 When hit f","m, (SEN)",20,21~22 (22~),,Launch,Launch,
lars,"f, F+3",m,22,18~19 (19~),-8~-7,KND,KND,
lars,"f, F+4",l,14,21(22~),-31,+5,+5,
lars,"f, F+4, 3","l, m","14,20",21(22~),-16,+3,+3,
lars,"f, F+1+2",m,20,16~17 (17~),-11~-10,KND,,
lars,"f, F+3+4",ll,"11,15","19~20 ,29~30 (20~) cs21~",-16~-15,0~+1s,,
lars,"f, b+2",m,10,14(14~),-12,0,0,
lars,"f, b+2, 1","m, m","10,10",14(14~),-18~-17,BU,BU,
lars,"f, f, f+3",m (TJ),30,20~26 (23~) js3~,+8~+14g,KND,KND,
lars,WS+1,m,16,15~16,-12~-11,Launch,Launch,
lars,WS+1 When hit f,"m, (SEN)",16,15~16,,Launch,Launch,
lars,WS+2,m,13,13~14,-8~-7,+3~+4,+3~+4,
lars,"WS+2, F","m, (SEN)",13,13~14,-5~-4,+7~+8,+6~+7,
lars,"WS+2, D","m, (DEN)",13,13~14,-12~-11,0~+1,-1~0,
lars,"WS+2, 1","m, m","13,17",13~14,-12~-11s,+5~+6s,KND,
lars,WS+3,h,30,20,+7,KND,KND,
lars,WS+4,m,16,11~12,-6~-5,+5~+6,+5~+6,
lars,FC+d/f+2,m,19,16,-8,+5,KND,
lars,FC+d/f+1+2,ll,"10,14","18,31~32 cs1~",-12~-11,+1~+2,+1~+2,
lars,SS+2,m,20,16~17 (25~),-7~-6,KND,KND,
lars,Opponent Down d+3+4,l,25,22~23,-14~-13,-3~-2,-3~-2,
lars,"Opponent Down d+3+4*, F",l (SEN),20,22~23,-14~-13,-3~-2,-3~-2,
lars,1+2+3+4,(Special),,22~23,,,,
lars,"1+2+3+4, 2",m,20,16~17 (46~) js14~,-18~-17,Launch (JG?),Launch (JG?),
lars,SEN only from certain moves,(SEN),,16~17 (46~) 14~,,,,
lars,SEN 1,m,27,12~13,-10~-9,KND,KND,
lars,SEN 2,l,20,19~20s cs12~,-13~-12,+5~+6s,KND,
lars,SEN 3,m,20,14~16 ar14~,-14~-12,Launch (JG?),Launch (JG?),
lars,SEN 4,h,27,20~21,-9,Launch (Screw),Launch (Screw),"Power crush, Tail spin"
lars,SEN d/f+1,m,20,14~15,0~+1s,+8~+9s,KND,
lars,f+3 or Form certain moves,(Special),cs 4~10,14~15,,,,
lars,DEN F,(SEN),,,,,,
lars,DEN 1,h,14,11~12 (26~),-1~0,+8~+9,+8~+9,
lars,"DEN 1, F","h, (SEN)",14,11~12 (26~),-3~-2,+6~+7,+6~+7,
lars,"DEN 1, 2","h, h","14,20",11~12 (26~),-6~-5,KND,KND,
lars,DEN 2,m?,19,17~19 (32~),-7~-5,+7~+9,CS,
lars,DEN 3,m,25,27~30 (42~),+4~+7,KND,KND,Wall bounce
lars,"DEN 4, 3","l, m","14,20",21,-16,+3,+3,"Same as f, F+4, 3"
lars,DEN 1+2,h,20,12~13s (28~),-10~-9,KND,KND,Tail spin
lars,DEN 2+3,h(Throw),"20,20",12(27~),,Throw(KND),,
lars,DEN 2+3 (Opponent in air),Air throw,"23,8",12(27~),,Throw(KND),,
lars,u/b or u or u/f+3+4,(Special) (TJ),,"lc,a",,,,
lars,u/b or u or u/f+3+4*,h(Throw),40(50),9(25) js1~,,Throw(KND),,
lars,"u/f+3+4, 1",l,20,23~24s (53~) js1~10 cs20~,-13~-12,+3~+4s,KND,
lars,"u/f+3+4, 4",m,"20(,20)",17~18 (37~) js1~,-8~-7,+8~+9s,Throw(KND),
lars,1,h,7,10,+1,+8,+8,
lars,2,h,10,10,0,+8,+8,
lars,3,h,16,15,-12,+5,+5,
lars,4,h,27,17~18,-7~-6,KND,KND,Tail spin
lars,f+1,h,10,13,-5,+6,+6,
lars,f+2,h,10,12,-6,+3,+3,
lars,f+3 (to DEN),(DEN),,12,,,,
lars,f+4,m,12,17,-9,+7,+7,
lars,d/f+1,m,14,13,-1,+5,+5,
lars,d/f+2,m?,15,16,-8,+3a,+3a,
lars,d/f+3,m,15,16,-7,+3,+3,
lars,d/f+4,m,16,15~16,-8~-7,+2~+3,+2~+3,
lars,d+1,Sm (TC),5,10s cs4~,-5,+6,+6,
lars,d+2,m,17,18~19,0~+1s,+8~+9s,KND,
lars,d+3,l,8,15,-14,-3,-3,
lars,d+4,l (TC),7,12s cs4~,-13,-2,-2,
lars,d/b+1,l (TC),9,17s cs6~,-12,-1,-1,
lars,d/b+2,m,12,15,-8,+3,+3,
lars,d/b+3,l (TC),12,16s cs4~,-17,-3,-3,
lars,d/b+4,l (TC),17,21~22s cs6~,-26,+5~+6s,KND,
lars,b+1,m,17,15~17,-9~-7,+4~+6,KND,"Homing, Tail spin"
lars,b+2,m,12,16,-7,+4,+4,
lars,b+3,m,14,17,-12,+4,+4,
lars,b+4,m,23,15,-8,+8,Throw(KND),
lars,u/b or u+1,m (TJ),12,18 js9~,-8,+3,+3,
lars,u/f+1,h,12,13,-16,-5,-5,
lars,u/b or u or u/f+2,h,17,15~16,-12~-11,+9~+10g,+9~+10g,
lars,u/b or u or u/f+3,"m (TJ)(, m)","12(,14)","16~17s (,34) js12~",-26~-25 (13~6a),Launch,Launch,
lars,u/b+4,m (TJ),20,25~27 js9~,-9~-7,KND,KND,
lars,u or u/f+4,m (TJ),20,25~27 js9~,-9~-7,KND,KND,
lars,"u/f, n+4",m,25,"23(29,35) js9~33",-11(-13),Launch (JG?),Launch (JG?),
lars,WS+1,m,16,15~16,-12~-11,Launch,Launch,
lars,WS+2,m,10,13~14,-9~-8,+2~+3,+2~+3,
lars,WS+3,h,30,20,+7,KND,KND,
lars,WS+4,m,16,11~12,-6~-5,+5~+6,+5~+6,
lars,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
lars,FC+2,Sm (TC),8,11s cs1~,-4,+7,+7,
lars,FC+3,l (TC),12,16s cs1~,-17,-3,-3,
lars,FC+4,l (TC),10,12s cs1~,-15,-4,-4,
lars,SS+1,h,7,10(11~),+1,+8,+8,
lars,SS+2,m,20,16~17 (25~),-7~-6,KND,KND,
lars,SS+3,h,16,15(16~),-12,+5,+5,
lars,SS+4,h,27,17~18 (18~),-7~-6,KND,KND,Tail spin
lars,BT 1 or 2,h,15,8,-8,+3,+3,
lars,BT 3 or 4,h,25,10,-8,KND,KND,
lars,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
lars,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
