name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
bob,u/b+3 (First hit only),m (TJ),14,15~16 js13~,-24~-23,Launch (JG?),Launch (JG?),
bob,u/b+3 (Second hit only),m (TJ),20,24~26 js13~,-15~-13,Launch (JG?),Launch (JG?),
bob,u+3,m (TJ),20,20 js9~,-13,KND,KND,
bob,u/f+3,m (TJ),20,20 js9~,-13,Launch (JG?),Launch (JG?),
bob,u/b+4,m (TJ),11,15~17,-19~-17,-8~-6,-8~-6,
bob,u or u/f+4,m (TJ),14,25~27 js15~,-9~-7,0~+2,0~+2,
bob,"u/f, n+4",m,25,"23(29,35) js9~33",-11(-13),Launch (JG?),Launch (JG?),
bob,WS+1,m,11,15~17,-11~-9,0~+2,0~+2,
bob,WS+2,m,10,14,-7,+4,+4,
bob,WS+3,h,17,17~18,-8~-7,-3~-2,-3~-2,
bob,WS+4,m,16,11~12,-6~-5,+5~+6,+5~+6,
bob,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
bob,FC+d/b or d+2,Sm (TC),8,11s cs1~,-4,+7,+7,
bob,FC+d/b or d+3,l (TC),12,16s cs1~,-17,-3,-3,
bob,FC+d/f+3,l (TC),12,16s cs1~,-17,-3,-3,
bob,FC+4,l (TC),10,12s cs1~,-15,-4,-4,
bob,SS+1,h,7,10(11~),+1,+8,+8,
bob,SS+2,h,8,10(11~),0,+6,+6,
bob,SS+3,h,14,18~19 (19~),-9~-8,-4~-3,-4~-3,
bob,SS+4,h,15,13(14~),-9,+7,Launch (JG?),
bob,BT 1 or 2,h,15,8,-8,+3,+3,
bob,BT 3 or 4,h,25,10,-8,KND,KND,
bob,BT d+1,Sm,10,10s cs1~,-2,+9,+9,
bob,BT d+2,m,17,15~16,-9~-8,KND,CS,
bob,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
