name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
marduk,"d/f+3, d/f+1, 2","m, m, h","13, 10, 20",-,-6,KND,KND,
marduk,"d/f+3, d/f+1, 2 (hold)","m, m, h","13, 10, 28",-,+13G (?),KND,KND,Tail spin
marduk,"d/f+3, d/f+1, 2","m, m, h","13, 10, 21",-,-3s,KND,KND,
marduk,d/f+4,m,13,13,-9,+2,+2,
marduk,"d/f+4, 2","m, h","13, 25",-,-5,+12k,KND,Tail spin
marduk,d/f+1+2,m (TC),23,17,-11,+3s,+3s,
marduk,d+1,m,20,18,0s,+5s,KND,
marduk,d+2,m,15,16,-7s,+7s,+7s,
marduk,"d+2, 4","m, m","15, 21",-,-9,+5,+5,
marduk,d+3,l,18,16,-12,-1,-1,
marduk,d+4,l (TC),16,14,-16,-5,-5,
marduk,d+1+2,m ,22,19,-12,JG,JG,
marduk,d/b+1,sm (TC),5,10,-5,+6,+6,
marduk,d/b+2,m,20,16,-8,KND,KND,Tail spin
marduk,d/b+3,l,10,18,-12,-4,+4,
marduk,"d/b+3, 1","l, h","10, 16",-,-6,+8,KND,
marduk,"d/b+3, 1, 1","l, h, m","10, 16, 23",-,-8,KND,KND,Tail spin
marduk,"d/b+3, 1, 1, 3+4","l, h (special)","10, 16",-,-20,-6,KND,
marduk,"d/b+3, 1, 1, 3+4","l, h (cancel)","10, 16",-,-21,-7,KND,
marduk,"d/b+3, 4","l, m","10, 16",-,-13,+3,+3,
marduk,"d/b+3, 4, 1+2","l, m (throw)","10, 12 (10)",-, mid throw,mid throw,mid throw,
marduk,d/b+4,l (throw),"12(,10)",23,-26,throw,throw,
marduk,d/b+1+2,m,23,26,-22,JG,JG,
marduk,b+1,m,10,21,-8s,+2s,KND,
marduk,"b+1, 2","m, m","10, 15",-,-14s,KND,KND,
marduk,b+2,m,24,22,-9,+1,KND,Homing
marduk,b+3,m,26,21,0,+8,KND,
marduk,b+4,m,20,14,-9,+2,KND,
marduk,b+3+4,h,30,18,-14,KND,KND,Wall bounce
marduk,b+2+3,m! (throw),70,80,KND,KND,KND,"b,b to cancel"
marduk,"b+2+3, 1+2",m (throw),12(10),100,mid throw,mid throw,mid throw,
marduk,u/b or u or u/f+1,m (TJ),12,18,-12,-1,-1,
marduk,u/b or u or u/f+2,h,17,15,-12,+9,+9,
marduk,u/b or u or u/f+3,m (TJ),25,20 js12,-2,KND,JG,
marduk,u/b+4,m (TJ),14,23 js9,-16,KND,KND,
marduk,u or u/f+4,m (TJ),18,23 js9,-9,KND,KND,
marduk,u/b+1+2,m,21,22,-6s,KND,KND,
marduk,"u/b+1+2, 3+4",m (special),21,-,-7s,KND,KND,
marduk,"u/b+1+2, 3+4, 3+4",m (special),21,-,-6s,KND,KND,
marduk,u/f+1+2,h,21,17,-6,KND,KND,
marduk,u/b or u or u/f+3+4,m (TJ),25,31 js6,-3s,+7s,KND,
marduk,"u/f, N, 4",m (TJ),25,23 js9,-11,JG,JG,
marduk,"f, F+2",h,21,11,-1,KND,KND,
marduk,"f, F+3",m,18,19,-7,+1,+1,
marduk,"f, F+3, 2","m, m","18, 26",-,-14,JG,JG,
marduk,"f, F+4",m,26,18,-8,KND,KND,"Tail spin, Homing"
marduk,"b, f+1+2","m, m","14, 16",15,-12,+4,+4,
marduk,qcf+1,m,21,18,-10,JG,JG,
marduk,"qcf+1, 2","m, m","21, 24",-,-7,KND,KND,
marduk,"qcf+1, 2*","m, m","21, 40",-,+23g,KND,KND,
marduk,qcf+2,l (throw),"20(,35)",24,-12,+5,throw,
marduk,"f, f, f+3",m,30,32,+6,KND,KND,
marduk,FC+1,sm (TC),5,10,-5,+6,+6,
marduk,FC+2,sm (TC),8,11,-4,+7,+7,
marduk,FC+3,l,12,16,-17,-3,-3,
marduk,FC+4,l,10,12,-15,-4,-4,
marduk,FC+1+2,m (throw),"25(,15)",22,-4,throw,throw,
marduk,WS+1,m,14,11,-7,+3,+3,
marduk,"WS+1, 3+4",m (special),14,-,-7,+3,+3,
marduk,"WS+1, 3+4, 3+4",m (special),14,-,-8,+2,+2,
marduk,"WS+1, 2","m, h","14, 18",-,-7,KND,CS,
marduk,WS+2,m,22,19,-8,KND,KND,Tail spin
marduk,WS+3,m,20,18,-13,KND,KND,
marduk,WS+4,m,21,13,-9,KND,KND,
marduk,WS+1+2,m,12,10,-4,+7,+7,
marduk,FC+d/f+2,h,28,20,-3,KND,KND,
marduk,FC+d/f+4,l,19,21,-26,+8,KND,
marduk,SS+2,m,18,21,-3,0s,0s,
marduk,"SS+2, 3+4",m,18,-,+2,+5s,+5s,
marduk,"SS+2, 3+4, 3+4",m,18,-,+1,+4s,+4s,
marduk,SS+4,m,24,21,-6,KND,KND,
marduk,SS+1+2,m,25,29,+1,KND,KND,
marduk,(opponent grounded) d/b+4,l,23,19,-14,-3,-3,
marduk,(grounded face down) 2,m,23,20,-7,+4,+4,
marduk,(grounded face down) d+2,l (throw),"18(,10)",17,-24,throw,throw,
marduk,"(back to wall) b, b, u/b",m,21,36,0s,KND,KND,
marduk,BT 1 or 2,h,15,8,-8,+3,+3,
marduk,BT 3 or 4,h,18,10,-8,KND,KND,
marduk,BT d+1 or d+2,sm,10,10,-2,+9,+9,
marduk,BT d+3 or d+4,l,12,10,-11,+3,+3,
marduk,3+4,(VTS) TC,-,cs7,-,-,-,
marduk,d/f+3+4,(VTS),-,-,-,-,-,
marduk,d/b+3+4,(VTS),-,-,-,-,-,
marduk,VTS 3+4,(cancel),-,total 1 frame,-,-,-,
marduk,VTS u or d,(special),-,-,-,-,-,
marduk,VTS f+1,m,16,13,-4,+3,+3,
marduk,"VTS f+1, 2","m, m","16, 20",-,-13s,+2s,KND,
marduk,"VTS f+1, 4","m, h","16, 26",-,-10,KND,KND,Tail spin
marduk,VTS f+2,m,22,17 pc8,-14,KND,KND,"Wall boune, Power crush"
marduk,VTS d+1+2,"l, m","20, 20",17,-39,KND,KND,
marduk,VTS d+1+2,"l, m (second hit only)",20,-,-14,KND,KND,
