name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
leroy,"f+4, 4","m, h (TJ)","14,24",16,-6,KND,KND,Tail spin
leroy,f+3+4,-,-,108,-,-,-,
leroy,"f+3+4, F",m!,80,56,KND,KND,KND,
leroy,d/f+1,m,14,13,-1,+5,+5,
leroy,"d/f+1, 1","m, h","14,9",13,-1,+5,+5,
leroy,"d/f+1, 4","m, m (HMT)","14,16",13,-6,+6,+6,
leroy,d/f+2,m,7,15,-6,+6,+6,
leroy,"d/f+2, 1+2","m, hm","7,5,10",15,-18,Launch,Launch,
leroy,d/f+3,m,14,16,-11,0,0,
leroy,"d/f+3, 1","m, h","14,12",16,0,+6,+6,
leroy,"d/f+3, 1, 1+2","m, h, m","14,12,25",16,-13,KND,KND,
leroy,"d/f+3, 1, 4","m, h, l","14,12,7",16,-18,-7,-7,
leroy,d/f+4,m (HMT),16,13,-6,+6,+6,
leroy,"d/f+4, 3","m, m","16,17",13,-9,+7,KND,
leroy,d/f+1+2,m,23,24,-14,KND,KND,"Wall Bounce, Power Crush"
leroy,d+1,sm (TC),5,10,-5,+6,+6,
leroy,"d+1, 2","sm (TC), m","5,8",10,-10,-1,-1,
leroy,"d+1, 2, 4","sm (TC), m, m (HMT)","5,8,11",10,-9,+3,+3,
leroy,d+2,l (TC),15,15 cs6,-12,-1,+4s,
leroy,"d+2, 4","l (TC), l (TC)","15,17",15,-11,0,KND,
leroy,d+3,l,14,16,-13,-2,-2,
leroy,"d+3, 2","l, h","14,10",16,-3,+8,+8,
leroy,d+4,l,9,14,-12,-1,-1,
leroy,"d+4, 4","l, m","9,16",14,-11,+1,+1,
leroy,d+1+2,m,21,17,0s,+6s,Launch,
leroy,d/b+1,m (TC),15,16 cs7,-9,+1,+1,
leroy,"d/b+1, 3","m (TC), h","15,20",16,9,+8,+8,
leroy,"d/b+1, 1+2","m (TC), m","15,25",16,-9,KND,KND,
leroy,d/b+2,sm (TC),8,11 cs4,-4,+7,+7,
leroy,d/b+3,l,12,18,-26,-9,-9,
leroy,"d/b+3, 1+2","l, m","12,29",18,-16,KND,KND,
leroy,d/b+4,l (TC),15,17 cs6,-14,-3s,KND,
leroy,d/b+1+2,m,25,32,-11,KND,KND,
leroy,b+1,h,"17(,30)",11,-6,+6,throw,
leroy,b+3,h,23,18,-6,KND,KND,Tail spin
leroy,b+4,m (TJ),21,17 js9,-8,+11k,+11k,"Tali spin, Homing"
leroy,b+1+2,m,20,12,-5,+6,KND,
leroy,u/b or u+1,m (TJ),12,18 js9,-12,-1,-1,
leroy,u/f+1,h,16,-9,+5,+5,-,
leroy,u/b or u or u/f+2,m (TJ),25,24 js9,+1,KND,KND,Wall Bounce
leroy,u/b or u or u/f+3,m (TJ),21,20 js9,-8,KND,KND,
leroy,u/b+4,m (TJ),16,21 js9,-3,+1,+1,
leroy,u+4,m (TJ),20,21 js9,-3,KND,KND,
leroy,u/f+4,m (TJ),22,21 js9,-3,KND,KND,
leroy,u/f+1+2,mm (TJ),"8,10",14 js8,-10,KND,KND,
leroy,"u/f+1+2, 3+4","mm (TJ), m","8,10,25",14 js8,-13,KND,KND,
leroy,"u/f, N, 4",m (TJ),25,23 js9,-11,Launch,Launch,
leroy,"f, F+2",m,8,14,-11,0,0,
leroy,"f, F+2, 2","m, m","8,20",14,-13,KND,KND,
leroy,"f, F+3",h (TJ),23,18 js11,+1,KND,KND,Tail spin
leroy,"f, F+4",m (HMT),16,16,-4,+9,+9,
leroy,"f, F+4, 2","m, m","16,21",16,-14,KND,Launch,
leroy,"f, F+1+2",m,28,17,-9,KND,KND,
leroy,"f, f, f+3",m (TJ),30,24 js3,+7g,KND,KND,
leroy,FC d/b+1,sm (TC),5,10,-5,+6,+6,
leroy,FC d/b or d+2,sm (TC),8,11,-4,+7,+7,
leroy,FC 3,l (TC),12,16,-17,-3,-3,
leroy,FC 4,l (TC),10,12,-15,-4,-4,
leroy,WS+1,m,14,13,-7,+4,+4,
leroy,"WS+1, 4","m, m (HMT)","14,16",13,-6,+6,+6,
leroy,WS+2,mmm,"10,3,12",15,-14,JG,JG,
leroy,WS+3,m,17,14,-7,+7,+7,
leroy,WS+4,m,16,11,-6,+5,+5,
leroy,FC d/f+4,l (TC),14,15,-13,-2,+3s,
leroy,"FC d/f+4, 1","l (TC), m","14,15",15,-13,Launch,Launch,
leroy,SS+4,l,16,18,-12,+4s,+12,
leroy,(Opponent down) d/b+2 ,l,15,17,-16,-5,-5,
leroy,"(Opponent down) d/b+2, 1+2","l, lll","15,5,5,15",17,-13,-2,-2,
leroy,d/f+2+3,mmm,"10,10,25",22,+8,Launch,Launch,Once per match
leroy,1+3+4,(special),-,115,-,-,-,
leroy,1+2+3+4,(special),-,60,-,-,-,
leroy,"(back agains wall) b, b, u/b",m,21,35,+1,KND,KND,
leroy,BT 1 or 2,h,18,10,-8,KND,KND,
leroy,BT d+1 or d+2,sm (TC),10,10 cs1,-2,+9,+9,
leroy,BT d+3 or d+4,l (TC),12,10 cs1,-11,+3,+3,
leroy,3+4,(HMT),-,-,-,-,-,
leroy,HMT 3+4,(Cancel),-,16,-,-,-,
leroy,HMT 1,m,17,24,-6,+4,KND,
leroy,HMT 2,h,14,12,-6,+5,+5,
leroy,"HMT 2, 1","h, h","14,20",12,-4,KND,KND,Tail spin
leroy,HMT 3,l,8,-,-13,-2,-2,
leroy,"HMT 3, 4","l, m","8,16",-,-15,0,0,
leroy,HMT 4,m (HMT),13,11,-7,+7,+7,
leroy,"HMT 4, 1+2","m, mm","13,5,20",11,-14,KND,KND,
leroy,HMT 1+2,mmm,"5,5,20",15,-10,KND,KND,Wall bounce
leroy,HMT f+1,h,17,14,0,+15k,KND,Tali spin
leroy,HMT f+4,m (TJ),25,26 js13,0,KND,KND,
leroy,HMT b+1,m,21,20,+4,+7s,Launch,
leroy,HMT b+4,l (TC),17,20 cs8,-13,+4s,KND,Homing
leroy,HTM u or d,(Special),-,20,-,-,-,
