name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
king,"d/f+4, 3","l, h","10,11",14~15,-5,+6,+6,
king,"d/f+4, 3, 4","l, h, m (TJ)","10,11,27",~js18~,-15~-14,KND,CS,
king,"d/f+4, 3, 4, B","l, h, m (TJ)","10,11,27",b js18~,-8~-7,KND,CS,
king,"d/f+4, 3, d/b or d+4","l, h, l (TJ)","10,11,20",as(d) js25~,-13~-11,KND,KND,
king,d/f+3+4 (Close),"Sm (TJ)(, h(Throw))","15(,30)",28d(b) js13~,Throw(KND),Throw(KND),Throw(KND),
king,d/f+3+4,Sm (TJ),15,28~35d js13~,-18~-11,-7~0s,-7~0s,
king,d+1 or FC+d+1,Sm (TC),5,10s cs4~,-5,+6,+6,
king,"d+1, 2","Sm (TC), m","5,13",10 4~,-11~-9,0~+2,0~+2,
king,d+3,l,12,17,-12,+1,+1,
king,d+1+2,m (TC),21,23 cs6~22,-24,Launch(JG?),Launch(JG?),
king,d+3+4 or FC+d/f+4,l (TC)(ALI),14,16s cs6~,-25,-9,-9,
king,WR+4,l (TC)(ALI),22,14s cs6~,-25,-9,-9,
king,"d+3+4, 4","l (TC), l (TC)(ALI)","14,7",s cs1~,-25,-9,-9,
king,"d+3+4, 4, 4",l (TC) x 3(ALI),"14,7,7",s cs1~,-29,+7,+7,
king,"d+3+4, 4, 4, 4",l (TC) x 5(ALI),"16,7,7,4,3",s cs1~,-26,+15,+15,
king,ALI 2,"l (TC) x , m","14,10",cs1~21,-15,KND,KND,
king,d+2+3,m,25,30~35 ar21~,-8~-3,0~+5s,0~+5s,
king,d/b+2,m,21,25~26,-5~-4s,KND,KND,
king,d/b+3,l (TC),17,23s cs10~,-16,+2s,KND,
king,d/b+4,l,20,29~31s cs6~14 js16~,-20~-18a,KND,KND,
king,b+1,h,13,12,-8,+3,CS,
king,"b+1, 2","h, h","13,20",12,-13,+5,+5,
king,"b+1, 4","h, m","13,23",d js16~,-9~-7,KND,KND,
king,b+2,h,12,14,-5,+1,+1,
king,"b+2, 1+2","h, h","12,22",14,+2~+3s,KND,KND,
king,"b+2, 1","h, h","14,20",14,-9,KND,KND,Tailspin
king,"b+2, 4","h, m","12,18",14,-9,Throw(KND),Throw(KND),
king,b+3,h,23,16~18,-10~-8,KND,KND,
king,b+4 (Close),h,25,17,+2,KND,KND,Wall bounce
king,b+4,h,25,17,+2,KND,KND,Wall bounce
king,u/b+1,h,21,20~23,-3~0,KND,KND,Homing
king,u/b+2,m,35,47~53d js9~,-18~-12s,KND,KND,
king,u+2,m (TJ)(?),35,47~53d js9~,-18~-12s,KND,KND,
king,u/f+2,m (TJ),35,48 js9~,-18s,KND,KND,
king,u/f+3 (First part),m (TJ),23,22~23d js13~,-10~-9,KND,KND,
king,u/f+3 (Second part),m,18,24 js1~,-20,KND,KND,
king,u/b+4,m (TJ),11,15~16 js9~,-20~-19,-8~-7,-8~-7,
king,u+4,m (TJ),15,15~16 js9~,-13~-12,KND,Launch (JG?),
king,u/f+4,m (TJ),13,15~16 js9~,-13~-12,Launch (JG?),Launch (JG?),
king,u/f+1+2,m (TJ),25,35~36 js9~33,+2~+3s,KND,KND,
king,u/f+1+2*,! (TJ),45,67~68 js9~60,KND,KND,KND,
king,u/f+3+4,h (TJ),28,23~24d js5~,-16~-15,KND,KND,
king,"f, f, N, 2",l (TC),15,18(19~) cs6~,-14,+1,Throw(KND),
king,"f, f, N, 1+2",m,0,9(10~),0,+7,+18,
king,"f, F+1",m,21,22~23 (23~),-5~-4,+14~+15kg,KND,"Homing, Tail spin"
king,"f, F+2",m,19,31~32 (32~),+2~+3s,+4~+5s,+4~+5s,
king,"f, F+2, 1","m, h","19,25",31~32 (32~),-1,KND,KND,
king,"f, F+4",m,25,15(16~),-15,KND,Throw(KND),
king,"f, F+1+2",h (TJ),21,20~39a (21~) js18~,-5~+14,KND,KND,
king,"f, F+1+2 (Far)",l (TJ),21,40~43a (41~) js18~,-25~-22,KND,KND,
king,"f, F+2+3 (Close)","m (TJ), (throw)","20,15",21~25ad (22~) js12~,-17~-13s,KND,KND,
king,"f, F+2+3",m (TJ),20,26~43ad (27~) js1~,-12~+5s,-15~+2s,-15~+2s,
king,"f, f, f+3",m,25,20~25 (22~),0~+5,KND,KND,
king,"f, f, f+3+4",m (TJ),40,28~34ad (31~) js9~,+17~+23g,KND,KND,
king,WS+2,m,11,14,-9,+1,+1,Homing
king,"WS+2, 2","m, m","11,25",14,-12~-11,+12~+13kg,+12~+13kg,Tail spin
king,WS+4,m,20,11~12,-6~-5,+5~+6,+5~+6,
king,WS+1+2,m,20,18~19,-10~-9,Launch (JG?),Launch (JG?),
king,FC+d/f+1,l (TC),20,32~34s cs1~,-12~-10,KND,KND,
king,FC+d/f+2,m,21,15~16,-14~-13,hKZD,hKZD,
king,SS+2,h,25,19~21 (28~),-5~-3,KND,KND,Tail spin
king,SS+3+4,h (TJ),50,27~31ad (36~) js11~,-1~+3,KND,KND,
king,BT 3,m,18,13,-13,+9,CS,
king,BT 1+2,h!,50,26~30,KND,KND,KND,
king,BT d+4,l,20,22~24 s(d) cs1~5 js11~,-17~-15,KND,KND,
king,3+4 (to JGS),(Special) (TJ)(JGS),-,a,-,-,-,
king,b+3+4,(Special) (TJ)(JGS),-,a,-,-,-,
king,"3+4, 1 (one spin)",h,21,19~20 (43~),-5~-4,CS,CS,
king,"3+4, 1 (two spins)",h,25,19~20 (71~),-1~0,CS,CS,
king,"3+4, 1 (three spins)",h,31,19~20 (103~),-1~0,CS,CS,
king,"3+4, 1 (four spins)",h,31,19~20 (135~),-1~0,CS,CS,
king,"3+4, 1 (five spins)",h,31,19~20 (167~),-1~0,CS,CS,
king,"3+4, 2 (one spin)",m,15,11~12 (35),-9~-8,+12~+13s,+12~+13s,
king,"3+4, 2 (two spins)",m,18,11~12 (67),-2~-1,+12~+13s,+12~+13s,
king,"3+4, 2 (three spins)",m,22,11~12 (99),0~+1s,+12~+13s,+12~+13s,
king,"3+4, 2 (four spins)",m,22,11~12 (131),0~+1s,+12~+13s,+12~+13s,
king,"3+4, 2 (five spins)",m,22,11~12 (163),0~+1s,+12~+13s,+12~+13s,
king,"3+4, 3 (one spin)",m (TJ),23,22~23 (46~) js14~,-5~-4,KND,KND,
king,"3+4, 3 (two spins)",m (TJ),27,22~23 (74~) js14~,-1~0,KND,KND,
king,"3+4, 3 (three spins)",m (TJ),34,22~23 (106~) js14~,-1~0,KND,KND,
king,"3+4, 3 (four spins)",m (TJ),34,22~23 (138~) js14~,-1~0,KND,KND,
king,"3+4, 3 (five spins)",m (TJ),34,22~23 (170~) js14~,-1~0,KND,KND,
king,"3+4, 3, 2+3 (Close)","m (TJ), (throw)","20,15",d js10~,-17~-13s,KND,KND,
king,"3+4, 3, 2+3",m (TJ),20, 10~d,-12~+5s,-15~+2s,-15~+2s,
king,"3+4, 4 (one spin)",h,40,17~18 (41~),+8~+9,KND,KND,Tail spin
king,"3+4, 4 (two spins)",h!,42,17~18 (73~),KND,KND,KND,Tail spin
king,"3+4, 4 (three spins)",h!,52,17~18 (105~),KND,KND,KND,Tail spin
king,"3+4, 4 (four spins)",h!,52,17~18 (137~),KND,KND,KND,Tail spin
king,"3+4, 4 (five spins)",h!,52,17~18 (169~),KND,KND,KND,Tail spin
king,"3+4, d/f+4 (one spin)",m,30,17~19 (41~),-17~-15,KND,KND,
king,"3+4, d/f+4 (two spins)",m,36,17~19 (73~),+8~+10,KND,KND,
king,"3+4, d/f+4 (three spins)",m,45,17~19 (105~),+8~+10,KND,KND,
king,"3+4, d/f+4 (four spins)",m,45,17~19 (137~),+8~+10,KND,KND,
king,"3+4, d/f+4 (five spins)",m,45,17~19 (169~),+8~+10,KND,KND,
king,"3+4, 1+4 or 3+4, 2+3",h(Throw),20,12(36~),-,Throw(KND),-,
king,"f, n, d, D/F",(Special),-,s,-,-,-,
king,"f, n, d, D/F+1",l (TC),20,32~34s (36~) cs1~,-12~-10,KND,KND,
king,"f, n, d, D/F+4",m (TJ),21,15~16 (19~),-9~-8,CS,hKZD,
king,"f, n, d, D/F+1+2",m,24,20~23 (24~),-5~-2s,KND,KND,
king,"f, n, d, D/F+2+3",h(Throw),25,12,-,Throw(KND),-,
king,"f, n, d, D/F+1+4",h(Throw),20,12,-,Throw(KND),-,
king,"f, n, d, d/f, n",-,-,12,-,-,-,
king,1,h,9,10,+1,+8,+8,
king,2,h,13,10,+1,+7,+7,
king,3,h,33,17,-14,KND,KND,
king,4,h,27,13,-5,+6,Launch (JG?),
king,b+1,h,17,12,-8,+3,CS,
king,b+2,h,16,14,-5,+1,+1,
king,b+3,h,31,16~17,-10~-9,KND,KF?KND,
king,b+4,h,25,17,+2,KND,KND,Wall bounce
king,f+1,h,9,10,+1,+8,+8,
king,f+2,m,16,15,-11,+2,+2,
king,f+3,m,24,15,-9,+1,+9,
king,f+4,m (TJ),31,18,-9,KND,KND,Homing
king,"f, F+1",m,33,22(23~),-5,+14~kg,KND,"Homing, Tail spin"
king,"f, F+2",m,25,31(32~),+2s,+4,+4 OC,
king,"f, F+3",m,24,15(16~),-9,+1,+9,
king,"f, F+4",m,33,15(16~),-15,KND,Throw(KND),
king,d/b or d+1,Sm (TC),6,10 RC,-5,+6,+6,
king,d+2,Sm (TC),10,11 RC,-4,+7,+7,
king,d+3,l,16,17,-12,+1,+1,
king,d+4,l (TC),9,14 RC,-13,-2,-2,
king,d/b or d+1 ,Sm (TC),6,10 RC,-5,+6,+6,
king,d/b+2,m,28,25,-5 OC,KND,KND,
king,d/b+3,l (TC),22,23 RC,-16,+2 OC,KND,
king,d/b+4,l (TJ),27,27~29?s,-17~-15a,KND,KND,
king,FC+d/b or d+1,Sm (TC),6,10 RC,-5,+6,+6,
king,FC+d/b or d+2,Sm (TC),10,11 RC,-4,+7,+7,
king,FC+3,l (TC),16,18 RC,-16,-2,-2,
king,FC+d/b or d+4,l (TC),13,14 RC,-13,-2,-2,
king,WS+1,m,16,10~11,-4~-3,+3~+4,+3~+4,
king,WS+2,m,14,14,-9,+1,+1,Homing
king,WS+3,h,37,16,0,KND,KND,
king,WS+4,m,27,11,-6,+5,+5,
king,d/f+1,m,20,14~16,-1~+1,+3~+5,+3~+5,
king,d/f+2,m,16,13,-6,+3,+3,
king,d/f+3,m,22,14,-9,+2,+2,
king,d/f+4,l,13,14,-14,-3,-3,
king,u/b+1,h,40,20~21,-3~-2,KND,KND,Homing
king,u or u/f+1,m (TJ),16,18,-8,+3,+3,
king,u/b+2,m(?),47,48~52 RG,-18~-14 OC,KND,KND,
king,u+2,m (TJ)(?),47,48~52 RG,-18~-14 OC,KND,KND,
king,u/f+2,m (TJ)(?),47,48~52 RG,-18~-14 OC,KND,KND,
king,u/b or u+3,m (TJ),33,23,-19,KND,KND,
king,u/f+3 (First part),m (TJ),33,22~23 RG,-10~-9,KND,KND,
king,u/f+3 (Second part),m,24,24~28 RG,-5~-1,KND,KND,
king,u/b+4,m (TJ),14,15,-20,-8,-8,
king,u+4,m (TJ),20,15,-13,KND,Launch (JG?),
king,u/f+4,m (TJ),17,15~16,-13~-12,Launch (JG?),Launch (JG?),
king,SS+1,h,9,10(11~),+1,+8,+8,
king,SS+2,h,25,19~21 (28~),-5~-3,KND,KND,Tail spin
king,SS+3,h,33,17(18~),-14,KND,KND,
king,SS+4,h,27,13(14~),-5,+6,Launch (JG?),
king,BT 1 or 2,h,20,8,-8,+3,+3,
king,BT 3,m,18,13,-13,+9,CS,
king,BT 4,h,33,10,-8,KND,KND,
king,BT d+1 or 2,Sm,10,10s,-2,+9,+9,
king,BT d+3,l,12,10s,-11,+3,+3,
king,BT d+4,l (TJ),27,22~24 RC,-17~-15,KND,KND,
