name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
gigas,b+1+2,m,30,25~26,+4~+5s,+5~+6s,+5~+6s,
gigas,u/f+1,m (TJ),25,23~24 js9~,-9~-8s,KND,KND,
gigas,u/b+3,m (TJ),13,20~22 js9~,-10~-8,+3~+5,+3~+5,
gigas,u+3,m (TJ),15,20~22 js9~,-10~-8,+3~+5,+3~+5,
gigas,u/f+3,m (TJ),17,20~22 js9~,-3~-1,+6~+8,Launch (JG?),
gigas,u/f+4,m (TJ),20,25~26 js9~,-13~-12,Launch (JG?),Launch (JG?),
gigas,u/f (On the way up) n+4,m (TJ),25,23 js9~,-11,Launch (JG?),Launch (JG?),
gigas,u/f+1+2,m (TJ),35,35~63d js18~,-19~+10,KND,KND,
gigas,u/f+3+4,m (TJ),25,31~36 js6~,-3~+2s,+7~+12s,KND,
gigas,"f, F+2",m,20,16~17,-8~-7,KND,KND,
gigas,"f, F+3",m,23,17(18~),-9,+3,CS,
gigas,"f, F+4",m,17,17(18~),-8,+3,+3,
gigas,"f, F+4, 2","m, m","17,25",17(18~),-13~-12,Launch,Launch,
gigas,"f, F+1+2",m,20,17(18~),-16,CS,CS,Homing
gigas,"f, F+1+2, 1+2","m, h","20,20",17(18~),-1~0,KND,KND,
gigas,"f, f, f+2",m,30,21~24 (24~),+7~+10g,KND,KND,
gigas,WS+1,m,17,11~12,-7~-6,+5~+6,+5~+6,
gigas,WS+2,m,19,15~16,-5~-4,+4~+5,+4~+5,
gigas,"WS+2, 3","m, m","19,24",15~16,-13,KND,KND,
gigas,"WS+2, 4","m, m","19,20",15~16,-14,KND,KND,
gigas,"WS+2, 4, F","m, m, (GOL)","19,20",15~16,-27,KND,KND,
gigas,"WS+2, 4*","m, m","19,40",15~16,+27g,KND,KND,
gigas,"WS+2, 4*, F","m, m, (GOL)","19,40",15~16,+19,KND,KND,
gigas,WS+3,m,25,18~20,-13~-11,Launch (JG?),Launch (JG?),
gigas,WS+4,m,21,13~14,-12~-11,KND,CS,
gigas,"WS+4, 2","m, m","21,20",13~14,-14,KND,KND,
gigas,FC+d/f+2,l (TC),20,28~29 cs1~,-19~-18,KND,KND,
gigas,SS+2,h,25,28~29a (37~),-12~-11,KND,KND,"Tail spin, Homing"
gigas,Face down Grounded 2,l?,20,22~24,-16~-14,+1~+3,KND,
gigas,Face down Grounded 1+2,m,30,35~36,0~+1,KND,KND,
gigas,f+3+4 or From special move,(GOL),-,35~36,-,-,-,
gigas,GOL 1 (After two step),m,20,26~27 (85~86),-2~-1,KND,KND,
gigas,GOL 1 (After three step),m,30,26~27 (114~115),-2~-1,KND,KND,
gigas,GOL 2 (After two step),h!,40(45),24~26 (83),KND,KND,KND,Wall bounce
gigas,GOL 2 (After three step),h!,55(60),24~26 (112),KND,KND,KND,
gigas,GOL 1+2 (After two step),m (TJ),20,"49~55a,d (105~) js36~",+4~+10,KND,KND,
gigas,GOL 1+2 (After three step),m (TJ),30,"49~55a,d (136~) js36~",+4~+10,KND,KND,
gigas,d/b+3+4 (to SG),(Special)(SG),(TC),"49~55, (136~) 36~",-,-,-,
gigas,SG 1,m,25,15~16 (36~),-13~-12,Launch (JG?),Launch (JG?),
gigas,SG 2,m,30,20~22 (41~),-8~-6,KND,KND,
gigas,SG u/b,(Special) (TJ),-,a,-,-,-,
gigas,1,h,7,10,+1,+8,+8,
gigas,2,h,10,10,-5,+6,+6,
gigas,3,m,17,14~15,-9~-8,+2~+3,KND,
gigas,4,m,20,16~17,-9~-8,+2~+3,KND,
gigas,f+1,h,7,10,+1,+8,+8,
gigas,f+2,h,20,16~18,-9~-7,+7~+9,CS,
gigas,f+3,m,17,23,-9,+9,+9,
gigas,f+4,m,20,24,-14,KND,KND,
gigas,d/f+1,m,14,14,-6,+4,+4,
gigas,d/f+2,m,15,15,-7,+6,+6,
gigas,d/f+3,m,11,13,-9,+4,+4,
gigas,d/f+4,m,12,14,-3,+3,+8,
gigas,d+1,Sm (TC),5,10s cs4~,-5,+6,+6,
gigas,d+2,m,13,15,-14,KND,KND,
gigas,d+3,l,18,16,-12,-1,-1,
gigas,d+4,l (TC),7,12s cs4,-13,-2,-2,
gigas,d/b+1,Sm (TC),5,10s cs4~,-5,+6,+6,
gigas,d/b+2,l (TC),20,23~24 cs6~,-14~-13,+3~+4,KND,
gigas,d/b+3,l (TC),16,21s cs6~,-20,-4,-4,
gigas,d/b+4,l (TC),8,14s cs4~,-13,-2,+3,
gigas,b+1,m,20,20~22,-15~-13,Launch,Launch,
gigas,b+2,m,20,20,-13,KND,KND,
gigas,b+3,m,26,21~23,-9~-7,KND,KND,
gigas,b+4,m,20,20~22,-9~-7s,+1~+3s,KND,
gigas,u/b or u+1,m (TJ),16,18 js9~,-8,+3,+3,
gigas,u/f+1,m (TJ),25,23~24 js9~,-9~-8s,KND,KND,
gigas,u/b or u or u/f+2,h,17,15~16,-12~-11,+9~+10g,+9~+10g,
gigas,u/b+3,m (TJ),13,20~22 js9~,-10~-8,+3~+5,+3~+5,
gigas,u+3,m (TJ),15,20~22 js9~,-10~-8,+3~+5,+3~+5,
gigas,u/f+3,m (TJ),17,20~22 js9~,-3~-1,+6~+8,Launch (JG?),
gigas,u/b+4,m (TJ),20,25~26 js9~,-13~-12,-1~0,-1~0,
gigas,u+4,m (TJ),20,25~26 js9~,-13~-12,KND,Launch (JG?),
gigas,u/f+4,m (TJ),20,25~26 js9~,-13~-12,Launch (JG?),Launch (JG?),
gigas,"u/f, n+4",m (TJ),25,"23(29,35) js9~33",-11(-13),Launch (JG?),Launch (JG?),
gigas,WS+1,m,17,11~12,-7~-6,+4~+5,+4~+5,
gigas,WS+2,m,19,15~16,-5~-4,+4~+5,+4~+5,
gigas,WS+3,m,25,18~20,-13~-11,Launch (JG?),Launch (JG?),
gigas,WS+4,m,21,13~14,-12~-11,KND,CS,
gigas,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
gigas,FC+d/b or d+2,Sm (TC),8,11s cs1~,-4,+7,+7,
gigas,FC+3,l (TC),12,16s cs1~,-17,-3,-3,
gigas,FC+4,l (TC),10,12s cs1~,-15,-4,-4,
gigas,SS+1,h,7,10(11~),+1,+8,+8,
gigas,SS+2,h,25,28~29a (37~),-12~-11,KND,KND,Tail spin
gigas,SS+3,m,20,14~15 (15~),-9~-8,+2~+3,KND,
gigas,SS+4,m,23,16~17 (17~),-9~-8,+2~+3,KND,
gigas,BT 1 or 2,h,15,8,-8,+3,+3,
gigas,BT 3 or 4,h,25,10,-8,KND,KND,
gigas,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
gigas,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
