name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
eddy,"SS 4, 3","l (TC), l (TC)","10,25",21~24 (22~),-45,KND,KND,
eddy,"SS 4, 3+4","l (TC), m","10,18",21~24 (22~)a,-17~-12,+2~+7(s),KND,
eddy,SS 4~3,h (TJ),50,34(36~),-12,KND,KND,
eddy,SS 4~3B,"h (TJ), (HSP)",50,34(36~),-23,KND,KND,
eddy,SS 3+4,hm (TJ),"6,6","13~15, 19(14~)",-12,YKU,YKU,
eddy,"SS 3+4, D",hm,"6,6","13~15, 19s(14~)",-12,YKU,YKU,
eddy,SS 3+4 (First hit only),h,6,13~15 (14~),-18~-16,-7~-5,-7~-5,
eddy,"SS 3+4, D (First hit only)",h,6,13~15s (14~),-18~-16,-7~-5,-7~-5,
eddy,"SS 3+4, 3+4","hm (TJ), m (TJ)","6,6,25",13~15 (14~),-34~-28s,KND,KND,
eddy,"SS 3+4, 3+4, 3+4","hm (TJ), m (TJ), m (TJ)","6,6,25,20",13~15 (14~),-13~-8,KND,KND,
eddy,"SS 3+4, 3+4, 3+4, B (Cancel)","hm (TJ), m (TJ), (HSP)","6,6,25",13~15 (14~),-30~-24,KND,KND,
eddy,"SS 3+4, 3+4, 3+4, u/f+3+4","hm (TJ), m (TJ), m (TJ), m (TJ)","6,6,25,20,20",13~15 (14~),-6~-5,KND,KND,
eddy,"SS 3+4, 3+4, 3+4, u/f+3+4, D","hm (TJ), m (TJ), m (TJ), m (TJ), (RLX)","6,6,25,20,20",13~15 (14~),-26~-25,KND,KND,
eddy,SS 1+4,l,20,23~30 (24~),-29~-22,KND,KND,
eddy,f+1+2 or From certain moves (to HSP),(HSP),-,23~30 (24~),-,-,-,
eddy,FC+d/f+1+2,(HSP),-,23~30 (24~),-,-,-,
eddy,Grounded face up 1+2,(HSP),-,23~30 (24~),-,-,-,
eddy,After HSP Wait and don’t do anything,(RLX),-,23~30 (24~),-,-,-,
eddy,HSP f+1+2,(HSP),-,23~30 (24~),-,-,-,
eddy,"HSP F+1+2 or f, f+1+2","(Special), m(HSP)",18,19~21 (27~),+2~+4,KND,KND,
eddy,HSP 1,m,20,23 pc8~22,-12s,KND,KND,Power crush
eddy,HSP 2,m,10,18s,-2,+5,+9,
eddy,"HSP 2, 4","m, ll (TC)","10,10,7",18,-1~0 (-12),+4~+5,+4~+5,
eddy,HSP 3,"m (TC), (RLX)",17,32,-5,+6,KND,
eddy,HSP 3~4,"ll (TC), (RLX)","10,10","25,34 (26~)",-24,KND,KND,
eddy,HSP 4,"mh, (HSP)","5,20","12~13, 18~20a",-6~-4,+19k,+19k,Tail spin
eddy,"HSP 4, 3+4","mh, ll (TC), (RLX)","10,12,10,10","12~13, 18~20",-24,KND,KND,
eddy,HSP 3+4,h(Throw),40,26,-,Throw(KND),-,
eddy,HSP f+1,h,7,21,+1,+8,+8,
eddy,HSP f+3+4,m (TJ),20,18~28,-12~-2,KND,KND,
eddy,HSP D,"(Special) (TC), (HSP)",-,18~28,-,-,-,
eddy,"HSP D, 3+4","(Special) (TC), m, (HSP)",20,cs1~15 Air(26~),-9,Launch,Launch,
eddy,HSP b+3,"l (TC), (RLX)",15,22,-14,+7,KND,
eddy,HSP u or d,(HSP),-, RC,-,-,-,
eddy,HSP u or d 3 or 4,"(Special), l (TC)(HSP)",25,36s(46~),-45,KND,KND,
eddy,HSP u or d+3 or u or d+4,"m, (HSP)",10,16~17 Air,-13~-12,-2~-1,KND,
eddy,"HSP u or d+3, D or u or d+4, D","m, (RLX)",10,16~17 Air,-2~-1,+9~+10,KND,
eddy,d+3+4 or From certain moves (to RLX),(RLX),-, Air,-,-,-,
eddy,RLX u or d,(RLX),-,-,-,-,-,
eddy,RLX b or f,(RLX),-,-,-,-,-,
eddy,RLX 1,l (TC),10,17,-12,-1,-1,
eddy,"RLX 1, 3","l (TC), m, (HSP)","10,15",17,-14~-12,-3~-1s,KND,
eddy,"RLX 1, 3, D","l (TC), m, (RLX)","10,15",17,-12~-10,-1~+1s,-1~+1s,
eddy,"RLX 1, 4","l (TC), h","10,15",17,-6~-5,+5~+6(KND),CS,
eddy,RLX 2,m (TC),15,20~21,-6~-5,+5~+6,+5~+6,
eddy,"RLX 2, 3","m (TC), m","15,15",20~21,-13~-12,Launch (JG?),Launch (JG?),
eddy,"RLX 2, f+3","m (TC), m","15,30",20~21a,-14,KND,KND,Wall bounce
eddy,"RLX 2, 4","m (TC), m","15,10",20~21a,-23~-22,-12~-11,-12~-11,
eddy,RLX 3,l (TC),12,16~17s,-15~-14,+1~+2,+1~+2,
eddy,"RLX 3, n+4","l (TC), m (TJ)","12,28",16~17,-6~-5,KND,KND,
eddy,RLX 3~4,m (TC),20,17~18a (18~),-24~-23,Launch (JG?),Launch (JG?),
eddy,RLX 4,m,17,15s,-13,+14kg,+14kg,"Homing, Tail spin"
eddy,"RLX 4, 3+4","m, m (TJ)","17,20",15,-7~-2,KND,KND,
eddy,RLX 4~3,"ll (TC), (HSP)","7,8","15~17, 42~44a (16~) cs1~ar1~",-37~-35,KND,KND,
eddy,RLX 4~3 (Second hit only),"l (TC), (HSP)",8,42~44a (16~) cs1~ar1~,-4~-2,KND,KND,
eddy,RLX 1+2,m (TC),11,18~20,-14~-12,+2~+4,+4~+6,
eddy,RLX 3+4,m (TJ),20,35~36,-7~-6,KND,KND,
eddy,"RLX 3+4, B (Cancel)","(Special) (TJ), (HSP)",-,35~36,-,-,-,
eddy,"RLX 3+4, 3 (Cancel)","m, (HSP)",15,32~33,-2~-1,+9~+10,+9~+10,
eddy,RLX f+3+4,m (TJ),20,18~28,-12~-2,KND,KND,
eddy,RLX d/b+3j,l,10,22,-12,+5,KND,
eddy,RLX b+1+2,(HSP),-,22,-,-,-,
eddy,1,h,7,10,+1,+8,+8,
eddy,2,h,10,10,0,+8,+8,
eddy,3,h,17,18~20,-9~-7,+7~+9,CS,Homing
eddy,4,m,12,12,-9,0,0,
eddy,f+1,h,7,10,+1,+8,+8,
eddy,f+2,h,11,12,-9,+2,+2,
eddy,f+3,"m, (HSP)",15,18~20a cs4~11,-3~-1,+7~+9,+7~+9,
eddy,f+4,m,10,23~28 ar16~,-23~-18,-12~-7,-12~-7,
eddy,d/f+1,m,10,13~14,-2~-1,+6~+7,+6~+7,
eddy,d/f+2,m,15,15~16,-9~-8,SH,Launch (JG?),
eddy,d/f+3,"m, (HSP)",15,15~18a,-10~-7,+1~+4s,KND,
eddy,d/f+4,l,17,18,-14,-1,KND,
eddy,d/b or d+1,Sm (TC),5,10s cs4~,-5,+6,+6,
eddy,d+2,m,11,17~18,-9~-8,+2~+3,+2~+3,
eddy,d+3,l (TC),12,16~17s cs4~,-15~-14,-4~-3,-4~-3,
eddy,d+4,l (TC),11,15~16s cs4~,-16~-15,-5~-4,-5~-4,
eddy,d/b or d+1 ,Sm (TC),5,10s cs4~,-5,+6,+6,
eddy,d/b+2,l (TC),13,18s cs4~,-18,-7,-7,
eddy,d/b+3,l (TC),10,23~29s cs6~,-18~-12,-2~+4,-2~+4,
eddy,d/b+4,m,18,18 cs4~,-17,KND,KND,
eddy,b+1,m,16,14~15,-8~-7,+8~+9,+8~+9,
eddy,b+2,m,14,14,-11,+3,+3,
eddy,b+3,m,10,13,-8,+8,+8,
eddy,b+4,h,17,20~23,-6~-3,+5~+8(KND),CS(KND),
eddy,u/b or u or u/f+1,m (TJ),12,18 js9~,-8,+3,+3,
eddy,u/b or u or u/f+2,h,17,15~16,-12~-11,+9~+10g,+9~+10g,
eddy,u/b+3,m,31,30,+-2~+2s,+6~+10s,+6~+10s,Power crush
eddy,u+3,m (TJ),30,38~42 js10~,-24~-20,KND,KND,
eddy,u/f+3,m (TJ),25,26~28 js13~,-11~-9s,-9~-7s,-9~-7s,
eddy,u/b+4,m (TJ),11,15~17 js9~,-19~-17,-8~-6,-8~-6,
eddy,u+4,(Special) (TJ),-,"a,s",-,-,-,
eddy,u/f+4,m (TJ),25,22~25 js7~,-8~-5,KND,KND,
eddy,"u/f, n+4",m,25,"23(29,35) js9~33",-11(-13),Launch (JG?),Launch (JG?),
eddy,WS+1,h,7,13,-6,+5,+5,
eddy,WS+2,m,12,15~16,-12~-11,Launch (JG?),Launch (JG?),
eddy,"WS+3 or d, f+3",m,15,19~24 (19~) js17~,-13~-8,Launch (JG?),Launch (JG?),
eddy,WS+4,m,15,11~14,-3~0,+8~+11,+8~+11,
eddy,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
eddy,FC+2,Sm (TC),8,11s cs1~,-4,+7,+7,
eddy,FC+3,l (TC),12,16~17s cs1~,-15~-14,-4~-3,-4~-3,
eddy,FC+d/b+4,m (TC),19,18s cs1~,-10,+4,CS,
eddy,FC+d+4,l (TC),10,13s cs1~,-14,-3,-3,
eddy,SS 1,h,7,10(11~),+1,+8,+8,
eddy,SS 2,m,18,24~25 (25~),0~+1s,+5~+6s,KND,
eddy,SS 3,"m (TC), (RLX)",22,25~26 (26~) cs4~13 ar14~,-5~-4,+6~+7,KND,
eddy,SS 4,ll (TC),"10,7","21~22, 33~34 (22~) cs3~",-1~0,+4~+5,+4~+5,
eddy,SS 4 (First hit only),l (TC),10,21~24 (22~) cs3~,-12~-9,-2~+1,-2~+1,
eddy,SS 4 (Second hit only),l (TC),7,30~36 (31~) cs1~,-4~+2,+2~+8,+12~+18,
eddy,BT 1 or 2,h,15,8,-8,+3,+3,
eddy,BT 3 or 4,h,25,10,-8,KND,KND,
eddy,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
eddy,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
