name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
katarina,"b+4, 3+4","m, mm","17,3,17",17~18,-12s,KND,KND,
katarina,b+3+4,mm,"10,20","23~24, 31~32",-14~-13,KND,KND,
katarina,b+3+4 (Second hit only),m?,20,31~32,-17~-16,KND,KND,
katarina,u/b+4,m,23,16~18,-14~-12,KND,KND,
katarina,u/b or u or u/f+3,m,27,19~20 ar19~,-15~-14,Launch (JG?),Launch (JG?),
katarina,u or u/f+4,m,10,15~16 js9~,-15~-14,-4~-3,-4~-3,
katarina,"u/f+4, 4","m, m","10,10",js1~21,-13~-12,BU,BU,
katarina,"u/f+4, 4, 4","m, m, m (TJ)","10,10,10",1~21a,-10~-9,+4~+5,+4~+5,
katarina,"u/f+4, 4, 4, 4","m, m, m (TJ), h","10,10,10,10",1~21,-10~-11,+4~+5,+4~+5,
katarina,"u/f+4, 4, 4, 4, F","m, m, m (TJ), h, (HAR)","10,10,10,10",1~21,-1~0,+5~+6,+5~+6,
katarina,"u/f+4, 4, 4, 4, 4","m, m, m (TJ), h, h","10,10,10,10,21",1~21,-6~-5,+5~+6,+5~+6,
katarina,"u/f+4, 4, 4, 4, 4, 4","m, m, m (TJ), h, h, m","10,10,10,10,21,",1~21,-9,KND,KND,Wall bounce
katarina,u/f+3+4,mm (TJ),"10,20","17~18a ,39 js17~",-10,KND,KND,
katarina,"f, F+2",h,13,12(13~),-5,+6,+6,
katarina,"f, F+2, 4","h, h","13,20",12(13~),-9~-8,Tail spin,Tail spin,Tail spin
katarina,"f, F+3",m (TJ),20,24~25a (25~) js9~,-9~-8s,KND,Launch,
katarina,"f, F+4",m,27,17~18 (18~),-13~-12,KND,KND,"Tail spin, Homing"
katarina,"f, f, f+3",m (TJ),30,26~28a (29~) js3~,+1s~+3s,KND,KND,
katarina,WS+1,m,15,13~14,-6~-5,+5~+6,+5~+6,
katarina,"WS+1, 1","m, h","13,10",13~14,-5~-4,+6~+7,+6~+7,
katarina,"WS+1, 1, f","m, h, (HAR)","13,8",13~14,-1~0,+10~+11,+10~+11,
katarina,WS+2,m,20,15~16,-13~-12,Launch (JG?),Launch (JG?),
katarina,WS+3,m,14,16,-5,+6,+6,
katarina,WS+4,m,15,11~12,-3~-2,+8~+9,+8~+9,
katarina,FC+d/f+4,l (TC),24,17s cs1~,-16,0s,KND,
katarina,Opponent Down d+3+4,On grounded opponent(l),25,26,-20,-9,-9,
katarina,1+2+3,(Special),-,26,-,-,-,
katarina,f+4,(HAR),-,26,-,-,-,
katarina,"f+4, d",(Special) (TC)(HAR),-,s,-,-,-,
katarina,HAR 1,h (CS),12,12~13 (27~),-3~-2,+17~+18kg,+17~+18kg,
katarina,HAR 2,m,20,18(33~),-6s,-2s,JG,
katarina,HAR 3,l,20,26~27a (41~) js6~25 cs26~,-25~-24,KND,KND,
katarina,HAR 4,m (TJ),27,15~16a (30~) ar15~,-9~-8,KND,KND,Wall bounce
katarina,HAR u/f+3,m (TJ),20,27~28a (42~) js9~,-9~-8s,KND,Launch,
katarina,1,h,7,10,+1,+8,+8,
katarina,2,h,10,12,-3,+8,+8,
katarina,3,m,9,14,-5,+6,+6,
katarina,4,h,17,11,-7,+8,Launch (JG?),
katarina,f+1,h,7,10,+1,+8,+8,
katarina,f+2,h,10,12,-3,+8,+8,
katarina,f+3,m (TJ),23,24~25 js6~,0~+1s,4~5s,KND,
katarina,f+4,(HAR),-,24~25 6~,-,-,-,
katarina,d/f+1,m,13,13,-1,+5,+5,
katarina,d/f+2,m,17,17~18,-7~-6,+4~+5,+4~+5,
katarina,d/f+3,m,15,15~16,-6~-5,+2~+3,+2~+3,
katarina,d/f+4,m,17,15,-9,+2,CS,
katarina,d+1,m,20,17,-7s,+3s,KND,
katarina,d+2,m?,18,20~21,-11~-10,0~+1,CS,
katarina,d+3,l,12,16,-11,0,0,
katarina,d+4,l (TC),7,12s cs4~,-13,-2,-2,
katarina,d/b+1,Sm (TC),5,10s cs4~,-5,+6,+6,
katarina,d/b+2,Sm (TC),8,11s cs4~,-4,+7,+7,
katarina,d/b+3,l (TC),24,25~27 cs6~,-26,KND,KND,
katarina,d/b+4,l (TC),24,29~30 cs6~,-26,KND,KND,Homing
katarina,b+1,m,13,14,-9,+2,+2,
katarina,b+2,m?,18,27~28,-13~-12,Launch (JG?),Launch (JG?),
katarina,b+3,m,15,12,-9,+2,+7,
katarina,b+4,m,17,17~18,-15~-14,+8~+9,CS,
katarina,u/b or u or u/f+1,m (TJ),12,18 js9~,-8,+3,+3,
katarina,u/b or u or u/f+2,h,17,15~16,-12~-11,+9~+10g,+9~+10g,
katarina,u/b or u or u/f+3,m,22,19~20 ar19~,-13~-11,Launch (JG?),Launch (JG?),
katarina,u/b+4,m,25,16~18,-14~-12,KND,KND,
katarina,u or u/f+4,m,10,15~16 js9~,-15~-14,-4~-3,-4~-3,
katarina,WS+1,m,15,13~14,-6~-5,+5~+6,+5~+6,
katarina,WS+2,m,20,15~16,-13~-12,Launch (JG?),Launch (JG?),
katarina,WS+3,m,9,14,-5,+6,+6,
katarina,WS+4,m,15,11~12,-3~-2,+8~+9,+8~+9,
katarina,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
katarina,FC+2,Sm (TC),8,11s cs1~,-4,+7,+7,
katarina,FC+3,l (TC),12,16s cs1~,-14,-3,-3,
katarina,FC+d/b or d+4,l (TC),10,12s cs1~,-15,-4,-4,
katarina,SS+1,h,7,10(11~),+1,+8,+8,
katarina,SS+2,h,10,12(13~),-3,+8,+8,
katarina,SS+3,m,14,16(17~),-5,+6,+6,
katarina,SS+4,h,17,11(12~),-7,+8,Launch (JG?),
katarina,BT 1 or 2,h,15,8,-8,+3,+3,
katarina,BT 3 or 4,h,25,10,-8,KND,KND,
katarina,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
katarina,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
