name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
geese,2,Sm,13,15,-13,-4,-4,
geese,"2, 1+2","Sm, (MAX )",15,15,+2,+11,+11,
geese,3,h,10,16~17,-8~-7,0~+1,0~+1,
geese,"3, 3","h, m","10,10",16~17,-13~-12,0~+1,CS,
geese,4 or BT 3 or 4,h,17,16~17,-8~-7,KND,KND,"Tail spin, Homing"
geese,1+2,m,20,14,-14,KND,KND,
geese,f+1,m,12,24~25,-17~-16,-4~-3,-4~-3,
geese,"f+1, 1+2","m, (MAX )",12,24,+2~+3,+15~+16,+15~+16,
geese,f+2,mh,"5,10","17,32~33",-14~-13,SH,SH,
geese,f+2 (Second hit only),h,10,22~23,-14~-13,SH,SH,
geese,"f+2, 1+2","mh, (MAX )","5,10","17,32",+2~+3,SH,SH,
geese,"f+2When con, nects1","mh, h","5,10,15","17,32",-9,KND,KND,
geese,f+3,h,15,23~25,+1~+3,+20~+22kg,+20~+22kg,
geese,"f+3, 1+2","h, (MAX )",15,23~25,+5~+7,+24~+26kg,+24~+26kg,
geese,f+4,m,21,19,-13,KND,CS,
geese,f+1+2,m,15,24~25 js10~,-9~-8,KND,KND,
geese,d/f+1,m,10,13~14,-3~-2,+5~+6,+5~+6,
geese,"d/f+1, 1","m, h","10,8",13~14,-4,+4,+4,
geese,"d/f+1, 4","m, m","10,21",13~14,-13,KND,CS,
geese,d/f+2,m,17,18~19,-9~-8,+14~+15kg,KND,"Tail spin, Homing"
geese,d/f+3,l,11,15,-13,-2,-2,
geese,"d/f+3, 4","l, m","11,14",15,-13,-2,KND,
geese,"d/f+3, 4~2","l, m","11,25",15,+2,KND,KND,
geese,"d/f+3, 4~3","l, h","11,15",15,+1~+3,+20~+22kg,+20~+22kg,
geese,"d/f+3, 4~3, 1+2","l, h, (MAX )","11,15",15,+5~+7,+24~+26kg,+24~+26kg,
geese,d/f+4,m,15,14,-7,+4,+4,
geese,d/b or d+1 or FC+d/b or d+1 BT d+1 or 2,Sm,5,10s cs4or1~,-5,+6,+6,
geese,"d/b or d+1, 1+2","Sm, (MAX )",5,10 cs4or1~,-1,+10g,+10,
geese,d/b or d+2 or FC+2,l,13,14s cs6or1~,-14,-3,-3,
geese,d/b or d+3 or FC+3,l,12,15s cs6or1~,-15,-5,-5,
geese,"d+3, 1","l, Sm","12,5",15 61~s,-9,+2,+2,
geese,"d+3, 1, 1+2","l, Sm, (MAX )","12,5",15 61~,-1,+10g,+10,
geese,d/b or d+4 or FC+4 BT d+3 or 4,"l, (Special)",15,17~18s cs6or1~,-31,-5~-4,KND,
geese,"d/b or d+4, 1+2",l(MAX ),15,17~18 cs6or1~,-,+15~+16g,KND,
geese,d+1+2,l,20,24~25s cs6~,-18~-17,KND,KND,
geese,b+1,h,10,12~13,-7~-6,+4~+5,+4~+5,
geese,"b+1, 2","h, m","10,18",12~13,-7,+4,KND,
geese,b+2,m,23,24,+2,KND,KND,
geese,b+3,m,11,14~15,-9~-8,-1~0,-1~0,
geese,"b+3, 2","m, m","11,15",14~15,-15~-14,KND,KND,
geese,"b+3, 2, 1+2","m, m, (MAX )","11,15",14~15,+2~+3,KND,KND,
geese,b+4,l,10,19,-13,-4,-2,
geese,"b+4, 4","l, h","10,17",19,-3~-2,+16~+17kg,KND,Tail spin
geese,"f, f, f+1",m,26,15~16 (18~),-8~-7,KND,KND,
geese,WS+1,m,12,13~14,-8~-7,+3~+4,+3~+4,
geese,"WS+1, 1+2","m, (MAX )",12,13~14,-3~-2,+8~+9,+8~+9,
geese,WS+2,m,10,18,-14,-3,-3,
geese,WS+2 When hit F+2,"m, (throw)","10,10,10",18,-,Launch,Launch,
geese,WS+3,h,14,15~16,-8~-7,Tail spin,Tail spin,Tail spin
geese,WS+4,m,18,11,-5,+6,+6,
geese,FC+d/f+1,m,20,15,-14,Launch (JG?),Launch (JG?),
geese,SS+3,l,18,19(28~),-12,+6,KND,
geese,Jump 1,m,10,9 (14~37) js1~,-21~+2,-11~+12,-11~+12,
geese,Jump 2,mm,"10,10","9,21 (14~37, 26~) js1~",-12~,0~,0~,
geese,Jump 2 (Second hit miss),m,10,9 (14~37) js1~,-17~+7,-7~+17,-7~+17,
geese,Jump 3,m,10,7 (12~37) js1~,-23~+2,-13~+12,-13~+12,
geese,Jump 4,m,15,11 (16~37) js1~,-14~+7,-4~+17,-4~+17,
geese,"Back to wall b, b, u/b",m,25,29~45 js1,-12~+4,KND,KND,
geese,1+3+4,(Special),-,29~45 1,-,-,-,
geese,qcf+1,Sm,14,19~,-13~,-5~,-5~,
geese,qcf+2,Sm x 2,"10,8","19~,43~",-19~,-8~,-8~,
geese,dp+1,"Sm, h","10,17","19,33~",-6,KND,KND,Tail spin
geese,dp+2,"Sm, h","10,17","23,39~",-6,KND,KND,Tail spin
geese,qcb+1,h,20,15,-15,KND,KND,
geese,qcb+2,h,10,20,-15,-5,-5,
geese,"qcb+2, 1","h, m","10,15",20,-15,KND,KND,
geese,"qcb+2, 3","h, m","10,20",20,-8~-6s,KND,KND,
geese,"qcb+2, 4","h, l","10,20",s cs18~,-18~-17,KND,KND,
geese,hcb+3,Smh,"10,15","22~30,40 pc8~",-9,KND,KND,Power crush
geese,hcb+4,Smmm,"10,5,12","22~30, 40,58 pc8~",-14,KND,KND,Power crush
geese,Jump qcb+1 or 2,Sm (TJ),14,17~(~) js1~,-34~,-23~,-23~,
geese,"f+1+2, qcb+1 or 2","m (TJ), Sm (TJ)","15,14",17~(~) 1~,-27~,KND,KND,
geese,1+2+3,(MAX),-,17~(~) 1~,-,-,-,
geese,MAX qcf+1+2,Sm x 2,"10,10","19~,42~",+1~,KND,KND,
geese,MAX dp+1+2,"Sm, h","10,17","23,38~",-2,Tail spin,Tail spin,
geese,MAX qcb+1+2,h,10,19,-12,-2,-2,
geese,"MAX qcb+1+2, 1","h, m","10,10",19,-2,KND,KND,Wall bounce
geese,"MAX qcb+1+2, 3","h, m","10,20",19,-8~-6s,KND,KND,
geese,"MAX qcb+1+2, 4","h, l","10,20",s cs18~,-18~-17,KND,KND,
geese,MAX hcb+3+4,Smmm,"10,5,15","22~30 ,40,58 pc8~",-2,KND,KND,Power crush
geese,MAX Jump qcb+1+2,Sm,14,17~(~) js1~,-34~,-23~,-23~,
geese,"MAX f+1+2, qcb+1+2","m (TJ), Sm (TJ)","15,14",17~(~) 1~,+4~,KND,KND,
geese,"qcf, qcf+1+2",Sm x 5,13*5,10~,+1~,KND,KND,
geese,"d/b, hcb, d/f+1+2",Sm,43,9~,-18,Launch,Launch,
geese,"1, 2, 1, 2","h, m, m, Sm x 5","7,10,15,14*5",(10),+1~,KND,KND,
geese,1,h,7,10,+1,+8,+8,
geese,2,Sm,13,15,-13,-4,-4,
geese,3,h,10,16,-8,0,0,
geese,4,h,17,16,-3,KND,KND,"Tail spin, Homing"
geese,f+1,m,12,24,-17,-4,-4,
geese,f+2,mh,"5,10","20,32",-14,SH,SH,
geese,f+3,h,15,23,+1,+20kg,+20kg,
geese,f+4,m,21,19,-13,KND,CS,
geese,d/f+1,m,10,13,-1,+7,+7,
geese,d/f+2,m,17,18,-5,+14kg,KND,"Tail spin, Homing"
geese,d/f+3,l,11,15,-13,-2,-2,
geese,d/f+4,m,15,14,-7,+4,+4,
geese,d/b or d+1 or FC+d/b or d+1,Sm,5,10s cs4or1~,-5,+6,+6,
geese,d/b or d+2 or FC+2,l,13,14s,-14,-3,-3,
geese,d/b or d+3 or FC+3,l,12,15s,-15,-5,-5,
geese,d/b or d+4 or FC+4,l,15,17s,-31,-5,KND,
geese,b+1,h,10,12,-7,+4,+4,
geese,b+2,m,23,24,+2,KND,KND,
geese,b+3,m,11,14,-9,+2,+2,
geese,b+4,l,10,19,-13,-4,-2,
geese,u/b or U/F,(Special),-,js5~,-,-,-,
geese,U,(Special),-,js9~,-,-,-,
geese,WS+1,m,12,13,-8,+3,+3,
geese,WS+2,m,10,18,-14,-3,-3,
geese,WS+3,h,14,15~16,-8~-7,Tail spin,Tail spin,Tail spin
geese,WS+4,m,18,11,-5,+6,+6,
geese,SS+1,h,7,10(11~),+1,+8,+8,
geese,SS+2,Sm,15,15(16~),-13,-4,-4,
geese,SS+3,l,18,19(28~),-12,+6,KND,
geese,SS+4,h,17,16(17~),-3,KND,KND,"Tail spin, Homing"
geese,BT 1 or 2,h,7,10,+1,+8,+8,
geese,BT 3 or 4,h,17,16,-3,KND,KND,"Tail spin, Homing"
geese,BT d+1 or 2,Sm,5,10s cs4or1~,-5,+6,+6,
geese,BT d+3 or 4,l,14,17s,-31,-5,KND,
