name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
leo,b+2,m,11,15,-11,0,0,
leo,b+3,m,15,14~15,-7~-8,+4~+5,+4~+5,
leo,b+4,m,15,18,-8,+5,+5,
leo,u/b+1,(Special)(h or m punch parry),-,18,-,-,-,
leo,u+1 or u/f+1+2,m (TJ),12,18 js9~,-8,+3,+3,
leo,u/f+1,h,8,13,-1,+6,+6,
leo,u/b or u+2,h,17,15~16,-12~-11,+9~+10g,+9~+10g,
leo,u/f+2,m,15,18~21a,-14~-11,KND,KND,
leo,"u/f+2, D",m (BOK),15,18~21a,-15~-12,KND,KND,
leo,u/b+3,m,25,21 js9~,-17,KND,KND,
leo,u+3,m (TJ),20,17 js9~,-9,KND,KND,
leo,u/f+3,m (TJ),21,17 js9~,-9,KND,KND,
leo,u/b+4,m (TJ),11,15~16 js9~,-19~-18,-8~-7,-8~-7,
leo,u+4,m (TJ),15,15~16 js9~,-13~-12,KND,Launch (JG?),
leo,u/f+4,m (TJ),13,15~16 js9~,-13~-12,Launch (JG?),Launch (JG?),
leo,"u/f, n+4",m,25,"23(29,35) js9~33",-11(-13),Launch (JG?),Launch (JG?),
leo,WS+1,m,13,14~15,-8~-7,+4~+5,+4~+5,
leo,WS+2,m?,15,16~17,-13~-12,Launch (JG?),Launch (JG?),
leo,WS+3,m,9,13~14,-6~-5,+5~+6,+5~+6,
leo,WS+4,m,15,11~12,-10~-9,KND,KND,
leo,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
leo,FC+2,Sm (TC),8,11s cs1~,-4,+7,+7,
leo,FC+d/b or d+3,l (TC),12,16s cs1~,-17,-3,-3,
leo,FC+4,l (TC),10,12s cs1~,-15,-4,-4,
leo,SS+1,h,7,10(11~),+1,+8,+8,
leo,SS+2,h,9,11(12~),-1,+5,+5,
leo,SS+3,h,15,14(15~),-8,+4,+4,
leo,SS+4,h,17,12(13~),-7,+6,Launch (JG?),
leo,BT 1 or 2,h,15,8,-8,+3,+3,
leo,BT 3 or 4,h,25,10,-8,KND,KND,
leo,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
leo,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
