name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
negan,"d/f+4, 3","m, m","15,18",-,-9,+7,KND,
negan,d/f+1+2,"m, m","10,15",22,-14s,KND,KND,
negan,d/b or d+1,sm,5,10,-5,+6,+6,
negan,d+2,m,"17(,30)",17,-9,+2S,throw,
negan,d+3,l,12,15,-12,-1,-1,
negan,d+4,l (TC),7,12 cs4,-13,-2,-2,
negan,d/b+2,l,25,24,-15,+7,+7,
negan,d/b+3,l (TC),12,16 cs6,-15,-4,-4,
negan,d/b+4,l,15,19,-13,+3,+7,
negan,d/b+1+2,h,26,21,-8,+11k,KND,"Homing, Tail spin"
negan,d/b+1+2*,h!,33,43,+11k,+11k,KND,"Homing, Tail spin"
negan,b+1,m,12,16,-9,+2,+2,
negan,"b+1, 2","m, m","12,23",-,-10,KND,KND, Tail spin
negan,b+2,h,15,16,-9,-3,-3,Homing
negan,"b+2, 2","h, m","15,20(,30)",-,-11,throw,throw,
negan,"b+2, 3","h, m","15,20",-,-6,KND,KND,
negan,b+3,l,22,23,-12,+5,+11,
negan,b+4,m,20,20,-9,+2,KND,
negan,b+1+2,m,25,22,+4,KND,JG,
negan,u/b or u or u/f+1+2,m (TJ),12 js9,18,-12,-1,-1,
negan,u/b+2,m,20,25,-20,KND,KND,
negan,u or u/f+2,h,25,24,-9,KND,KND,
negan,u/b or u or u/f+3,m (TJ),25,29 js9,-9,KND,KND,
negan,u/b or u or u/f+4,m,20,17,-7,+5,KND,
negan,"u/f, N, 4",m (TJ),25,23 js9,-11,KND,KND,
negan,"f, F+2",m,22,18,-9,KND,KND,
negan,"f, F+3",m,13,18,-4,+8,+8,
negan,"f, F+3, 2","m, m","13,23",-,-20,KND,KND,
negan,"f, F+4",m,23,24,+4,KND,KND,Wall bounce
negan,"f, F+1+2",m,21,28,-6,cs,cs,
negan,qcf+1,m,25,14,-19,KND,KND,
negan,"f, f, f+2",m,30,20,+9g,KND,KND,
negan,FC+1,sm (TC),5,10,-5,+6,+6,
negan,FC+2,sm (TC),8,13,-7,+4,+4,
negan,FC+3,l (TC),12,16,-15,-4,-4,
negan,FC+4,l (TC),10,12,-15,-4,-4,
negan,WS+1,m,11,12,-3,+8,+8,
negan,"WS+1, 2","m, m",20,-,-11,+7,+7,
negan,"WS+1, 2*","m, m (INT)",20,-,-11,+7,+7,
negan,WS+2,m,20,15,-16,KND,KND,
negan,WS+2*,m (INT),20,-,-16,KND,KND,
negan,WS+3,m,13,14,-7,+9,+9,
negan,"WS+3, 2","m, m","13,20",-,-19,KND,KND,
negan,WS+4,m,18,11,-6,+5,+5,
negan,FC+d/f+2,l (TC),19,20,-13,+3s,KND,
negan,SS+2,h,23,20,-8,KND,KND, Tail spin
negan,2+3+4,(special),-,pc5,-,-,-,Power crush
negan,Opponent down d+3+4,l,"11(,15)",18,-20,-9,-9,
negan,BT 1,h,15,8,-8,+3,+3,
negan,BT 2,m,23,14,-10,KND,KND,
negan,BT 3 or 4,h,18,10,-8,KND,KND,
negan,BT d+1 or d+2,sm,10,10,-2,+9,+9,
negan,BT d+3 or d+4,l,12,10,-11,+3,+3,
negan,3+4,(INT),-,-,-,-,-,
negan,INT auto low parry,-,25,-,-,KND,-,
negan,INT 1,m,15,14,-4,+8,+8,
negan,"INT 1, 2","m, m","15,20",-,-13,KND,KND, Tail spin
negan,INT 2,m ,20,20,+7,KND,KND,
negan,INT 3,m,15,18,-7,+27g,+27g,
negan,INT 4,m,25,25,-7,KND,KND,
negan,INT 1+2,h,25,15 pc5,-9,Tail spin,Tail spin,"Homing, Tail spin, Power crush"
negan,INT 2+3,m! (throw),50,60,KND,KND,KND,
negan,"INT 2+3, B",(cancel),-,-,-,-,-,
negan,INT d/f+2,m,20,19,-20,JG,JG,
negan,INT d+2,l,20,21,-13,+3,+13g,Unparryable
