name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
heihachi,2+3+4,(Special),-,19,-,-,-,
heihachi,1+2+3+4,(Special),-,19,-,-,-,
heihachi,"When ki-charged d, u, u or u/f+3","(Special), m (TJ)",36,28~29 (85~) js9~,-10~-9,KND,KND,
heihachi,"When ki-charged d, u, u or u/f+3, 4","(Special), m (TJ), m (TJ)","36,24",js1~,+1~+2,KND,KND,Tail spin
heihachi,f+3+4,(Special)(h or m punch parry)(RAI),-,(5~),-,-,-,
heihachi,"f+3+4, u or d",(Special),-,-,-,-,-,
heihachi,RAI 1,h,20,17~18 (37~),-2~-1,KND,CS,Homing
heihachi,RAI 2,m,20,15~16 (35~),-13~-12,KND,KND,
heihachi,"RAI 2, 1","m, m","20,23",15~16 (35~),-17~-16s,KND,KND,
heihachi,RAI 1+2,h!,35,56(76~),CS,CS,CS,
heihachi,"f, n, d, D/F",(Special),-,56(76~),-,-,-,
heihachi,"f, n, d, d/f+1",m,25,19~21 (22~) ar19~,-15~-13,Launch,Launch,
heihachi,"f, n, d/f+1",m (TJ),35,19~21a (21~) ar19~,-10~-8,Launch,Launch,
heihachi,"f, n, d, D/F+2",h,20,11~12 (15~),-10~-9,Launch (JG?),Launch (JG?),
heihachi,"f, n, d, d/f+2",h,23,11~12 (14~),+5~+6,Launch (JG?),Launch (JG?),
heihachi,"f, n, d, d/f+3",m,30,27~28 (30~) js5~,+7~+8,KND,KND,
heihachi,"f, n, d, D/F+3",l?,24,33~34 (37~) js5~28,-23~-22,KND,KND,
heihachi,"f, n, d, d/f+4",l(HS),15,16~17 (19~),-23,+5~+6s,KND,
heihachi,"f, n, d, d/f+4, 4","l, l(HS)","15,10",16~17 (19~),-10,KND,KND,
heihachi,"f, n, d, d/f+4, 4 (Single hit)","l, l(HS)","15,10",16~17 (19~),-10,+3s,KND,
heihachi,"f, n, d, d/f+4, 4, 4","l, l, l(HS)","15,10,8",16~17 (19~),-10,KND,KND,
heihachi,"f, n, d, d/f+4, 4, 4 (Single hit)","l, l, l(HS)","15,10,8",16~17 (19~),-10,+3s,KND,
heihachi,"HS n, 1",m(HS),20,ar28~,-15~-12,Launch,Launch,
heihachi,"HS n, 4",m(HS),10,28~,-3~-2,+8~+9,+8~+9,
heihachi,"HS n, 4, 4","m, m(HS)","10,20",28~,-16~-15,-5~-4s,-5~-4s,
heihachi,1,h,7,10,+1,+8,+8,
heihachi,2,h,10,10,0,+9,+9,
heihachi,3,h,15,14,-10,+1,+1,
heihachi,4,h,21,16,-9,KND,CS,
heihachi,f+1,h,7,10,+1,+8,+8,
heihachi,f+2,h,13,15~16,-9~-8,+2~+3,+2~+3,
heihachi,f+3,m,20,18~20,-3~-1,KND,CS,
heihachi,f+4,m,20,19~20,+4~+5s,+7~+8s (+13~+14),KND,
heihachi,d/f+1,m,13,13~14,-1~0,+9~+10,+9~+10,
heihachi,d/f+2,m,14,15~16,-7~-6,+4~+5,Launch (JG?),
heihachi,d/f+3,m,17,17,-7,+4,+4,
heihachi,d/f+4,m,15,12,-6,+5,+5,
heihachi,d+1,m,16,17~18,-9~-8,+2~+3,+2~+3,
heihachi,d+2,Sm (TC),8,11s cs4~,-4,+7,+7,
heihachi,d+3 or d/f+3+4,m,25,22~23,-7~-6s,KND,KND,
heihachi,d/b or d+4,l (TC),7,12s cs4~,-13,-2,-2,
heihachi,d/b+1,Sm (TC),5,10s cs4~,-5,+6,+6,
heihachi,d/b+2,l (TC),23,23~25s cs8~,-18~-16,+5~+7s,+5~+7s,
heihachi,d/b+3,l (TC),12,15~17s cs4~,-18~-16,-4~-2,-4~-2,
heihachi,d/b or d+4 ,l (TC),7,12s cs4~,-13,-2,-2,
heihachi,b+1,h,14,15~16,-11~-10,-5~-4,-5~-4,Homing
heihachi,b+2,m,20,22~23,-2~-1,KND,KND,Wall bounce
heihachi,b+3,h,14,14~16,-4~-2,+7~+9,+7~+9,
heihachi,b+4,m,20,18~20,-9~-7,KND,KND,"Homing, Tail spin"
heihachi,u/b or u or u/f+1,m (TJ),12,18 js9~,-8,+3,+3,
heihachi,u/b or u or u/f+2,h,17,15~16,-12~-11,+9~+10g,+9~+10g,
heihachi,u/b or u+3,m (TJ),25,21 js9~,-17,KND,KND,
heihachi,u/f+3,m (TJ),17,28~29 js9~,-10~-9,KND,KND,
heihachi,u/b+4,m (TJ),11,15~17 js9~,-19~-17,-8~-6,-8~-6,
heihachi,u+4,m (TJ),15,15~17 js9~,-13~-11,KND,Launch (JG?),
heihachi,u/f+4,m (TJ),25,24~27 js9~,-5~-2,KND,KND,Tail spin
heihachi,WS+1,m,20,14~15,-14~-13,KND,KND,
heihachi,WS+2,m (TC),20,18 cs1~8,-6,+11kg,CS,Tail spin
heihachi,WS+3,h,28,16,-16,KND,KND,
heihachi,WS+4,m,13,11~12,-3~-2,+8~+9,+8~+9,
heihachi,FC+1,Sm (TC),5,10s cs1~,-5,+6,+6,
heihachi,FC+2,Sm (TC),8,11s cs1~,-4,+7,+7,
heihachi,FC+3,l (TC),12,16s cs1~,-17,-3,-3,
heihachi,FC+d/b or d+4,l (TC),10,12s cs1~,-15,-4,-4,
heihachi,SS+1,h,7,10(11~),+1,+8,+8,
heihachi,SS+2,m,10,19(28~),-9,-1,-1,
heihachi,SS+3,h,15,14(15~),-10,+1,+1,
heihachi,SS+4,h,21,16(17~),-9,KND,CS,
heihachi,BT 1 or 2,h,15,8,-8,+3,+3,
heihachi,BT 3 or 4,h,25,10,-8,KND,KND,
heihachi,BT d+1 or 2,Sm,10,10s cs1~,-2,+9,+9,
heihachi,BT d+3 or 4,l,12,10s cs1~,-11,+3,+3,
