name,cmd,hit,dmg,speed,onBlock,onHit,onCounter,notes
zafina,WS+3,h (SCR),24,16,+4,KND,Launch,
zafina,"WS+3, B",h,24,16,-10,KND,Launch,
zafina,WS+4,m,18,11,-9,+2,+2,
zafina,FC+d/f+3,l (TC),15,23,-26,KND,KND,
zafina,"FC+d/f+3, D",l (TC) (MNT),15,23,-26,KND,KND,
zafina,SS+1+2,m,22,17,-2s,+8s,KND,
zafina,"Back against wall b, b, u/b",m,21,39,+4s,KND,KND,
zafina,BT 1 or 2,h,15,8,-8,+3,+3,
zafina,BT 3 or 4,h,18,10,-8,KND,KND,
zafina,BT d+1 or d+2,sm (TC),10,10,-2,+9,+9,
zafina,BT d+3 or d+4,l,12,10,-11,+3,+4,
zafina,d+1+2 or FC+d+1+2,(TRT),–,–,–,–,–,
zafina,TRT d/b,-,-,37,-,-,-,
zafina,TRT 1,l (TRT),11,18,-11,5,KND,
zafina,TRT 2,m,24,34,-9,Launch,Launch,
zafina,TRT 3,m (TRT),16,14,-7,KND,KND,
zafina,"TRT 3, U",m,16,14,-17,KND,KND,
zafina,"TRT 3, D",m (MNT),16,14,-14,KND,KND,
zafina,TRT 4,m (MNT),18,26,-22,-4,-4s,
zafina,"TRT 4, D",m (TRT),18,26,-22,-4,-4s,
zafina,"TRT 4, 3","m, m","18,15",26,-14,KND,KND,
zafina,TRT 1+2,"m, m (TJ)","7,20",19 js7,-12s,KND,KND,Tail spin
zafina,TRT d+1+2,l (MNT),20,25,-21,KND,KND,
zafina,3+4 or FC+d+3,(SCR),–,–,–,–,–,
zafina,SCR d/b,–,–,19,–,–,–,
zafina,SCR 1,h (SCR),12,10,-2,+9,+9,
zafina,SCR 2,m (SCR),17,14,-7,+7,KND,
zafina,"SCR 2, 2","m, m","17,17",14,-10,+8s,KND,
zafina,SCR 3,m (SCR),15,13,-6,+5,+5,
zafina,"SCR 3, 3","m, m (SCR)","15,10",13,-9,2+,+7,
zafina,"SCR 3, 3, 4","m, m, l (TC)","15,10,15",13 ,-25,KND,KND,
zafina,"SCR 3, 3, 4, D","m,m,l (MNT)","15,10,15",13,-14,KND,KND,
zafina,"SCR 3, f+3","m, h (SCR)","15,20",13,3,KND,KND,
zafina,SCR 4,m (SCR),25,14 pc8,-13,Launch,Launch,Power Crush
zafina,"SCR 4, B",m,25,14 pc8,-18,Launch,Launch,Power Crush
zafina,SCR 1+2,m,28,17,+6,KND,Launch,
zafina,"SCR 1+2, D",m (TRT),28,17,+6,KND,Launch,
zafina,SCR 3+4,"m, m (TJ)","10,20",18 js6,-12,+8k,+8k,Tail spin
zafina,SCR d/f+3,l (TC),10,28s cs6,-23,-10s,-10s,Homing
zafina,"SCR d/f+3, D",l (TC) (MNT),10,28 cs6,-23,-15s,-15s,Homing
zafina,"SCR d/f+3, 3","l (TC), l (TC)","10,10",28s,-23,Launch,Launch,Homing
zafina,"SCR d/f+3, 3, D","l (TC), l (TC) (MNT)","10,10",28,-23,Launch,Launch,Homing
zafina,SCR d/f+4,l (TC),17,19 cs6,-14,+7s,KND,
zafina,"SCR d/f+4, D",l (TC) (MNT),17,19,-14,+7s,KND,
zafina,SCR d+3,l (SCR),10,18,-6,-3,+9g,
zafina,"SCR d+3, 3","l, h (SCR)","10,28",18,+3,KND,KND,Tail spin
zafina,"SCR d+3, 3, B","l, h","10,28",18,-1,KND,KND,Tail spin
zafina,"SCR d+3, d+3","l, l (SCR)","10,15",18,-8,+8s,+8s,
zafina,SCR d+4,l (TC),20,24s cs10,-25,KND,KND,
zafina,"SCR d+4, D",l (TC) (MNT),20,24 cs10,-25,KND,KND,
zafina,SCR d+3+4,(MNT),-,67,-,-,-,
zafina,d3+4 or FC+d+3+4,(MNT),-,-,-,-,-,
zafina,"MNT, d/b",-,-,30,-,-,-,Blocks lows
zafina,MNT 1,m,12,13,-6,+5,+5,
zafina,"MNT 1, 3","m, h (SCR)","12,12",13,0,+9,+9,
zafina,"MNT 1, 3, B","m, h","12,12",13,-8,+1,+1,
zafina,MNT 2,m (MNT),19,13,-14,-3,CS,
zafina,"MNT 2, 1","m, m (MNT)","19,10",13,-14,-3,-3,
zafina,"MNT 2, 1, 4","m, m, m (MNT)","19,10,25",13,-13,KND,KND,Tail spin
zafina,"MNT 2, 1, 4, B","m, m, m","19,10,25",13,-15,KND,KND,Tail spin
zafina,MNT 3,l (TC) (MNT),19,22,-14,+3s,KND,
zafina,"MNT 3, 4","l (TC), l (TC) (MNT)","19,10",22,-17,-1,-1,
zafina,"MNT 3, 4, 4","l (TC), l (TC), m (TC) (TJ)","19,10,18",22s,-12s,+1s,KND,
zafina,"MNT 3, 4, d+4","l (TC), l (TC), l (TC) (MNT)","19,10,16",22,-24,+9,+9,
zafina,MNT 4,l (TC) (MNT),13,17,-19,-3,+7,
zafina,"MNT 4, 3","l (TC), m (TJ) (MNT)","13,23",17,-30,Launch,Launch,
zafina,MNT 1+2,m,21,20 pc8~,-13s,KND,KND,Power Crush
zafina,MNT 2+3,(MNT) BT,-,25,-,-,-,
zafina,MNT d/f+2,m,13,19,-9,Launch,Launch,
zafina,MNT d/f+3,m (TJ) (MNT),20,15 js10,-17,+19g,+19g,
zafina,"MNT d/f+3, 4",m (MNT) BT,20,15,-14,+22g,+22g,
zafina,MNT d+1,l (TC) (MNT),14,15,-11,0,0,
zafina,"MNT d+1, 4","l (TC), m (TJ)","14,23",15,-16,KND,Launch,Tail spin
zafina,"MNT d+1, 4, D","l (TC), m (TJ) (MNT)","14,23",15,-15,KND,Launch,Tail spin
zafina,MNT d+3,l (TC) (MNT),12,15,-12,-1,-1,
zafina,"MNT d+3, 1","l (TC), m (MNT)","12,16",15,-9,KND,KND,
zafina,MNT d+4,l (TC),19,20,-24,+2s,KND,
zafina,"MNT d+4, D",l (MNT),19,20,-27,-1s,KND,
zafina,MNT u/f+3,m (TJ),25,26s js7,-10s,KND,KND,
zafina,"MNT u/f+3, D",m (TJ) (MNT),25,26 js7,-10s,KND,KND,
